시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,348.82,169.7,21~30,"185,000",1994,논현로124길
 서울특별시 강남구 논현동,다가구,433.21,241.8,11~20,"190,000",1997,학동로8길
 서울특별시 강남구 논현동,다가구,740.58,429.3,21~30,"395,000",1995,학동로3길
 서울특별시 강남구 논현동,단독,158.38,220,21~30,"195,000",1972,도산대로30길
 서울특별시 강남구 역삼동,다가구,626.1,232.4,11~20,"190,000",1997,언주로71길
 서울특별시 강남구 역삼동,다가구,504.48,250.5,11~20,"270,000",2002,언주로93길
 서울특별시 강남구 역삼동,단독,295.88,257.4,11~20,"210,000",1987,역삼로10길
 서울특별시 강남구 청담동,단독,108.56,103.5,21~30,"107,000",1975,도산대로89길
 서울특별시 강동구 길동,단독,226.79,200,11~20,"78,700",1980,천중로50길
 서울특별시 강동구 둔촌동,다가구,364.26,171.5,21~30,"115,000",1997,풍성로61길
 서울특별시 강동구 둔촌동,단독,127.99,89,21~30,"40,000",1989,명일로
 서울특별시 강동구 둔촌동,단독,183.44,171.6,11~20,"78,000",1983,천호대로182길
 서울특별시 강동구 상일동,단독,248.85,193.9,21~30,"99,000",1989,상일로5길
 서울특별시 강동구 성내동,단독,498.48,236,1~10,"94,800",1994,풍성로37가길
 서울특별시 강동구 암사동,단독,310.77,209.3,21~30,"75,000",1988,고덕로20길
 서울특별시 강동구 천호동,다가구,397.16,166,1~10,"70,000",1987,상암로27길
 서울특별시 강북구 미아동,다가구,115.02,79,11~20,"21,500",1993,삼양로58길
 서울특별시 강북구 미아동,다가구,119.61,83,11~20,"25,000",1994,오패산로30가길
 서울특별시 강북구 미아동,다가구,133.77,83.3,21~30,"27,500",1994,도봉로72길
 서울특별시 강북구 미아동,다가구,144.36,85,21~30,"33,000",1992,도봉로32길
 서울특별시 강북구 미아동,다가구,163.5,95.9,21~30,"39,100",1992,도봉로68길
 서울특별시 강북구 미아동,단독,46.28,53,21~30,"28,000",1967,도봉로6길
 서울특별시 강북구 미아동,단독,66.38,69,1~10,"23,500",1970,인수봉로6길
 서울특별시 강북구 미아동,단독,48.56,79.3,1~10,"27,000",1969,도봉로27길
 서울특별시 강북구 미아동,단독,76.07,106,1~10,"31,500",1971,오패산로35길
 서울특별시 강북구 미아동,단독,73.12,136,11~20,"37,000",1970,
 서울특별시 강북구 미아동,단독,170.71,140.5,21~30,"70,000",1973,솔매로50길
 서울특별시 강북구 미아동,단독,100.43,155,11~20,"39,800",1970,솔매로7다길
 서울특별시 강북구 미아동,단독,291.54,197,11~20,"95,000",1983,오현로
 서울특별시 강북구 번동,다가구,163.28,97.9,11~20,"22,000",1990,덕릉로48길
 서울특별시 강북구 번동,다가구,149.4,106.4,11~20,"27,000",1993,덕릉로48길
 서울특별시 강북구 번동,단독,222.22,117,21~30,"48,100",2001,
 서울특별시 강북구 번동,단독,183.07,187.7,21~30,"68,800",1980,도봉로96길
 서울특별시 강북구 수유동,다가구,159.05,115.7,1~10,"25,000",1990,수유로21길
 서울특별시 강북구 수유동,다가구,245.67,149,11~20,"45,000",1993,노해로33길
 서울특별시 강북구 수유동,다가구,195.28,172,11~20,"46,000",1991,삼양로118길
 서울특별시 강북구 수유동,단독,74.61,92.9,1~10,"25,000",1969,
 서울특별시 강북구 수유동,단독,63.93,93,1~10,"20,000",1976,삼양로77가길
 서울특별시 강북구 수유동,단독,169.9,104.1,1~10,"43,300",1994,한천로139가길
 서울특별시 강북구 수유동,단독,88.43,112.7,11~20,"36,300",1974,
 서울특별시 강북구 수유동,단독,88.83,112.7,11~20,"36,000",1974,노해로9길
 서울특별시 강북구 수유동,단독,97.02,126,11~20,"40,600",1974,
 서울특별시 강북구 수유동,단독,214.41,141.8,1~10,"49,500",1987,노해로9길
 서울특별시 강북구 수유동,단독,244.41,142.5,21~30,"60,000",1974,수유로23길
 서울특별시 강북구 수유동,단독,191.7,162,11~20,"41,000",1985,삼양로87가길
 서울특별시 강북구 수유동,단독,68.86,169,21~30,"40,900",1970,
 서울특별시 강북구 수유동,단독,68.86,169,21~30,"40,890",1970,
 서울특별시 강북구 수유동,단독,192.6,177,11~20,"57,700",1978,인수봉로60가길
 서울특별시 강북구 수유동,단독,176.26,190.1,1~10,"51,750",1982,노해로35길
 서울특별시 강북구 수유동,단독,177.26,193.3,11~20,"68,000",1982,노해로33다길
 서울특별시 강북구 수유동,단독,117.13,202,11~20,"51,200",1968,인수봉로
 서울특별시 강북구 수유동,단독,193.49,220.9,1~10,"70,000",1983,
 서울특별시 강북구 수유동,단독,89.01,319,11~20,"125,000",1998,
 서울특별시 강북구 수유동,단독,276.96,514,11~20,"105,000",1978,4.19로23길
 서울특별시 강서구 등촌동,단독,203.31,202,1~10,"88,200",1980,공항대로58가길
 서울특별시 강서구 등촌동,단독,313.39,354,1~10,"141,240",1980,공항대로58나길
 서울특별시 강서구 등촌동,단독,298.88,421.8,21~30,"77,700",1977,공항대로58가길
 서울특별시 강서구 방화동,단독,179.01,81,21~30,"38,000",1990,방화동로12길
 서울특별시 강서구 화곡동,다가구,161.85,105.8,11~20,"42,300",1994,강서로5라길
 서울특별시 강서구 화곡동,다가구,180.99,119.7,11~20,"37,130",1994,강서로5라길
 서울특별시 강서구 화곡동,다가구,224.25,148.9,21~30,"47,000",1986,등촌로13다길
 서울특별시 강서구 화곡동,다가구,369.43,165.9,1~10,"79,500",2001,등촌로13다길
 서울특별시 강서구 화곡동,다가구,264.45,174.2,11~20,"51,100",1991,가로공원로
 서울특별시 강서구 화곡동,다가구,272.68,178.5,21~30,"64,700",1989,강서로15길
 서울특별시 강서구 화곡동,단독,107.77,126.6,21~30,"53,000",9999,곰달래로59길
 서울특별시 강서구 화곡동,단독,192.18,128.6,1~10,"67,000",1990,강서로8길
