시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 대치동,다가구,414.44,183.2,21~31,"160,000",1995,삼성로63길
 서울특별시 강남구 대치동,다가구,491.09,185.6,11~20,"184,500",1995,삼성로61길
 서울특별시 강남구 삼성동,단독,146.48,91.8,1~10,"70,000",1976,봉은사로78길
 서울특별시 강남구 역삼동,다가구,899.96,401.2,1~10,"340,000",2003,테헤란로30길
 서울특별시 강남구 역삼동,단독,1060.11,328.4,21~31,"250,000",2001,테헤란로22길
 서울특별시 강남구 역삼동,단독,318.07,363,1~10,"243,000",1989,봉은사로24길
 서울특별시 강동구 고덕동,단독,248.22,182.2,11~20,"95,200",1989,동남로82길
 서울특별시 강동구 고덕동,단독,247.32,182.8,1~10,"90,000",1986,아리수로72길
 서울특별시 강동구 길동,다가구,291.23,166.5,11~20,"82,000",0,천중로49길
 서울특별시 강동구 길동,다가구,218.64,168.3,11~20,"50,900",0,천중로49길
 서울특별시 강동구 길동,단독,42.58,103.2,11~20,"41,400",1967,진황도로43길
 서울특별시 강동구 길동,단독,178.68,116.9,21~31,"45,000",0,양재대로110길
 서울특별시 강동구 길동,단독,248.74,163.2,11~20,"60,000",1989,양재대로110길
 서울특별시 강동구 길동,단독,237.45,165.8,1~10,"67,000",1983,명일로19길
 서울특별시 강동구 길동,단독,249.63,174,21~31,"67,300",1988,양재대로124길
 서울특별시 강동구 둔촌동,다가구,246.96,188,1~10,"56,600",1989,진황도로
 서울특별시 강동구 둔촌동,다가구,442.55,210,11~20,"95,000",2005,명일로
 서울특별시 강동구 둔촌동,단독,383.22,222,21~31,"65,000",0,명일로
 서울특별시 강동구 명일동,단독,197.2,185.2,11~20,"83,000",0,천중로49길
 서울특별시 강동구 상일동,다가구,246.51,164.6,11~20,"80,000",0,
 서울특별시 강동구 성내동,다가구,285.7,126,1~10,"89,000",2001,풍성로37가길
 서울특별시 강동구 성내동,다가구,365.31,165.4,1~10,"94,000",1995,양재대로97길
 서울특별시 강동구 성내동,다가구,380.07,177.9,1~10,"94,500",1995,양재대로87길
 서울특별시 강동구 성내동,단독,149.82,132,11~20,"47,750",1985,천호대로168라길
 서울특별시 강동구 성내동,단독,131.04,165,21~31,"63,500",0,풍성로41길
 서울특별시 강동구 암사동,다가구,206.82,139,1~10,"42,000",0,고덕로28길
 서울특별시 강동구 암사동,다가구,346.02,168.3,21~31,"91,500",0,상암로15길
 서울특별시 강동구 암사동,단독,188.24,122.3,21~31,"48,100",0,
 서울특별시 강동구 암사동,단독,230.1,153.9,21~31,"52,900",0,상암로23길
 서울특별시 강동구 암사동,단독,230.34,154.1,21~31,"64,300",0,고덕로24가길
 서울특별시 강동구 암사동,단독,243.06,162.5,11~20,"65,000",0,상암로23길
 서울특별시 강동구 암사동,단독,348.06,164.9,1~10,"72,500",0,
 서울특별시 강동구 암사동,단독,269.51,187.7,21~31,"86,000",1979,상암로6길
 서울특별시 강동구 암사동,단독,174.54,219.6,11~20,"72,000",1978,구천면로47길
 서울특별시 강동구 천호동,다가구,177.75,139,1~10,"46,200",1984,성안로31길
 서울특별시 강동구 천호동,다가구,489.28,171.6,11~20,"104,000",1993,상암로
 서울특별시 강동구 천호동,다가구,424.23,184,1~10,"103,000",1993,천중로5길
 서울특별시 강동구 천호동,다가구,574.02,188,21~31,"120,000",0,구천면로34길
 서울특별시 강동구 천호동,다가구,588.7,191.8,21~31,"139,000",1994,올림픽로92길
 서울특별시 강동구 천호동,다가구,507.2,218.7,1~10,"125,000",0,상암로39길
 서울특별시 강동구 천호동,단독,125.09,86,11~20,"45,500",1987,구천면로35길
 서울특별시 강동구 천호동,단독,127.62,86,1~10,"29,500",1991,구천면로42길
 서울특별시 강동구 천호동,단독,126.36,90,1~10,"48,600",1990,구천면로23길
 서울특별시 강동구 천호동,단독,163.26,110,1~10,"58,500",1986,올림픽로80길
