시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,346.76,170.9,11~20,"152,000",1991,강남대로122길
 서울특별시 강남구 논현동,다가구,393.99,282.3,1~10,"218,000",1988,언주로136길
 서울특별시 강남구 논현동,다가구,659.86,289.6,21~30,"310,000",1998,강남대로146길
 서울특별시 강남구 대치동,다가구,247.77,189.2,21~30,"137,000",1989,삼성로63길
 서울특별시 강남구 도곡동,단독,322.44,350,21~30,"230,000",1988,남부순환로381길
 서울특별시 강남구 삼성동,다가구,1088.63,332.9,11~20,"400,000",2002,선릉로120길
 서울특별시 강남구 삼성동,단독,263.61,215.2,1~10,"213,000",1986,봉은사로55길
 서울특별시 강남구 신사동,단독,110.85,87.4,11~20,"98,000",1975,도산대로25길
 서울특별시 강남구 역삼동,다가구,469.14,213.7,21~30,"219,000",1994,언주로98길
 서울특별시 강남구 역삼동,다가구,445.62,218,1~10,"187,000",1996,테헤란로51길
 서울특별시 강남구 역삼동,단독,400.46,309.9,21~30,"370,000",1995,봉은사로18길
 서울특별시 강남구 역삼동,단독,397.35,351.1,21~30,"250,000",1998,테헤란로19길
 서울특별시 강남구 역삼동,단독,317.28,371.9,11~20,"435,000",1983,봉은사로30길
 서울특별시 강남구 율현동,단독,197.64,311,21~30,"130,000",1987,밤고개로24길
 서울특별시 강남구 일원동,단독,249.94,198.8,1~10,"113,000",1987,양재대로47길
 서울특별시 강남구 청담동,다가구,343.87,183.1,1~10,"176,750",1994,도산대로87길
 서울특별시 강남구 청담동,다가구,494.21,207.8,21~30,"320,000",1994,도산대로85길
 서울특별시 강남구 청담동,단독,132.7,209.7,11~20,"227,000",1977,학동로95길
 서울특별시 강동구 고덕동,다가구,329.54,186.7,11~20,"81,000",1987,고덕로79길
 서울특별시 강동구 고덕동,다가구,248.7,223.2,21~30,"84,750",1987,동남로85길
 서울특별시 강동구 고덕동,단독,249.78,209.6,11~20,"82,000",1986,아리수로66길
