시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,418.14,180.9,21~31,"162,000",1995,강남대로120길
 서울특별시 강남구 논현동,단독,159.86,168.7,21~31,"120,000",2002,언주로114길
 서울특별시 강남구 논현동,단독,245.7,169.2,11~20,"119,500",1990,논현로124길
 서울특별시 강남구 논현동,단독,287.53,216.5,21~31,"177,000",1993,강남대로116길
 서울특별시 강남구 논현동,단독,324.21,424,1~10,"324,200",1989,도산대로30길
 서울특별시 강남구 논현동,단독,319.86,486.3,11~20,"380,000",1974,
 서울특별시 강남구 대치동,단독,493.04,324.8,1~10,"319,000",1988,선릉로72길
 서울특별시 강남구 신사동,다가구,671.58,241.6,21~31,"370,000",2003,강남대로154길
 서울특별시 강남구 역삼동,다가구,537.04,336.7,11~20,"220,000",1996,언주로63길
 서울특별시 강남구 역삼동,단독,342,306.8,21~31,"250,000",1993,봉은사로30길
 서울특별시 강남구 일원동,단독,345.51,210.3,1~10,"147,000",1985,일원로5길
 서울특별시 강남구 자곡동,단독,98.87,318,11~20,"172,500",1989,밤고개로12길
 서울특별시 강동구 길동,다가구,412.92,180,21~31,"103,000",1998,명일로
 서울특별시 강동구 둔촌동,단독,178.69,113.2,1~10,"55,000",1987,양재대로100길
 서울특별시 강동구 둔촌동,단독,178.69,113.3,1~10,"57,500",1987,양재대로100길
 서울특별시 강동구 성내동,단독,77.4,116,11~20,"49,000",1975,풍성로37길
 서울특별시 강동구 성내동,단독,81.16,119,11~20,"52,200",1974,풍성로37길
 서울특별시 강동구 성내동,단독,312.53,122,11~20,"79,700",1990,올림픽로54길
 서울특별시 강동구 성내동,단독,81.52,142,21~31,"46,500",1975,풍성로37길
 서울특별시 강동구 성내동,단독,272.93,254.6,21~31,"154,000",1980,양재대로85길
 서울특별시 강동구 암사동,단독,250.9,100.2,1~10,"66,500",1997,암사길
 서울특별시 강동구 천호동,단독,210.18,260.9,1~10,"85,000",1980,양재대로121길
 서울특별시 강동구 천호동,단독,220.36,263.4,21~31,"110,000",1980,양재대로121길
 서울특별시 강북구 미아동,다가구,148.65,99,11~20,"25,000",1992,삼양로54길
 서울특별시 강북구 미아동,다가구,374.52,213.8,1~10,"73,000",1997,솔샘로65길
 서울특별시 강북구 미아동,단독,39.49,52,1~10,"16,000",1985,솔매로
 서울특별시 강북구 미아동,단독,41.09,66,1~10,"10,000",1971,솔샘로60나길
 서울특별시 강북구 미아동,단독,54.74,70.7,11~20,"17,000",1986,도봉로23가길
 서울특별시 강북구 미아동,단독,140.43,122.3,21~31,"45,000",1973,도봉로28길
 서울특별시 강북구 미아동,단독,180.09,125.3,21~31,"50,000",1988,도봉로65길
 서울특별시 강북구 미아동,단독,210.69,128.3,11~20,"50,000",1990,
 서울특별시 강북구 미아동,단독,199.11,139.2,11~20,"70,000",1987,솔매로45길
 서울특별시 강북구 미아동,단독,161.32,154,1~10,"61,200",1978,도봉로10라길
 서울특별시 강북구 번동,단독,73.13,107.8,21~31,"31,000",1972,오패산로77길
 서울특별시 강북구 번동,단독,164.52,108.1,11~20,"39,240",1989,덕릉로41길
 서울특별시 강북구 번동,단독,158.93,205.3,21~31,"68,050",1968,덕릉로41길
 서울특별시 강북구 수유동,다가구,119.81,84,21~31,"25,000",1997,화계사1길
 서울특별시 강북구 수유동,다가구,148.14,111.1,21~31,"43,400",1992,
 서울특별시 강북구 수유동,다가구,189.81,116.7,21~31,"44,000",2002,삼각산로36길
 서울특별시 강북구 수유동,다가구,174.28,120.3,11~20,"47,300",2001,한천로139나길
 서울특별시 강북구 수유동,다가구,208.15,132,11~20,"41,450",1993,인수봉로52길
 서울특별시 강북구 수유동,다가구,263.16,142.8,21~31,"58,400",1993,한천로140길
 서울특별시 강북구 수유동,다가구,162.58,195,21~31,"61,900",1983,삼양로81길
 서울특별시 강북구 수유동,다가구,285.47,198,1~10,"62,500",1994,노해로23길
 서울특별시 강북구 수유동,다가구,201.6,202,11~20,"74,500",1983,노해로9길
 서울특별시 강북구 수유동,다가구,294.87,202,21~31,"61,000",1990,인수봉로84길
 서울특별시 강북구 수유동,단독,37.68,77,1~10,"23,000",1985,인수봉로19나길
 서울특별시 강북구 수유동,단독,53.43,81,21~31,"22,000",1969,수유로21길
 서울특별시 강북구 수유동,단독,81.32,99,21~31,"29,500",1971,덕릉로8길
 서울특별시 강북구 수유동,단독,54.81,112,1~10,"32,980",1967,
 서울특별시 강북구 수유동,단독,66.58,112,21~31,"25,000",1971,인수봉로52가길
 서울특별시 강북구 수유동,단독,54.15,126,1~10,"45,000",1971,
 서울특별시 강북구 수유동,단독,70.84,129,21~31,"26,300",1970,수유로5길
 서울특별시 강북구 수유동,단독,117.84,133,21~31,"40,000",1968,
 서울특별시 강북구 수유동,단독,133.92,135.6,21~31,"42,230",1983,한천로170길
 서울특별시 강북구 수유동,단독,155.1,136,11~20,"41,000",1975,
 서울특별시 강북구 수유동,단독,161.41,136,11~20,"45,100",1976,삼양로123길
 서울특별시 강북구 수유동,단독,97.99,139,1~10,"37,800",1974,인수봉로55길
 서울특별시 강북구 수유동,단독,48.66,142,1~10,"40,600",1967,삼각산로
 서울특별시 강북구 수유동,단독,97.29,145,11~20,"45,000",1976,
 서울특별시 강북구 수유동,단독,97.39,145,21~31,"38,500",1976,삼양로123길
 서울특별시 강북구 수유동,단독,80.89,155,1~10,"44,000",1967,인수봉로72길
 서울특별시 강북구 수유동,단독,241.98,159,11~20,"58,000",1988,삼양로123길
 서울특별시 강북구 수유동,단독,165.15,161.7,21~31,"50,367",1984,
 서울특별시 강북구 수유동,단독,105.19,165,1~10,"50,000",1973,
 서울특별시 강북구 수유동,단독,113.91,165,21~31,"50,000",1973,인수봉로55길
 서울특별시 강북구 수유동,단독,212.34,165,11~20,"51,500",1988,
 서울특별시 강북구 수유동,단독,226.98,168,11~20,"49,000",1990,인수봉로76길
 서울특별시 강북구 수유동,단독,148.36,170,11~20,"49,470",1974,인수봉로52가길
 서울특별시 강북구 수유동,단독,82.05,172,1~10,"35,000",1970,4.19로17길
 서울특별시 강북구 수유동,단독,184.32,172,11~20,"50,500",1987,삼양로131길
 서울특별시 강북구 수유동,단독,138.41,192,21~31,"60,000",1969,삼양로83길
 서울특별시 강북구 수유동,단독,155.77,202,1~10,"59,780",1975,삼양로123길
 서울특별시 강북구 수유동,단독,189.95,202,11~20,"75,100",1978,인수봉로84길
 서울특별시 강북구 수유동,단독,198.18,204,1~10,"52,700",1989,삼양로80가길
 서울특별시 강북구 수유동,단독,77.52,205,11~20,"60,000",1966,
 서울특별시 강북구 수유동,단독,209.67,207,11~20,"66,000",1983,삼양로123가길
 서울특별시 강북구 수유동,단독,154.94,208,1~10,"56,700",1976,
 서울특별시 강북구 수유동,단독,181.25,214,11~20,"78,500",1978,
 서울특별시 강북구 수유동,단독,278.58,219,11~20,"72,500",1978,삼양로123길
 서울특별시 강북구 수유동,단독,192.63,221,1~10,"60,000",1978,삼양로123길
 서울특별시 강북구 수유동,단독,92.76,225,21~31,"71,450",1967,
 서울특별시 강북구 수유동,단독,90.08,228,21~31,"53,500",1972,
 서울특별시 강북구 수유동,단독,246.48,241,21~31,"75,000",1983,
 서울특별시 강북구 수유동,단독,248.85,241,21~31,"82,490",1990,노해로23길
 서울특별시 강북구 수유동,단독,179.46,298,21~31,"96,500",1997,4.19로
 서울특별시 강북구 수유동,단독,192.73,298,1~10,"94,000",1977,삼양로123길
 서울특별시 강북구 우이동,단독,230.25,234,11~20,"68,000",1980,삼양로159길
 서울특별시 강서구 가양동,단독,166.78,171,1~10,"67,000",1984,양천로47가길
 서울특별시 강서구 공항동,다가구,394.75,170.1,11~20,"89,000",1996,
 서울특별시 강서구 공항동,단독,185.4,136,21~31,"42,800",1990,공항대로8길
 서울특별시 강서구 등촌동,단독,278.18,186.4,21~31,"89,000",1989,등촌로55길
 서울특별시 강서구 등촌동,단독,218.85,195.4,21~31,"106,200",1976,등촌로55길
 서울특별시 강서구 방화동,단독,230.72,206,11~20,"63,000",1985,양천로7길
 서울특별시 강서구 화곡동,다가구,269.72,121,1~10,"70,000",1993,곰달래로
 서울특별시 강서구 화곡동,다가구,220.32,134.4,21~31,"61,000",1997,강서로35길
 서울특별시 강서구 화곡동,다가구,300.02,139,1~10,"54,500",1993,초록마을로32길
 서울특별시 강서구 화곡동,다가구,266.9,193.9,11~20,"58,000",2005,
 서울특별시 강서구 화곡동,다가구,471.24,198.3,1~10,"140,000",1987,화곡로58길
 서울특별시 강서구 화곡동,단독,54.55,122.3,1~10,"31,000",1970,강서로18길
 서울특별시 강서구 화곡동,단독,205.74,137.8,11~20,"50,000",1990,곰달래로15가길
 서울특별시 강서구 화곡동,단독,207.72,139.2,21~31,"50,400",1989,
 서울특별시 강서구 화곡동,단독,208.37,158.7,21~31,"48,000",1983,까치산로20길
 서울특별시 강서구 화곡동,단독,93.16,167.7,21~31,"110,000",1975,
 서울특별시 관악구 봉천동,다가구,178.84,96,11~20,"42,800",1997,은천로21길
 서울특별시 관악구 봉천동,다가구,277.14,168.5,21~31,"89,000",1995,남부순환로228길
 서울특별시 관악구 봉천동,다가구,249.48,180,21~31,"59,400",1990,국회단지4길
 서울특별시 관악구 봉천동,단독,113.06,155,11~20,"41,300",1979,국회단지25길
 서울특별시 관악구 봉천동,단독,150.74,155,11~20,"41,300",1979,국회단지25길
 서울특별시 관악구 봉천동,단독,164.95,155,11~20,"41,300",1980,국회단지25길
 서울특별시 관악구 봉천동,단독,81.06,206,21~31,"73,500",1970,청림2길
 서울특별시 관악구 봉천동,단독,169.25,208,11~20,"48,000",1974,봉천로21나길
 서울특별시 관악구 봉천동,단독,174.22,230.1,11~20,"145,000",1977,낙성대역길
