시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,단독,171.69,116.9,21~30,"65,000",1989,논현로6길
 서울특별시 강남구 논현동,다가구,204.93,184.5,21~30,"130,000",1978,봉은사로29길
 서울특별시 강남구 논현동,다가구,441.79,230.6,1~10,"149,500",1998,학동로26길
 서울특별시 강남구 논현동,단독,167.58,171,11~20,"240,000",1974,학동로2길
 서울특별시 강남구 논현동,단독,506.34,223.3,21~30,"225,000",1994,선릉로133길
 서울특별시 강남구 대치동,다가구,525.96,261.2,11~20,"186,500",1996,삼성로71길
 서울특별시 강남구 대치동,단독,113.86,109.8,11~20,"101,200",1983,도곡로93길
 서울특별시 강남구 삼성동,다가구,490.2,206.2,21~30,"185,000",1996,선릉로108길
 서울특별시 강남구 삼성동,다가구,657.72,314.1,1~10,"274,000",1995,삼성로107길
 서울특별시 강남구 세곡동,단독,111.87,315,21~30,"115,000",1983,헌릉로571길
 서울특별시 강남구 역삼동,다가구,544.86,241.1,21~30,"185,000",1998,논현로97길
 서울특별시 강남구 역삼동,다가구,541.57,251.2,21~30,"193,500",2003,테헤란로22길
 서울특별시 강남구 역삼동,단독,322.9,544.5,21~30,"278,000",1988,봉은사로22길
 서울특별시 강남구 일원동,단독,325.88,207.8,11~20,"120,000",1985,일원로5길
 서울특별시 강남구 일원동,단독,343.7,232,11~20,"206,000",2006,양재대로33길
 서울특별시 강남구 청담동,단독,130.84,202,11~20,"140,760",1977,
 서울특별시 강동구 고덕동,다가구,249.2,188.9,11~20,"80,000",1987,아리수로72길
 서울특별시 강동구 고덕동,다가구,315.72,228.6,1~10,"95,500",1988,아리수로62길
 서울특별시 강동구 고덕동,단독,430.08,215.4,1~10,"93,000",1987,동남로85길
 서울특별시 강동구 길동,다가구,249,184,21~30,"74,500",1990,양재대로110길
 서울특별시 강동구 길동,단독,113.4,101.5,11~20,"45,000",1983,진황도로47길
 서울특별시 강동구 길동,단독,164.16,155.6,11~20,"72,000",1983,진황도로47길
 서울특별시 강동구 둔촌동,단독,98.61,60,1~10,"27,400",1985,명일로10길
 서울특별시 강동구 둔촌동,단독,164.22,101,1~10,"41,000",1988,풍성로65길
 서울특별시 강동구 명일동,다가구,246.24,167.1,11~20,"74,800",1989,상암로49길
 서울특별시 강동구 상일동,단독,247.83,183.7,21~30,"80,000",1989,천호대로219길
 서울특별시 강동구 성내동,다가구,142.51,174,11~20,"57,800",1978,천호대로168다길
 서울특별시 강동구 성내동,다가구,376.51,203.1,11~20,"84,500",1997,양재대로87길
 서울특별시 강동구 성내동,단독,184.94,165.3,21~30,"97,500",1983,
 서울특별시 강동구 암사동,다가구,174.26,100.3,11~20,"40,500",1992,상암로17길
 서울특별시 강동구 암사동,단독,177.66,120,1~10,"33,000",1986,상암로
 서울특별시 강동구 암사동,단독,207.78,165.4,1~10,"58,700",1986,고덕로20가길
 서울특별시 강동구 암사동,단독,243.27,168.9,11~20,"50,500",1989,고덕로8길
 서울특별시 강동구 천호동,다가구,119.56,89,11~20,"46,700",1994,올림픽로71길
 서울특별시 강동구 천호동,다가구,385.2,129,21~30,"80,000",1991,성안로25길
 서울특별시 강동구 천호동,단독,114.36,79,1~10,"32,000",1995,구천면로42길
 서울특별시 강동구 천호동,단독,167.24,105,1~10,"51,000",1989,천중로18길
 서울특별시 강동구 천호동,단독,172.62,109,11~20,"47,500",1969,올림픽로80길
 서울특별시 강동구 천호동,단독,259.04,109,11~20,"57,700",1988,진황도로27길
 서울특별시 강동구 천호동,단독,148.48,116,1~10,"48,000",1985,구천면로33길
 서울특별시 강동구 천호동,단독,170.37,116.3,11~20,"35,000",1985,구천면로68나길
 서울특별시 강동구 천호동,단독,201.78,122.4,21~30,"56,000",2006,천중로2길
 서울특별시 강동구 천호동,단독,362.34,143,1~10,"72,700",1994,선사로6길
 서울특별시 강동구 천호동,단독,190.12,181,1~10,"82,000",1978,구천면로12길
 서울특별시 강북구 미아동,다가구,149.61,81.6,1~10,"33,000",1994,도봉로20길
 서울특별시 강북구 미아동,다가구,160.88,93,21~30,"41,750",1993,솔샘로68길
 서울특별시 강북구 미아동,다가구,146.58,96.9,21~30,"32,000",1993,도봉로50길
 서울특별시 강북구 미아동,다가구,143.19,99,11~20,"34,500",1993,삼양로20나길
 서울특별시 강북구 미아동,다가구,164.82,102.1,21~30,"40,000",1990,솔샘로65길
 서울특별시 강북구 미아동,다가구,199.91,116,1~10,"41,600",1992,솔샘로47길
 서울특별시 강북구 미아동,다가구,283.56,141.5,21~30,"50,350",1997,도봉로18길
 서울특별시 강북구 미아동,다가구,255.52,248,11~20,"60,000",1971,삼양로41길
 서울특별시 강북구 미아동,단독,33.06,36,21~30,"10,500",1979,삼양로64가길
 서울특별시 강북구 미아동,단독,38.68,53,21~30,"15,500",1967,삼양로68길
 서울특별시 강북구 미아동,단독,56.63,83,21~30,"22,800",1970,삼양로54다길
 서울특별시 강북구 미아동,단독,148.27,86,1~10,"32,000",1996,삼양로38가길
 서울특별시 강북구 미아동,단독,168.3,116,11~20,"36,200",1990,삼양로35가길
 서울특별시 강북구 미아동,단독,186.43,126,21~30,"52,000",1994,도봉로10나길
 서울특별시 강북구 미아동,단독,139.34,198,1~10,"50,000",1967,솔샘로
 서울특별시 강북구 미아동,단독,217.28,211.4,11~20,"70,000",1978,도봉로30길
 서울특별시 강북구 수유동,다가구,147.06,96.5,21~30,"33,000",1993,노해로15길
 서울특별시 강북구 수유동,다가구,215.8,98.7,11~20,"46,000",1991,도봉로71가길
 서울특별시 강북구 수유동,다가구,181.81,116,11~20,"38,000",1991,한천로
 서울특별시 강북구 수유동,단독,65.19,83,1~10,"20,200",1968,4.19로2길
 서울특별시 강북구 수유동,단독,163.4,109,21~30,"24,200",1987,화계사1가길
 서울특별시 강북구 수유동,단독,73.78,119,11~20,"25,830",1972,삼양로124길
 서울특별시 강북구 수유동,단독,54.22,132,1~10,"24,000",1967,인수봉로82길
 서울특별시 강북구 수유동,단독,101.13,139,1~10,"25,000",1971,
 서울특별시 강북구 수유동,단독,216.14,159,21~30,"44,000",1989,인수봉로82길
 서울특별시 강북구 수유동,단독,248.49,167.3,21~30,"47,500",1990,한천로170길
 서울특별시 강북구 수유동,단독,55.9,188,21~30,"37,000",1966,인수봉로81길
 서울특별시 강북구 수유동,단독,86.48,194,21~30,"43,500",1974,인수봉로79다길
 서울특별시 강북구 수유동,단독,126.78,205,1~10,"49,000",1983,삼각산로4나길
 서울특별시 강북구 수유동,단독,240.07,212,21~30,"70,000",1980,노해로23길
 서울특별시 강서구 공항동,다가구,462.3,166,11~20,"88,500",2002,방화대로6나길
 서울특별시 강서구 공항동,다가구,247.32,202,11~20,"61,000",1989,공항대로2길
 서울특별시 강서구 공항동,단독,67.11,126,1~10,"55,000",1970,
 서울특별시 강서구 공항동,단독,439.58,166,21~30,"65,000",1987,송정로
 서울특별시 강서구 내발산동,다가구,382.1,232.8,21~30,"88,000",1988,우장산로8길
 서울특별시 강서구 내발산동,단독,135.66,165.3,1~10,"47,700",1982,우장산로4길
 서울특별시 강서구 내발산동,단독,162.28,181.7,21~30,"60,300",1982,강서로47마길
 서울특별시 강서구 내발산동,단독,175.21,273.1,21~30,"108,000",1979,우장산로
 서울특별시 강서구 등촌동,단독,129.38,127.1,11~20,"45,000",1977,등촌로39나길
 서울특별시 강서구 등촌동,단독,160.66,235,11~20,"53,000",1977,등촌로51마길
 서울특별시 강서구 방화동,다가구,199.8,106,11~20,"45,000",1997,초원로12길
 서울특별시 강서구 방화동,다가구,241.89,146,1~10,"55,500",1991,초원로12길
 서울특별시 강서구 방화동,단독,39.67,66,1~10,"19,000",1963,개화동로29길
 서울특별시 강서구 방화동,단독,87.61,160,11~20,"45,000",1977,초원로11길
 서울특별시 강서구 화곡동,다가구,176.79,125.9,11~20,"39,500",1995,강서로37길
 서울특별시 강서구 화곡동,다가구,185.49,126.1,1~10,"42,300",1990,강서로18나길
 서울특별시 강서구 화곡동,다가구,234.18,126.7,21~30,"42,500",1989,곰달래로36길
 서울특별시 강서구 화곡동,다가구,215.56,128.9,21~30,"34,000",1992,가로공원로82길
 서울특별시 강서구 화곡동,다가구,315.94,138.2,21~30,"95,500",2002,화곡로13길
 서울특별시 강서구 화곡동,다가구,326.03,149.8,21~30,"81,000",1995,강서로36길
 서울특별시 강서구 화곡동,다가구,320.21,154.4,21~30,"54,200",1996,까치산로24가길
 서울특별시 강서구 화곡동,다가구,270.09,159.8,11~20,"64,000",1993,화곡로26가길
 서울특별시 강서구 화곡동,다가구,343.47,172.7,21~30,"82,000",1995,화곡로31나길
 서울특별시 강서구 화곡동,다가구,317.28,199.7,1~10,"72,500",1990,화곡로19길
 서울특별시 강서구 화곡동,단독,47.17,116.7,21~30,"27,000",1972,우장산로15길
 서울특별시 강서구 화곡동,단독,175.92,117.6,1~10,"42,600",1987,강서로27길
 서울특별시 강서구 화곡동,단독,141.76,118.7,21~30,"49,183",1983,곰달래로22길
 서울특별시 강서구 화곡동,단독,203.85,118.7,21~30,"46,670",1985,
 서울특별시 강서구 화곡동,단독,71.2,136,11~20,"30,000",1973,초록마을로32길
 서울특별시 강서구 화곡동,단독,299.65,214.9,1~10,"58,500",1996,까치산로22길
 서울특별시 관악구 남현동,단독,499.2,241,11~20,"120,200",1994,승방1길
 서울특별시 관악구 봉천동,다가구,188.97,93.3,11~20,"36,000",1996,용담길
 서울특별시 관악구 봉천동,다가구,158.65,118,11~20,"49,000",1992,중앙1나길
 서울특별시 관악구 봉천동,다가구,291.98,129,1~10,"69,200",1994,인헌15길
 서울특별시 관악구 봉천동,다가구,365.83,175,11~20,"90,000",1996,장군봉길
 서울특별시 관악구 봉천동,다가구,471.5,207.3,11~20,"120,000",1996,남부순환로245길
 서울특별시 관악구 봉천동,단독,37.32,64,1~10,"19,400",1969,은천로9길
 서울특별시 관악구 봉천동,단독,43.97,76,21~30,"28,000",1966,청림3가길
 서울특별시 관악구 봉천동,단독,94.97,90.6,1~10,"28,200",1977,은천로
 서울특별시 관악구 봉천동,단독,123.61,99.6,21~30,"42,600",1975,청룡10길
 서울특별시 관악구 봉천동,단독,149.88,106,1~10,"36,000",1993,관악로24나길
 서울특별시 관악구 봉천동,단독,204.55,107.5,1~10,"50,000",1988,인헌11길
 서울특별시 관악구 봉천동,단독,103.35,109,1~10,"31,500",1972,은천로35다길
 서울특별시 관악구 봉천동,단독,144.95,115,21~30,"40,000",1976,용담길
 서울특별시 관악구 봉천동,단독,60.83,132,1~10,"48,000",1968,관악로24가길
 서울특별시 관악구 봉천동,단독,199.89,149,21~30,"58,500",1993,당곡2길
 서울특별시 관악구 봉천동,단독,154.21,198,11~20,"54,500",1972,봉천로13나길
 서울특별시 관악구 봉천동,단독,154.21,198,21~30,"54,500",1972,봉천로13나길
 서울특별시 관악구 봉천동,단독,298.44,213,11~20,"102,000",1997,낙성대역3길
 서울특별시 관악구 신림동,다가구,163.51,102,11~20,"17,500",1993,난곡로49길
 서울특별시 관악구 신림동,다가구,285.42,142,21~30,"54,000",1993,양지10길
 서울특별시 관악구 신림동,다가구,199.62,148,11~20,"43,250",1991,난곡로44길
 서울특별시 관악구 신림동,다가구,234.79,160.7,1~10,"72,450",1989,신림로54가길
 서울특별시 관악구 신림동,다가구,364.4,165,11~20,"89,000",1987,서림길
 서울특별시 관악구 신림동,다가구,276.68,165.4,21~30,"66,000",2003,미성길
 서울특별시 관악구 신림동,다가구,548.41,274,21~30,"131,000",1998,신림로54가길
 서울특별시 관악구 신림동,단독,35.31,63,11~20,"23,800",1971,양지4길
 서울특별시 관악구 신림동,단독,49.59,63,1~10,"13,300",1975,대학10길
 서울특별시 관악구 신림동,단독,27.83,66,1~10,"23,800",1971,양지13길
 서울특별시 관악구 신림동,단독,40.99,86,1~10,"31,000",1969,광신1길
 서울특별시 관악구 신림동,단독,152.57,86,11~20,"36,920",1991,신림로58가길
 서울특별시 관악구 신림동,단독,179.28,111.1,11~20,"50,000",1997,조원로31길
 서울특별시 관악구 신림동,단독,216.08,120.7,1~10,"45,000",1973,신림동5길
 서울특별시 관악구 신림동,단독,78.68,126,1~10,"35,304",1974,남부순환로194길
 서울특별시 관악구 신림동,단독,169.53,129,21~30,"43,000",1977,서림5길
 서울특별시 관악구 신림동,단독,276.7,157.7,11~20,"75,500",1997,조원로19길
 서울특별시 관악구 신림동,단독,115.71,165,21~30,"39,000",1979,법원단지길
 서울특별시 관악구 신림동,단독,190.86,165,11~20,"39,800",1984,난곡로26다길
 서울특별시 관악구 신림동,단독,213,169,11~20,"70,500",1984,남부순환로186길
 서울특별시 관악구 신림동,단독,169.58,195,1~10,"54,088",1981,남부순환로194길
 서울특별시 관악구 신림동,단독,244.38,218,11~20,"61,000",1984,복은8길
 서울특별시 광진구 광장동,단독,202.98,200,1~10,"108,000",1978,광장로
 서울특별시 광진구 구의동,다가구,491.04,208,1~10,"113,000",1997,영화사로13길
 서울특별시 광진구 구의동,다가구,574.6,253.2,21~30,"130,000",1997,아차산로55길
 서울특별시 광진구 구의동,단독,104.92,125.3,11~20,"57,000",1971,자양로30길
 서울특별시 광진구 구의동,단독,148.49,176.2,1~10,"84,500",1975,자양로53길
 서울특별시 광진구 구의동,단독,164.49,191.1,21~30,"50,000",1975,천호대로135길
