시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,284.16,192.6,21~31,"137,000",1994,봉은사로21길
 서울특별시 강남구 논현동,다가구,488.96,229.9,1~10,"182,000",1996,논현로113길
 서울특별시 강남구 논현동,단독,155,190.4,21~31,"155,500",1974,강남대로116길
 서울특별시 강남구 대치동,다가구,486.16,171.8,21~31,"160,000",1996,역삼로63길
 서울특별시 강남구 삼성동,다가구,513.77,259.8,21~31,"270,000",2010,영동대로116길
 서울특별시 강남구 삼성동,다가구,532,300.6,21~31,"300,000",2010,영동대로116길
 서울특별시 강남구 신사동,단독,152.95,182.3,21~31,"180,000",1977,논현로161길
 서울특별시 강남구 역삼동,다가구,419.52,227.3,11~20,"241,500",1995,언주로98길
 서울특별시 강남구 역삼동,다가구,658.41,296.4,1~10,"255,000",1996,역삼로33길
 서울특별시 강남구 역삼동,단독,467.17,362.8,1~10,"435,000",2011,역삼로
 서울특별시 강남구 일원동,다가구,249.9,192.1,11~20,"117,500",1986,개포로120길
 서울특별시 강남구 일원동,단독,249.84,198.8,21~31,"111,800",1986,개포로118길
 서울특별시 강동구 길동,다가구,246.72,183.1,11~20,"90,000",1986,천호대로197길
 서울특별시 강동구 길동,단독,182.61,118.2,21~31,"57,000",1990,천중로55길
 서울특별시 강동구 길동,단독,185.88,118.9,21~31,"60,000",1990,천중로55길
 서울특별시 강동구 길동,단독,247.05,181.6,1~10,"81,000",1989,천중로52길
 서울특별시 강동구 길동,단독,249.96,181.6,1~10,"93,500",1989,
 서울특별시 강동구 길동,단독,187.14,189,11~20,"118,000",1982,천중로40길
 서울특별시 강동구 둔촌동,다가구,419.19,219.6,1~10,"100,000",1995,풍성로61길
 서울특별시 강동구 둔촌동,단독,156.02,99,21~31,"47,000",1989,양재대로98길
 서울특별시 강동구 둔촌동,단독,163.17,99,11~20,"54,000",1985,풍성로65길
 서울특별시 강동구 둔촌동,단독,185.82,122.7,11~20,"47,600",1988,천호대로188길
