시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,184.32,126.8,11~20,"89,000",1991,언주로138길
 서울특별시 강남구 논현동,다가구,249.72,170.5,11~20,"150,000",1988,학동로4길
 서울특별시 강남구 논현동,단독,239.22,245.1,21~28,"223,000",1983,선릉로133길
 서울특별시 강남구 신사동,다가구,388.24,186.2,11~20,"200,000",1998,논현로159길
 서울특별시 강남구 신사동,다가구,591.65,294.5,21~28,"360,000",1993,압구정로14길
 서울특별시 강남구 신사동,단독,150.31,52.01,21~28,"29,200",1990,압구정로2길
 서울특별시 강남구 역삼동,다가구,467.12,207.2,11~20,"154,000",1994,논현로68길
 서울특별시 강남구 일원동,단독,249.56,193,1~10,"101,000",2011,개포로136길
 서울특별시 강남구 청담동,단독,427.2,192.9,11~20,"172,000",1993,도산대로66길
 서울특별시 강동구 고덕동,단독,249.24,188.6,11~20,"83,000",1987,아리수로72길
 서울특별시 강동구 고덕동,단독,278.54,227.5,1~10,"96,700",1985,아리수로64길
 서울특별시 강동구 길동,단독,247.2,166.1,21~28,"73,000",1992,천중로55길
 서울특별시 강동구 길동,단독,307.5,180.8,1~10,"85,500",1993,양재대로124길
 서울특별시 강동구 길동,단독,249.48,231.3,1~10,"102,200",1988,천중로44길
 서울특별시 강동구 둔촌동,다가구,273.2,175.5,21~28,"74,200",1990,천호대로188길
 서울특별시 강동구 둔촌동,단독,233.34,152,11~20,"65,000",1989,풍성로65길
 서울특별시 강동구 상일동,단독,249.52,212.7,11~20,"92,000",1985,상암로79가길
 서울특별시 강동구 성내동,다가구,417.96,182.1,21~28,"108,000",1997,양재대로91나길
 서울특별시 강동구 성내동,단독,174.83,119,11~20,"51,000",1987,풍성로41길
 서울특별시 강동구 성내동,단독,179.73,122,11~20,"47,000",1996,풍성로37가길
 서울특별시 강동구 성내동,단독,371.6,126,1~10,"77,700",1992,천호옛6길
 서울특별시 강동구 성내동,단독,219.24,147.3,21~28,"63,000",1988,강동대로55길
 서울특별시 강동구 성내동,단독,367.4,174.7,21~28,"155,000",2003,풍성로56길
 서울특별시 강동구 성내동,단독,249.88,204.4,11~20,"100,000",1985,풍성로38길
 서울특별시 강동구 성내동,단독,368.48,232.4,11~20,"106,500",1983,성안로3길
 서울특별시 강동구 성내동,단독,644.7,350.6,11~20,"180,000",1984,풍성로
 서울특별시 강동구 암사동,다가구,173.4,139.9,21~28,"66,900",1979,상암로
 서울특별시 강동구 암사동,다가구,218.04,142.2,11~20,"78,000",1988,상암로6길
 서울특별시 강동구 암사동,단독,111.23,131.2,21~28,"45,000",1969,구천면로53가길
 서울특별시 강동구 암사동,단독,218.52,141.5,11~20,"70,000",1989,고덕로20라길
 서울특별시 강동구 암사동,단독,230.88,155,21~28,"75,000",1986,
 서울특별시 강동구 암사동,단독,249.39,163.5,21~28,"71,500",2009,
 서울특별시 강동구 천호동,다가구,329.85,178.2,21~28,"114,000",2002,양재대로133길
 서울특별시 강동구 천호동,단독,120.96,83.45,21~28,"37,665",1982,양재대로135길
 서울특별시 강동구 천호동,단독,120.93,90.35,21~28,"40,796",1982,
 서울특별시 강동구 천호동,단독,137.62,94.65,21~28,"37,700",1982,양재대로135길
 서울특별시 강동구 천호동,단독,161.78,149,11~20,"40,500",1977,성안로31마길
 서울특별시 강북구 미아동,다가구,102.61,69.1,21~28,"26,500",2005,도봉로27길
 서울특별시 강북구 미아동,다가구,117.96,79,21~28,"32,400",1994,삼양로20가길
 서울특별시 강북구 미아동,다가구,163.5,89,11~20,"34,290",1996,삼양로42길
 서울특별시 강북구 미아동,다가구,149.72,93,1~10,"41,000",1993,삼양로16길
 서울특별시 강북구 미아동,다가구,146.43,103,1~10,"45,000",1992,도봉로10다길
 서울특별시 강북구 미아동,다가구,174.84,105.9,1~10,"44,500",1991,도봉로57길
 서울특별시 강북구 미아동,단독,110.13,68,21~28,"25,900",1975,솔매로
 서울특별시 강북구 미아동,단독,66.29,72.1,21~28,"17,000",1969,도봉로63길
 서울특별시 강북구 미아동,단독,47.75,79.7,11~20,"20,800",1969,도봉로65길
 서울특별시 강북구 미아동,단독,119.94,99,1~10,"37,000",1995,삼양로16길
 서울특별시 강북구 미아동,단독,51.59,126,11~20,"31,800",1961,인수봉로6나길
 서울특별시 강북구 미아동,단독,102.05,126.3,21~28,"51,300",1972,
 서울특별시 강북구 미아동,단독,317.28,126.3,21~28,"63,200",1992,도봉로20나길
 서울특별시 강북구 미아동,단독,118.29,132,11~20,"38,000",1983,삼양로22길
 서울특별시 강북구 미아동,단독,109.29,139,21~28,"39,000",1976,월계로21나길
 서울특별시 강북구 미아동,단독,104,146.1,21~28,"53,000",1969,도봉로32길
 서울특별시 강북구 미아동,단독,98.02,147.1,21~28,"57,800",1969,
 서울특별시 강북구 미아동,단독,196.13,182.8,21~28,"61,200",1970,도봉로34길
 서울특별시 강북구 미아동,단독,548.96,318.3,11~20,"107,500",1974,도봉로34길
 서울특별시 강북구 번동,다가구,184.77,105.5,11~20,"37,700",1992,덕릉로
 서울특별시 강북구 번동,다가구,217.5,127.3,21~28,"44,700",1995,덕릉로41길
 서울특별시 강북구 번동,단독,174.92,94.9,11~20,"36,500",1991,덕릉로44길
 서울특별시 강북구 수유동,다가구,149.67,92.6,21~28,"21,000",1993,노해로17길
 서울특별시 강북구 수유동,다가구,153.82,92.6,21~28,"32,200",1995,한천로148길
 서울특별시 강북구 수유동,다가구,149.79,97.2,21~28,"23,500",1993,한천로139나길
 서울특별시 강북구 수유동,다가구,150.48,132.2,21~28,"47,000",1973,
 서울특별시 강북구 수유동,단독,46.41,93,11~20,"20,400",1971,4.19로21길
 서울특별시 강북구 수유동,단독,273.06,98.8,11~20,"47,000",1992,도봉로71길
 서울특별시 강북구 수유동,단독,170.64,122,21~28,"43,800",1986,인수봉로52길
 서울특별시 강북구 수유동,단독,145.92,136.2,21~28,"45,000",1973,도봉로101길
 서울특별시 강북구 수유동,단독,195.56,139,21~28,"42,000",1990,인수봉로52길
 서울특별시 강북구 수유동,단독,159.78,152,11~20,"39,000",1977,삼양로123길
 서울특별시 강북구 수유동,단독,97.33,169,21~28,"47,900",1976,삼양로123길
 서울특별시 강북구 수유동,단독,291.35,367,11~20,"122,795",1975,수유로
 서울특별시 강북구 우이동,단독,114.12,116,1~10,"33,000",1976,삼양로139길
