시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,321.34,219.6,21~30,"93,500",1990,논현로117길
 서울특별시 강남구 논현동,단독,296.19,260.6,1~10,"85,000",1986,논현로121길
 서울특별시 강남구 논현동,단독,325.78,595.1,1~10,"331,000",1982,
 서울특별시 강남구 삼성동,다가구,659.73,278.7,21~30,"179,000",1997,삼성로116길
 서울특별시 강남구 삼성동,단독,62,71.9,21~30,"32,000",1983,테헤란로81길
 서울특별시 강남구 삼성동,단독,316.5,312.7,11~20,"240,000",1985,봉은사로105길
 서울특별시 강남구 신사동,단독,220.02,158.9,11~20,"74,000",1989,도산대로19길
 서울특별시 강남구 신사동,단독,258.55,165.4,1~10,"124,000",1983,논현로164길
 서울특별시 강남구 신사동,단독,159.84,193.8,11~20,"133,400",1975,도산대로35길
 서울특별시 강남구 신사동,단독,153.55,206.5,11~20,"149,500",1975,도산대로23길
 서울특별시 강남구 신사동,단독,201.45,232.6,11~20,"195,000",1977,압구정로2길
 서울특별시 강남구 역삼동,다가구,692.26,443.7,11~20,"280,000",2004,봉은사로16길
 서울특별시 강남구 역삼동,단독,291.17,404.1,1~10,"250,000",1976,테헤란로30길
 서울특별시 강동구 명일동,다가구,378.94,165,1~10,"72,500",1997,상암로47길
 서울특별시 강동구 성내동,다가구,167.39,109,1~10,"40,000",1990,풍성로41길
 서울특별시 강동구 성내동,다가구,206.79,162,21~30,"53,000",2006,풍성로35길
 서울특별시 강동구 성내동,다가구,276.44,209.8,21~30,"98,000",1980,성안로
 서울특별시 강동구 성내동,단독,490.69,174.5,11~20,"129,000",2002,풍성로56길
 서울특별시 강동구 암사동,다가구,246.96,174.4,21~30,"58,000",1986,구천면로47길
 서울특별시 강동구 암사동,다가구,325.12,195.8,11~20,"70,500",2002,고덕로14가길
 서울특별시 강동구 암사동,단독,113.85,74.7,21~30,"25,300",1987,고덕로24나길
 서울특별시 강동구 암사동,단독,146.37,97.6,11~20,"31,000",1986,고덕로20길
 서울특별시 강동구 암사동,단독,183.72,109,1~10,"29,700",1993,암사길
 서울특별시 강동구 암사동,단독,165.33,111.4,11~20,"33,900",1988,고덕로20길
 서울특별시 강동구 암사동,단독,196.71,131.4,21~30,"42,530",1989,고덕로20가길
 서울특별시 강동구 암사동,단독,249.87,182.4,11~20,"52,250",1990,고덕로20나길
 서울특별시 강동구 암사동,단독,205.58,196,21~30,"72,500",1984,
 서울특별시 강동구 암사동,단독,494.78,197.9,1~10,"49,000",1989,암사길
 서울특별시 강동구 암사동,단독,131.87,330,1~10,"99,000",1980,아리수로25나길
 서울특별시 강동구 천호동,다가구,247.74,169,11~20,"53,000",2000,구천면로
 서울특별시 강동구 천호동,단독,162.93,106,11~20,"48,000",1996,구천면로35길
 서울특별시 강동구 천호동,단독,188.48,112,1~10,"39,100",1991,성안로31다길
 서울특별시 강동구 천호동,단독,51.77,119,1~10,"34,200",1971,구천면로30길
 서울특별시 강동구 천호동,단독,191.61,127,11~20,"46,000",1989,성안로31다길
 서울특별시 강동구 천호동,단독,234.39,149,11~20,"71,300",1988,구천면로16길
 서울특별시 강동구 천호동,단독,220.16,155,1~10,"82,000",1964,구천면로16길
 서울특별시 강동구 천호동,단독,233.34,161.5,1~10,"50,000",1987,상암로
 서울특별시 강동구 천호동,단독,246.78,168.4,11~20,"45,000",1990,천중로15나길
 서울특별시 강동구 천호동,단독,163.73,175,1~10,"62,000",1978,천중로35길
 서울특별시 강동구 천호동,단독,256.08,234.4,21~30,"70,000",1985,양재대로125길
