시군구,주택유형,연면적(㎡),대지면적(㎡),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강동구 천호동,단독,213.93,145,21~31,"84,500",1984,구천면로64길
 서울특별시 강동구 천호동,단독,229.05,167.8,11~20,"86,000",1989,상암로41나길
 서울특별시 강동구 천호동,단독,233.55,169.1,11~20,"85,600",1989,상암로41나길
 서울특별시 강동구 천호동,단독,266.51,180.6,1~10,"96,642",1986,상암로41가길
 서울특별시 강동구 천호동,단독,159.64,208,1~10,"86,000",1975,구천면로16길
 서울특별시 강북구 미아동,다가구,150.26,79,21~31,"50,500",1993,도봉로10다길
 서울특별시 강북구 미아동,다가구,144.42,81,11~20,"25,500",1993,도봉로76가길
 서울특별시 강북구 미아동,다가구,173.88,81.3,1~10,"20,000",1993,덕릉로32길
 서울특별시 강북구 미아동,다가구,138.55,102.8,21~31,"28,000",1994,솔매로41길
 서울특별시 강북구 미아동,다가구,208.04,117,11~20,"41,000",1993,도봉로63길
 서울특별시 강북구 미아동,다가구,345.28,152.4,11~20,"64,500",1993,도봉로34길
 서울특별시 강북구 미아동,다가구,206.88,162,11~20,"45,574",1992,삼양로51길
 서울특별시 강북구 미아동,다가구,356.07,169,1~10,"72,000",1994,오패산로58길
 서울특별시 강북구 미아동,단독,29.88,28.1,1~10,"8,850",1967,도봉로24길
 서울특별시 강북구 미아동,단독,34.66,33,21~31,"15,000",1985,솔매로31길
 서울특별시 강북구 미아동,단독,39.67,69,11~20,"16,500",1985,삼양로64가길
 서울특별시 강북구 미아동,단독,49.92,69,21~31,"17,500",1971,삼양로41길
 서울특별시 강북구 미아동,단독,49.43,73,21~31,"19,500",1970,삼양로20길
 서울특별시 강북구 미아동,단독,51.77,76,21~31,"20,200",1967,솔샘로64다길
 서울특별시 강북구 미아동,단독,56.76,95.2,11~20,"37,300",1972,도봉로65길
 서울특별시 강북구 미아동,단독,57.25,95.2,11~20,"37,300",1972,도봉로65길
 서울특별시 강북구 미아동,단독,80.63,95.2,11~20,"37,300",1971,도봉로65길
 서울특별시 강북구 미아동,단독,70.67,95.9,11~20,"27,000",1970,도봉로38길
 서울특별시 강북구 미아동,단독,98.41,99,21~31,"33,500",1973,삼양로28길
 서울특별시 강북구 미아동,단독,124.4,104.5,1~10,"50,500",1972,삼양로54길
 서울특별시 강북구 미아동,단독,114.25,112,21~31,"37,000",1973,솔샘로
 서울특별시 강북구 미아동,단독,105.85,115.7,21~31,"41,000",1971,삼양로54마길
 서울특별시 강북구 미아동,단독,82.11,116,11~20,"23,000",1976,월계로21다길
 서울특별시 강북구 미아동,단독,116.24,117,11~20,"51,385",1972,솔매로43길
 서울특별시 강북구 미아동,단독,116.24,117,11~20,"51,100",1972,솔매로43길
 서울특별시 강북구 미아동,단독,100.56,122,11~20,"31,820",1973,삼양로51길
 서울특별시 강북구 미아동,단독,139.2,127.3,11~20,"51,000",2002,솔매로45길
 서울특별시 강북구 미아동,단독,93.16,132.6,21~31,"50,000",1971,도봉로31길
 서울특별시 강북구 미아동,단독,206.82,136,11~20,"41,000",1987,삼양로38길
 서울특별시 강북구 미아동,단독,113.22,139,11~20,"37,800",1973,삼양로51길
 서울특별시 강북구 미아동,단독,214.24,155.7,11~20,"65,000",1971,솔샘로65길
 서울특별시 강북구 미아동,단독,356.07,169,1~10,"72,200",1994,오패산로58길
 서울특별시 강북구 미아동,단독,48.86,522.69,21~31,"47,000",1970,인수봉로6길
 서울특별시 강북구 번동,단독,62.25,84.6,21~31,"22,500",1971,덕릉로40가길
 서울특별시 강북구 번동,단독,141.67,94.5,11~20,"29,200",1997,도봉로102길
 서울특별시 강북구 번동,단독,179.4,107.4,21~31,"40,000",1997,덕릉로
 서울특별시 강북구 번동,단독,191.7,128.3,21~31,"48,500",1990,한천로
 서울특별시 강북구 번동,단독,161.95,146.8,11~20,"49,000",1973,한천로124다길
 서울특별시 강북구 번동,단독,371.49,167.3,21~31,"82,500",1997,덕릉로41길
 서울특별시 강북구 번동,단독,148.38,169.9,11~20,"66,000",1974,한천로124다길
 서울특별시 강북구 수유동,다가구,146.26,85,21~31,"29,000",1994,삼양로80길
 서울특별시 강북구 수유동,다가구,138.96,96,21~31,"26,000",1992,인수봉로68길
 서울특별시 강북구 수유동,다가구,220.57,130.9,21~31,"50,000",1991,노해로9길
 서울특별시 강북구 수유동,다가구,212.12,165,21~31,"47,000",2002,4.19로21길
 서울특별시 강북구 수유동,다가구,250.53,169,1~10,"56,000",1993,노해로27길
 서울특별시 강북구 수유동,단독,50.08,63,21~31,"19,400",1968,4.19로2길
 서울특별시 강북구 수유동,단독,59.86,77.7,1~10,"24,000",2014,노해로7가길
 서울특별시 강북구 수유동,단독,153.48,90.9,1~10,"47,500",1992,한천로139나길
 서울특별시 강북구 수유동,단독,61.46,93,21~31,"26,600",1971,인수봉로23길
 서울특별시 강북구 수유동,단독,90.72,96,1~10,"28,800",2001,노해로26가길
 서울특별시 강북구 수유동,단독,138.96,96,1~10,"25,500",1992,인수봉로68길
 서울특별시 강북구 수유동,단독,193.42,104.1,11~20,"85,000",1972,노해로
 서울특별시 강북구 수유동,단독,198.93,130.9,11~20,"45,800",1987,노해로9길
 서울특별시 강북구 수유동,단독,93.82,139,1~10,"37,000",1974,인수봉로
 서울특별시 강북구 수유동,단독,150.86,142,21~31,"36,465",1983,노해로35길
 서울특별시 강북구 수유동,단독,209.95,148.7,21~31,"53,600",1988,노해로35길
 서울특별시 강북구 수유동,단독,350.61,149,1~10,"74,500",1991,인수봉로
 서울특별시 강북구 수유동,단독,96.45,169,21~31,"36,300",1969,4.19로12길
 서울특별시 강북구 수유동,단독,298.71,169,11~20,"65,000",1989,노해로27길
 서울특별시 강북구 수유동,단독,241.92,169.3,11~20,"59,500",1990,도봉로99길
 서울특별시 강북구 수유동,단독,57.76,170,21~31,"66,820",1967,노해로19길
 서울특별시 강북구 수유동,단독,178.06,184,11~20,"57,260",1982,인수봉로55가길
 서울특별시 강북구 수유동,단독,182.55,185,11~20,"48,120",1982,인수봉로55가길
 서울특별시 강북구 수유동,단독,204.94,225,21~31,"88,200",1974,인수봉로
 서울특별시 강서구 공항동,다가구,419.51,167.9,11~20,"80,000",2002,방화대로6마길
 서울특별시 강서구 공항동,다가구,396.34,173.4,1~10,"99,000",2002,방화대로6바길
 서울특별시 강서구 공항동,단독,183.69,126,11~20,"51,300",1989,공항대로15길
 서울특별시 강서구 공항동,단독,167.81,161,1~10,"53,000",1972,공항대로2가길
 서울특별시 강서구 공항동,단독,235.08,164.5,21~31,"64,500",1987,방화대로7가길
 서울특별시 강서구 공항동,단독,243.91,165.9,1~10,"80,000",1988,방화대로5나길
 서울특별시 강서구 공항동,단독,228.45,166,21~31,"72,500",1987,방화대로7가길
 서울특별시 강서구 공항동,단독,243.36,166,1~10,"75,000",1989,방화대로5나길
 서울특별시 강서구 공항동,단독,151.07,177,1~10,"58,000",1981,공항대로2가길
 서울특별시 강서구 공항동,단독,173.53,194,1~10,"74,000",1981,공항대로2가길
 서울특별시 강서구 등촌동,다가구,349.38,262.7,11~20,"119,894",1992,화곡로66길
 서울특별시 강서구 등촌동,단독,89.98,143.2,21~31,"52,000",1977,등촌로39마길
 서울특별시 강서구 등촌동,단독,140.4,157.8,11~20,"89,500",1983,화곡로66길
 서울특별시 강서구 등촌동,단독,104.96,165,21~31,"67,000",1975,공항대로58나길
 서울특별시 강서구 등촌동,단독,150.74,167.9,11~20,"55,000",1982,등촌로39라길
 서울특별시 강서구 등촌동,단독,247.14,188,21~31,"76,950",1989,공항대로58나길
 서울특별시 강서구 방화동,다가구,141.97,109,11~20,"34,000",1993,금낭화로5길
 서울특별시 강서구 방화동,단독,199.53,136,21~31,"42,000",1989,양천로26길
 서울특별시 강서구 방화동,단독,130.51,142,21~31,"47,500",1982,방화대로41길
 서울특별시 강서구 방화동,단독,98.18,172,11~20,"65,000",1978,초원로
 서울특별시 강서구 방화동,단독,98.18,174,11~20,"70,000",1978,초원로2길
 서울특별시 강서구 방화동,단독,98.18,174,11~20,"70,000",1978,초원로2길
 서울특별시 강서구 방화동,단독,98.18,193,11~20,"64,200",1978,초원로
 서울특별시 강서구 화곡동,다가구,216.21,122.3,1~10,"37,000",1991,곰달래로35길
 서울특별시 강서구 화곡동,다가구,239.86,136.2,1~10,"53,300",1991,곰달래로44길
 서울특별시 강서구 화곡동,다가구,224.25,148.9,1~10,"54,000",1986,등촌로13다길
 서울특별시 강서구 화곡동,다가구,199.8,152.7,1~10,"46,190",1991,곰달래로35길
 서울특별시 강서구 화곡동,다가구,266.87,165.3,21~31,"67,500",1994,강서로18길
 서울특별시 강서구 화곡동,다가구,288.65,166.3,21~31,"76,000",2001,강서로5다길
 서울특별시 강서구 화곡동,다가구,249.42,173.4,21~31,"62,944",1991,초록마을로
 서울특별시 강서구 화곡동,다가구,274.33,177.1,21~31,"69,550",1992,강서로18길
 서울특별시 강서구 화곡동,다가구,400.21,190,21~31,"69,500",1992,까치산로18길
 서울특별시 강서구 화곡동,다가구,314.64,212.2,11~20,"100,800",1994,등촌로13다길
 서울특별시 강서구 화곡동,다가구,321.78,242.9,11~20,"95,000",1992,강서로18길
 서울특별시 강서구 화곡동,단독,188.28,126.2,11~20,"45,800",1990,강서로37길
 서울특별시 강서구 화곡동,단독,193.66,130.1,1~10,"35,900",1989,까치산로18다길
 서울특별시 강서구 화곡동,단독,80.56,132.2,11~20,"40,000",1973,강서로15길
 서울특별시 강서구 화곡동,단독,163.43,142.9,11~20,"62,000",2007,등촌로13다길
 서울특별시 강서구 화곡동,단독,98.95,145,1~10,"56,000",1976,강서로18길
 서울특별시 강서구 화곡동,단독,98.95,151.7,1~10,"47,500",1976,강서로18길
 서울특별시 강서구 화곡동,단독,243,163.3,11~20,"62,500",1990,등촌로13다길
 서울특별시 강서구 화곡동,단독,151.74,169,21~31,"48,000",1983,까치산로18나길
 서울특별시 강서구 화곡동,단독,410.88,205.6,11~20,"106,000",1988,곰달래로25길
 서울특별시 강서구 화곡동,단독,290.04,208.3,1~10,"63,000",1988,까치산로18길
 서울특별시 강서구 화곡동,단독,93.55,212,11~20,"76,800",1977,등촌로13나길
 서울특별시 강서구 화곡동,단독,177.32,218,11~20,"79,200",1977,등촌로13나길
 서울특별시 관악구 남현동,다가구,557.4,168,21~31,"135,000",2002,남현2길
 서울특별시 관악구 남현동,단독,303.63,223.1,11~20,"124,850",1983,남부순환로256다길
 서울특별시 관악구 봉천동,다가구,213.77,93,11~20,"33,500",1993,국회단지길
 서울특별시 관악구 봉천동,다가구,119.64,103.1,1~10,"42,000",1975,양녕로2길
 서울특별시 관악구 봉천동,다가구,278.98,122,1~10,"52,500",1995,국회단지14길
 서울특별시 관악구 봉천동,다가구,251.28,154.6,1~10,"65,800",1992,청룡11길
 서울특별시 관악구 봉천동,다가구,296.58,165.6,11~20,"102,000",1996,행운1길
 서울특별시 관악구 봉천동,다가구,268.84,165.9,21~31,"78,700",1993,청룡8길
 서울특별시 관악구 봉천동,단독,93.45,93,21~31,"25,200",1972,양녕로6가길
 서울특별시 관악구 봉천동,단독,163.22,93,1~10,"30,000",1995,은천로39길
 서울특별시 관악구 봉천동,단독,101.52,99,21~31,"35,000",1987,국회단지길
 서울특별시 관악구 봉천동,단독,130.38,111.1,21~31,"39,500",1976,장군봉4길
 서울특별시 관악구 봉천동,단독,164.97,113.3,21~31,"52,000",1988,인헌3나길
 서울특별시 관악구 봉천동,단독,118.02,116,21~31,"45,000",1978,국회단지25길
 서울특별시 관악구 봉천동,단독,114.28,116.3,21~31,"55,000",1975,인헌4길
 서울특별시 관악구 봉천동,단독,82.71,119,21~31,"42,500",1974,행운1나길
 서울특별시 관악구 봉천동,단독,115.9,120,21~31,"46,000",1975,봉천로
 서울특별시 관악구 봉천동,단독,87.8,122,21~31,"43,800",1975,봉천로
 서울특별시 관악구 봉천동,단독,147.62,122,11~20,"48,600",1976,인헌13길
 서울특별시 관악구 봉천동,단독,131.23,133.7,1~10,"70,000",1977,관악로14가길
 서울특별시 관악구 봉천동,단독,249.84,145,21~31,"57,000",1981,은천로28가길
 서울특별시 관악구 봉천동,단독,219.78,147,11~20,"74,000",1989,봉천로21길
 서울특별시 관악구 봉천동,단독,165.7,151.7,11~20,"43,670",1978,국회단지2길
 서울특별시 관악구 봉천동,단독,241.8,153.1,1~10,"59,500",1974,봉천로33가길
 서울특별시 관악구 봉천동,단독,149.12,156.12,11~20,"69,000",1976,쑥고개로
 서울특별시 관악구 봉천동,단독,213.23,159,21~31,"81,600",1974,보라매로2길
 서울특별시 관악구 봉천동,단독,184.46,175.6,21~31,"74,000",1978,청룡중앙길
 서울특별시 관악구 봉천동,단독,190.41,193.7,21~31,"85,600",1978,청룡중앙길
 서울특별시 관악구 봉천동,단독,234.5,198.9,11~20,"102,000",1977,인헌길
 서울특별시 관악구 봉천동,단독,145.12,205.5,11~20,"87,700",1977,관악로14길
 서울특별시 관악구 봉천동,단독,257.53,210.2,21~31,"107,700",1980,양녕로6길
 서울특별시 관악구 신림동,다가구,158.01,106,21~31,"38,400",1986,미성길
 서울특별시 관악구 신림동,다가구,157.98,106.2,11~20,"40,000",1987,문성로27길
 서울특별시 관악구 신림동,다가구,194.45,124,1~10,"34,800",1994,양지17길
 서울특별시 관악구 신림동,다가구,199.65,132,21~31,"59,500",1995,남부순환로170길
 서울특별시 관악구 신림동,다가구,199.44,172,21~31,"46,700",1991,문성로32길
 서울특별시 관악구 신림동,다가구,491.29,202,11~20,"94,000",1992,문성로38길
 서울특별시 관악구 신림동,단독,163.64,106,11~20,"28,650",1989,난곡로31길
 서울특별시 관악구 신림동,단독,77.91,108.1,1~10,"69,500",1972,신림동2길
 서울특별시 관악구 신림동,단독,157.95,116,21~31,"38,000",1989,대학7가길
 서울특별시 관악구 신림동,단독,198.78,126.9,21~31,"76,000",1991,신림동9길
 서울특별시 관악구 신림동,단독,201.45,129.5,11~20,"58,700",1986,남부순환로152길
 서울특별시 관악구 신림동,단독,102.14,132,1~10,"30,600",1975,양산3길
 서울특별시 관악구 신림동,단독,189.81,132,21~31,"48,000",1985,신림로7길
 서울특별시 관악구 신림동,단독,207.02,132,21~31,"51,900",1986,신림로32길
 서울특별시 관악구 신림동,단독,211.83,132.2,21~31,"80,000",1989,신림동9길
 서울특별시 관악구 신림동,단독,73.45,135,21~31,"55,000",1970,신림로56길
 서울특별시 관악구 신림동,단독,155.71,138.3,11~20,"59,500",1982,문성로25길
 서울특별시 관악구 신림동,단독,229.77,159,21~31,"64,800",1988,신림로54가길
 서울특별시 관악구 신림동,단독,248.66,161.3,1~10,"65,500",1985,조원로
 서울특별시 관악구 신림동,단독,249.18,173.6,21~31,"76,120",1991,난곡로61길
 서울특별시 관악구 신림동,단독,248.5,176.9,21~31,"104,000",1987,난곡로61길
 서울특별시 관악구 신림동,단독,222.3,205.9,11~20,"72,500",1983,문성로30길
 서울특별시 관악구 신림동,단독,141.81,243.3,11~20,"88,000",1978,남부순환로159길
 서울특별시 광진구 구의동,다가구,264.68,120.3,1~10,"79,600",1997,아차산로53길
 서울특별시 광진구 구의동,다가구,254.08,127.9,21~31,"114,300",2010,구의로6길
 서울특별시 광진구 구의동,다가구,296.66,146.8,11~20,"84,000",1995,자양로32길
 서울특별시 광진구 구의동,단독,33,73,1~10,"24,040",2014,광나루로41길
 서울특별시 광진구 구의동,단독,196.58,117.4,21~31,"53,000",1990,아차산로59길
 서울특별시 광진구 구의동,단독,107.47,125,21~31,"37,751",1973,자양로41길
 서울특별시 광진구 구의동,단독,208.88,126.6,21~31,"68,000",1975,자양로26길
 서울특별시 광진구 구의동,단독,221.53,138.2,1~10,"63,700",1988,구의로4길
 서울특별시 광진구 구의동,단독,218.4,151.4,21~31,"75,470",1990,광나루로39길
 서울특별시 광진구 구의동,단독,210.54,157.4,11~20,"60,000",1990,자양로38길
 서울특별시 광진구 구의동,단독,247.47,162,21~31,"70,800",1992,광나루로30가길
 서울특별시 광진구 구의동,단독,245.78,172,1~10,"68,546",1990,광나루로43길
 서울특별시 광진구 구의동,단독,174.78,185,11~20,"75,600",1976,영화사로13길
 서울특별시 광진구 구의동,단독,247.2,203.6,21~31,"99,000",1991,자양로32길
 서울특별시 광진구 구의동,단독,494.4,232.1,21~31,"144,000",1994,자양로26길
 서울특별시 광진구 군자동,다가구,402.48,228,21~31,"145,000",1997,면목로6길
 서울특별시 광진구 군자동,단독,150.63,99,11~20,"47,000",1988,광나루로15길
 서울특별시 광진구 군자동,단독,248.37,179,1~10,"94,000",1988,동일로36길
 서울특별시 광진구 군자동,단독,329.6,231,11~20,"110,000",1987,광나루로13길
 서울특별시 광진구 자양동,다가구,335.71,142.7,21~31,"124,000",2008,아차산로39길
 서울특별시 광진구 자양동,다가구,255.62,155.9,21~31,"90,000",2003,자양로6길
 서울특별시 광진구 자양동,다가구,588.58,281,21~31,"155,500",1997,아차산로44길
 서울특별시 광진구 자양동,단독,152.1,99,11~20,"54,000",1989,뚝섬로32가길
 서울특별시 광진구 자양동,단독,174.6,112,21~31,"47,600",1988,동일로4길
 서울특별시 광진구 자양동,단독,124.3,120.2,21~31,"63,000",1979,자양로4나길
 서울특별시 광진구 자양동,단독,150.48,127,11~20,"65,000",1977,뚝섬로48길
 서울특별시 광진구 자양동,단독,97.19,139,11~20,"60,000",1978,뚝섬로48길
 서울특별시 광진구 자양동,단독,240.95,170.6,1~10,"80,500",1987,자양로4나길
 서울특별시 광진구 자양동,단독,390.02,185.1,21~31,"108,000",2007,뚝섬로
 서울특별시 광진구 자양동,단독,390.02,185.1,21~31,"158,000",2007,뚝섬로
 서울특별시 광진구 중곡동,다가구,131.4,82.6,1~10,"40,800",1991,답십리로88길
 서울특별시 광진구 중곡동,다가구,143.37,93.6,21~31,"35,800",1994,긴고랑로
 서울특별시 광진구 중곡동,다가구,198.96,94.5,11~20,"48,500",1991,용마산로33길
 서울특별시 광진구 중곡동,다가구,156.94,104.5,11~20,"40,500",1991,동일로78길
 서울특별시 광진구 중곡동,다가구,284.94,124.3,1~10,"59,000",1994,영화사로9길
 서울특별시 광진구 중곡동,다가구,264.59,142,21~31,"75,500",1986,능동로46길
 서울특별시 광진구 중곡동,다가구,349.44,148.4,11~20,"76,000",1993,긴고랑로44길
 서울특별시 광진구 중곡동,다가구,249.15,165.3,1~10,"78,800",1991,용마산로36길
 서울특별시 광진구 중곡동,다가구,248.49,173.9,11~20,"75,500",1991,긴고랑로19길
 서울특별시 광진구 중곡동,단독,92.85,92.6,21~31,"33,000",1975,긴고랑로
 서울특별시 광진구 중곡동,단독,156.24,95.5,1~10,"59,900",1990,천호대로123길
 서울특별시 광진구 중곡동,단독,74.64,101.8,1~10,"23,250",1975,영화사로3가길
 서울특별시 광진구 중곡동,단독,145.89,110.1,21~31,"48,000",1977,긴고랑로
 서울특별시 광진구 중곡동,단독,180.17,111.1,21~31,"64,500",1990,긴고랑로13길
 서울특별시 광진구 중곡동,단독,272.1,115.7,21~31,"66,000",1992,답십리로
 서울특별시 광진구 중곡동,단독,181.82,116,11~20,"48,000",1988,능동로48길
 서울특별시 광진구 중곡동,단독,215.07,123,21~31,"72,500",1990,긴고랑로13길
 서울특별시 광진구 중곡동,단독,90.68,123.3,21~31,"35,000",1976,동일로78길
 서울특별시 광진구 중곡동,단독,157.03,140.2,21~31,"63,000",1977,긴고랑로19길
 서울특별시 광진구 중곡동,단독,223.38,143.9,11~20,"87,000",1988,용마산로22길
 서울특별시 광진구 중곡동,단독,229.4,143.9,11~20,"87,000",1988,용마산로22길
 서울특별시 광진구 중곡동,단독,242.91,159,1~10,"72,000",1988,능동로46길
 서울특별시 광진구 중곡동,단독,352.76,159.7,21~31,"99,400",1988,능동로44길
 서울특별시 광진구 중곡동,단독,238.87,165,1~10,"57,500",1988,능동로46길
 서울특별시 광진구 중곡동,단독,291.72,200,21~31,"99,500",1988,용마산로1길
 서울특별시 광진구 중곡동,단독,261.81,266.8,1~10,"170,000",1981,용마산로3길
 서울특별시 광진구 중곡동,단독,261.81,266.8,1~10,"170,000",1981,용마산로3길
 서울특별시 광진구 화양동,다가구,141.29,86,21~31,"38,500",1991,능동로13길
 서울특별시 광진구 화양동,다가구,157.19,92.2,21~31,"50,200",1990,아차산로25길
 서울특별시 광진구 화양동,단독,240.51,131.6,1~10,"68,900",1989,군자로
 서울특별시 광진구 화양동,단독,315.51,212,1~10,"158,500",1986,능동로16길
 서울특별시 구로구 가리봉동,다가구,149.7,112,21~31,"43,200",1991,구로동로7길
 서울특별시 구로구 가리봉동,다가구,396.24,336.5,1~10,"131,000",1975,남부순환로105가길
 서울특별시 구로구 가리봉동,단독,39.99,76,11~20,"19,090",1980,구로동로2가길
 서울특별시 구로구 가리봉동,단독,399.18,323.3,21~31,"125,184",1973,우마길
 서울특별시 구로구 개봉동,다가구,167.13,102,11~20,"27,000",1991,고척로21길
 서울특별시 구로구 개봉동,다가구,112.46,106,1~10,"29,440",1973,고척로20길
