시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,329.78,165.4,21~31,"177,500",1993,논현로138길
 서울특별시 강남구 논현동,다가구,401.33,193.8,21~31,"179,000",1997,논현로124길
 서울특별시 강남구 논현동,다가구,487.72,222.4,1~10,"210,000",1992,학동로24길
 서울특별시 강남구 대치동,다가구,413.5,184,21~31,"163,000",1996,삼성로63길
 서울특별시 강남구 대치동,단독,286.86,210.3,1~10,"208,000",1989,
 서울특별시 강남구 수서동,단독,231.8,328,21~31,"250,000",2002,광평로
 서울특별시 강남구 신사동,다가구,471.12,202.1,11~20,"283,000",1998,논현로161길
 서울특별시 강남구 신사동,다가구,522.02,252.2,1~10,"280,000",1998,논현로159길
 서울특별시 강남구 역삼동,다가구,106.56,83.9,11~20,"65,000",1991,테헤란로19길
 서울특별시 강남구 역삼동,다가구,1449.66,412.5,11~20,"545,000",2001,논현로79길
 서울특별시 강남구 일원동,단독,249.38,191,1~10,"80,000",1987,양재대로35길
 서울특별시 강남구 자곡동,단독,197.4,314,1~10,"150,000",1987,자곡로7길
 서울특별시 강동구 길동,다가구,325.81,165.9,21~31,"115,000",1984,양재대로126길
 서울특별시 강동구 길동,단독,159.39,106.7,21~31,"70,700",1988,천중로55길
 서울특별시 강동구 길동,단독,208,128.4,11~20,"60,200",1988,천중로55길
 서울특별시 강동구 길동,단독,199.98,128.8,21~31,"50,000",1988,천중로55길
 서울특별시 강동구 길동,단독,246.78,165.4,21~31,"89,500",1988,명일로24길
 서울특별시 강동구 길동,단독,178.83,168.1,21~31,"72,500",1984,양재대로126길
 서울특별시 강동구 길동,단독,249.78,180.8,1~10,"81,000",1989,천중로40길
 서울특별시 강동구 길동,단독,245.07,194.2,11~20,"99,800",1988,
 서울특별시 강동구 둔촌동,다가구,988.67,362.3,1~10,"280,000",2002,양재대로96길
 서울특별시 강동구 둔촌동,단독,246.42,172,11~20,"35,600",1989,진황도로
 서울특별시 강동구 둔촌동,단독,484.04,200.8,21~31,"110,000",1988,양재대로98길
 서울특별시 강동구 명일동,다가구,626.2,264,1~10,"130,000",1996,양재대로141길
 서울특별시 강동구 명일동,단독,228.99,327,1~10,"174,000",1982,구천면로65길
 서울특별시 강동구 성내동,단독,132.07,99,21~31,"32,200",1989,천호대로158길
 서울특별시 강동구 성내동,단독,151.37,155,11~20,"89,000",1975,올림픽로62길
 서울특별시 강동구 성내동,단독,248.58,155,21~31,"48,000",1992,천호대로168가길
 서울특별시 강동구 성내동,단독,410.81,205.5,11~20,"208,500",2012,
 서울특별시 강동구 성내동,단독,523.74,219.5,21~31,"127,000",1993,양재대로97길
 서울특별시 강동구 암사동,다가구,303,158.1,21~31,"148,200",2012,상암로
 서울특별시 강동구 암사동,단독,132.96,88.9,1~10,"35,700",1988,고덕로20다길
 서울특별시 강동구 암사동,단독,142.44,95.6,1~10,"35,500",1984,구천면로57길
 서울특별시 강동구 암사동,단독,199.34,292,11~20,"60,000",1990,고덕로1길
 서울특별시 강동구 암사동,단독,94.68,312,21~31,"87,000",2003,올림픽로112길
 서울특별시 강동구 암사동,단독,131.57,399,11~20,"120,000",1980,
 서울특별시 강동구 천호동,다가구,66.61,29.4,21~31,"7,500",1991,성안로27길
 서울특별시 강동구 천호동,다가구,234.39,149,1~10,"60,000",1988,구천면로16길
 서울특별시 강동구 천호동,다가구,435.29,166.1,1~10,"89,000",1993,천중로39길
 서울특별시 강동구 천호동,다가구,418.32,188.8,1~10,"75,000",1997,천중로
 서울특별시 강동구 천호동,다가구,419.88,224.7,11~20,"110,000",1997,천중로15길
 서울특별시 강동구 천호동,단독,111.54,90.1,1~10,"56,500",1976,올림픽로77길
 서울특별시 강동구 천호동,단독,111.54,90.1,1~10,"60,000",1976,올림픽로77길
 서울특별시 강동구 천호동,단독,154.17,114,11~20,"44,500",1990,진황도로25길
 서울특별시 강동구 천호동,단독,134,132,21~31,"45,000",1973,천중로33길
 서울특별시 강동구 천호동,단독,161.16,132.2,21~31,"50,000",1984,양재대로127길
 서울특별시 강동구 천호동,단독,197.72,142,11~20,"55,000",1983,선사로6길
 서울특별시 강동구 천호동,단독,161.72,175,1~10,"70,000",1981,선사로6길
 서울특별시 강북구 미아동,다가구,149.97,82,21~31,"35,100",1994,삼양로38나길
 서울특별시 강북구 미아동,다가구,135.4,83,11~20,"35,000",1992,오패산로31길
 서울특별시 강북구 미아동,다가구,264.21,204.5,21~31,"85,000",1994,도봉로76가길
 서울특별시 강북구 미아동,다가구,298.08,225.5,1~10,"86,500",1996,솔매로45길
