시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,534.24,249.1,11~20,"250,000",1994,봉은사로37길
 서울특별시 강남구 논현동,단독,319.17,396.6,1~10,"320,000",1983,봉은사로29길
 서울특별시 강남구 대치동,다가구,539.92,248.6,21~30,"150,000",1996,역삼로83길
 서울특별시 강남구 삼성동,단독,180.5,448,1~10,"400,000",1976,삼성로122길
 서울특별시 강남구 신사동,단독,155.04,180,1~10,"150,000",1975,강남대로156길
 서울특별시 강남구 압구정동,단독,240.4,495.9,11~20,"700,000",1993,
 서울특별시 강남구 역삼동,다가구,486.93,206.9,21~30,"238,000",2002,테헤란로51길
 서울특별시 강남구 역삼동,다가구,807.84,325.9,21~30,"300,000",2001,언주로100길
 서울특별시 강남구 일원동,다가구,303.77,233.1,1~10,"139,000",1994,광평로3길
 서울특별시 강동구 길동,다가구,458.43,172.2,1~10,"127,200",1992,천중로51길
 서울특별시 강동구 길동,단독,246.06,181.9,1~10,"66,000",1986,천호대로197길
 서울특별시 강동구 둔촌동,단독,182.11,166,21~30,"77,500",1985,천호대로188길
 서울특별시 강동구 명일동,다가구,154.83,216.1,11~20,"80,000",1984,
 서울특별시 강동구 명일동,단독,342.12,175,1~10,"97,000",1993,구천면로
 서울특별시 강동구 상일동,단독,242.37,193.5,1~10,"85,000",1988,천호대로219가길
 서울특별시 강동구 성내동,다가구,514.32,219,1~10,"144,500",1997,풍성로55길
 서울특별시 강동구 성내동,단독,160.77,103,11~20,"40,000",1990,천호대로162가길
 서울특별시 강동구 성내동,단독,251.33,205.5,1~10,"124,300",1980,
 서울특별시 강동구 암사동,다가구,325.12,195.8,21~30,"74,700",2002,고덕로14가길
 서울특별시 강동구 암사동,다가구,298.66,228.1,11~20,"96,600",1994,
 서울특별시 강동구 암사동,다가구,589.32,248.4,21~30,"143,000",1988,암사길
 서울특별시 강동구 암사동,단독,174.8,112.3,21~30,"37,000",1984,구천면로53가길
 서울특별시 강동구 암사동,단독,188.24,122.3,21~30,"59,000",1986,
 서울특별시 강동구 암사동,단독,202.98,138,11~20,"64,500",1987,상암로
 서울특별시 강동구 암사동,단독,217.43,141.8,1~10,"60,000",1987,구천면로53길
 서울특별시 강동구 암사동,단독,237.74,143.1,21~30,"60,100",1991,고덕로20다길
 서울특별시 강동구 암사동,단독,230.88,155,21~30,"78,000",1986,
 서울특별시 강동구 암사동,단독,197.88,329,21~30,"105,000",1988,올림픽로107길
 서울특별시 강동구 천호동,다가구,116.85,77.8,21~30,"26,500",1991,구천면로68나길
 서울특별시 강동구 천호동,다가구,247.23,188,11~20,"62,000",1989,성안로27길
 서울특별시 강동구 천호동,단독,292.23,102,21~30,"63,500",1993,상암로
 서울특별시 강동구 천호동,단독,149.58,114,1~10,"39,000",1996,구천면로30길
 서울특별시 강동구 천호동,단독,190.02,120.1,11~20,"50,820",1987,올림픽로87길
 서울특별시 강동구 천호동,단독,183.36,124.7,1~10,"62,700",1986,양재대로121길
 서울특별시 강동구 천호동,단독,229.96,153.4,11~20,"78,800",1987,
 서울특별시 강동구 천호동,단독,244.02,162.4,11~20,"82,000",1988,상암로16길
 서울특별시 강북구 미아동,다가구,139.86,80.7,11~20,"22,000",1992,솔매로50길
 서울특별시 강북구 미아동,다가구,172.07,83,21~30,"26,600",1993,삼양로46길
 서울특별시 강북구 미아동,다가구,109.11,102,11~20,"35,430",2000,삼양로16길
 서울특별시 강북구 미아동,단독,23.41,47,11~20,"14,000",1966,
 서울특별시 강북구 미아동,단독,52.4,79,21~30,"28,000",1967,오현로
 서울특별시 강북구 미아동,단독,47.77,80,11~20,"31,200",1967,솔샘로65길
 서울특별시 강북구 미아동,단독,26.81,87,11~20,"24,700",1970,
 서울특별시 강북구 미아동,단독,129.38,109,1~10,"39,600",1973,삼양로46가길
 서울특별시 강북구 미아동,단독,78.27,139,1~10,"33,500",1968,인수봉로6길
 서울특별시 강북구 미아동,단독,57.61,149,11~20,"42,750",1985,
 서울특별시 강북구 미아동,단독,164.44,173.2,21~30,"68,120",1973,도봉로41길
 서울특별시 강북구 미아동,단독,227.89,185.8,21~30,"93,000",1975,
 서울특별시 강북구 미아동,단독,533.75,239.2,21~30,"104,500",1983,덕릉로30길
 서울특별시 강북구 미아동,단독,170.7,300,11~20,"86,450",1985,삼양로69길
 서울특별시 강북구 미아동,단독,317.72,331.9,11~20,"180,000",1969,솔매로
 서울특별시 강북구 번동,다가구,149.04,93.2,1~10,"26,500",1995,한천로124길
 서울특별시 강북구 번동,다가구,179.87,99.5,21~30,"27,000",1996,한천로120길
 서울특별시 강북구 번동,단독,172.95,115.4,1~10,"31,500",1989,도봉로96가길
 서울특별시 강북구 번동,단독,69.29,125.3,21~30,"39,500",1973,한천로
 서울특별시 강북구 번동,단독,244.26,170.9,21~30,"74,000",1984,한천로129길
 서울특별시 강북구 수유동,다가구,117.48,81,11~20,"27,500",1993,
 서울특별시 강북구 수유동,다가구,163.8,96,1~10,"27,000",1995,화계사1길
 서울특별시 강북구 수유동,다가구,171.24,110.1,11~20,"35,250",1997,노해로17길
 서울특별시 강북구 수유동,다가구,206.73,112.7,21~30,"44,000",1991,노해로9길
 서울특별시 강북구 수유동,다가구,635.8,318,11~20,"115,000",1994,삼양로100길
 서울특별시 강북구 수유동,단독,57.98,76,21~30,"19,000",1970,
 서울특별시 강북구 수유동,단독,67.24,82.6,1~10,"25,000",1970,삼양로80길
 서울특별시 강북구 수유동,단독,43.81,85,21~30,"29,600",1967,
 서울특별시 강북구 수유동,단독,89.88,86,21~30,"28,600",1970,삼양로77길
 서울특별시 강북구 수유동,단독,73.82,90,11~20,"22,000",1970,삼양로98길
 서울특별시 강북구 수유동,단독,34.28,93,21~30,"19,100",1971,인수봉로62길
 서울특별시 강북구 수유동,단독,58.71,97.9,11~20,"32,000",1967,도봉로95길
 서울특별시 강북구 수유동,단독,53.42,112,1~10,"20,400",1971,인수봉로51길
 서울특별시 강북구 수유동,단독,186.84,136,21~30,"39,000",1988,인수봉로60가길
 서울특별시 강북구 수유동,단독,143.38,139,11~20,"35,000",1973,
 서울특별시 강북구 수유동,단독,202.23,139,21~30,"46,500",1988,노해로9길
 서울특별시 강북구 수유동,단독,62.67,169,21~30,"37,500",1970,인수봉로75길
 서울특별시 강북구 수유동,단독,238.86,172,1~10,"54,000",1985,4.19로1길
 서울특별시 강북구 수유동,단독,249.61,175,1~10,"58,000",1985,노해로25길
 서울특별시 강북구 수유동,단독,140.88,182,21~30,"51,000",1978,삼양로85길
 서울특별시 강북구 수유동,단독,154.74,187,21~30,"58,000",1978,삼양로123길
 서울특별시 강북구 수유동,단독,240.04,192,1~10,"63,000",1981,노해로25길
 서울특별시 강북구 수유동,단독,297.03,198,21~30,"55,000",1991,노해로9길
 서울특별시 강북구 수유동,단독,125.95,199,11~20,"34,000",1978,
 서울특별시 강북구 수유동,단독,123.87,225,21~30,"52,500",1973,삼양로123길
 서울특별시 강북구 우이동,단독,188.17,173,1~10,"56,000",1978,삼양로
 서울특별시 강북구 우이동,단독,82.14,331,1~10,"42,000",2009,삼양로169길
 서울특별시 강서구 공항동,단독,55.83,126,21~30,"55,000",1972,공항대로8길
 서울특별시 강서구 공항동,단독,383.28,174.4,21~30,"65,900",1989,방화대로7나길
 서울특별시 강서구 내발산동,다가구,320.78,216.1,21~30,"89,000",2003,우장산로2길
