시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,단독,249,179.9,21~31,"104,000",1988,논현로18길
 서울특별시 강남구 논현동,다가구,335.9,171.4,1~10,"133,500",1990,학동로12길
 서울특별시 강남구 논현동,다가구,450.3,204.4,1~10,"164,000",1995,강남대로120길
 서울특별시 강남구 논현동,다가구,419.34,207.3,21~31,"188,000",1995,도산대로4길
 서울특별시 강남구 논현동,단독,102.29,227.2,11~20,"175,000",1974,도산대로28길
 서울특별시 강남구 대치동,다가구,371.88,176.2,21~31,"159,000",1997,삼성로63길
 서울특별시 강남구 대치동,다가구,424.16,184.7,11~20,"172,000",2001,삼성로63길
 서울특별시 강남구 대치동,다가구,514.23,243.7,11~20,"188,000",2000,삼성로75길
 서울특별시 강남구 대치동,단독,248.01,171.7,11~20,"118,000",1988,삼성로71길
 서울특별시 강남구 도곡동,다가구,278.88,158.9,11~20,"160,000",2002,강남대로44길
 서울특별시 강남구 삼성동,다가구,420.86,218.8,11~20,"181,000",1992,삼성로107길
 서울특별시 강남구 삼성동,단독,233.96,175.3,11~20,"110,200",1981,봉은사로84길
 서울특별시 강남구 신사동,단독,249.22,251.2,21~31,"148,000",1980,강남대로156길
 서울특별시 강남구 신사동,단독,319.17,389,11~20,"145,000",1978,논현로153길
 서울특별시 강남구 역삼동,다가구,177.49,191.6,1~10,"138,500",1979,논현로97길
 서울특별시 강남구 역삼동,단독,536.6,260.6,1~10,"220,000",1996,선릉로103길
 서울특별시 강남구 역삼동,단독,268.6,292.7,1~10,"195,000",1978,봉은사로48길
 서울특별시 강남구 일원동,단독,298.61,231.8,1~10,"130,000",1988,양재대로35길
 서울특별시 강동구 고덕동,다가구,293.67,189.1,11~20,"89,000",1987,아리수로72길
 서울특별시 강동구 고덕동,단독,249.9,181.8,11~20,"84,500",1987,동남로82길
 서울특별시 강동구 고덕동,단독,249.78,182.9,1~10,"88,500",1988,아리수로72길
 서울특별시 강동구 고덕동,단독,297.02,207.8,11~20,"100,000",1986,동남로83길
 서울특별시 강동구 고덕동,단독,249.65,215.6,1~10,"93,000",1987,동남로83길
 서울특별시 강동구 고덕동,단독,312.84,215.6,21~31,"100,000",1986,
 서울특별시 강동구 길동,다가구,477.56,175.4,21~31,"114,500",1989,양재대로124길
 서울특별시 강동구 길동,단독,159.24,106.6,11~20,"46,300",1987,천중로
 서울특별시 강동구 길동,단독,245.16,166.3,11~20,"64,500",1986,명일로18길
 서울특별시 강동구 길동,단독,247.68,171.3,1~10,"68,500",1990,양재대로124길
 서울특별시 강동구 길동,단독,247.14,179.5,21~31,"80,000",1982,명일로19길
 서울특별시 강동구 길동,단독,245.7,187.1,11~20,"67,500",1985,천중로
 서울특별시 강동구 길동,단독,249.6,204.7,1~10,"84,800",1988,명일로
 서울특별시 강동구 길동,단독,455.04,208.1,21~31,"94,000",1993,천중로55길
 서울특별시 강동구 둔촌동,다가구,151.06,110.2,1~10,"40,000",1986,천호대로182길
 서울특별시 강동구 둔촌동,다가구,244.8,161.4,1~10,"62,000",1991,천호대로188길
 서울특별시 강동구 둔촌동,단독,168.93,115.2,1~10,"43,850",1988,천호대로188길
 서울특별시 강동구 명일동,다가구,432.59,194.2,21~31,"139,000",2003,상암로49길
 서울특별시 강동구 명일동,단독,244.17,169,11~20,"83,500",1991,고덕로38길
 서울특별시 강동구 명일동,단독,315.36,226.2,11~20,"97,000",1986,
 서울특별시 강동구 상일동,다가구,230.97,214.6,21~31,"91,500",1984,
 서울특별시 강동구 상일동,단독,249.96,219.2,1~10,"85,000",1988,상암로81길
 서울특별시 강동구 상일동,단독,247.12,220,1~10,"90,000",1987,
 서울특별시 강동구 성내동,다가구,257.83,116,11~20,"75,500",2001,풍성로37길
 서울특별시 강동구 성내동,단독,178.61,122,21~31,"35,000",1984,풍성로39길
 서울특별시 강동구 성내동,단독,182.88,122,21~31,"55,500",1986,풍성로
 서울특별시 강동구 성내동,단독,193.05,130,11~20,"59,000",1986,풍성로45길
 서울특별시 강동구 성내동,단독,200.49,136,1~10,"54,000",1985,풍성로37길
 서울특별시 강동구 성내동,단독,230.06,141,11~20,"64,000",1989,풍성로41길
