시군구,주택유형,연면적(㎡),대지면적(㎡),계약일,거래금액(만원),건축년도,도로명
 서울특별시 중랑구 면목동,다가구,221.73,123,11~20,"59,500",1997,용마산로89길
 서울특별시 중랑구 면목동,다가구,193.58,124,11~20,"55,000",1993,면목로63길
 서울특별시 중랑구 면목동,다가구,194.22,124,11~20,"58,000",1986,면목로63길
 서울특별시 중랑구 면목동,다가구,186.48,125.3,21~31,"50,000",1984,겸재로26길
 서울특별시 중랑구 면목동,다가구,200.79,125.6,1~10,"53,000",1989,면목로53길
 서울특별시 중랑구 면목동,다가구,168.51,126,11~20,"50,150",1989,용마산로60가길
 서울특별시 중랑구 면목동,다가구,179.52,126.6,11~20,"58,000",1996,면목로36길
 서울특별시 중랑구 면목동,다가구,245.73,127.6,1~10,"69,400",1999,면목로23길
 서울특별시 중랑구 면목동,다가구,271.94,134.6,1~10,"68,000",1998,용마산로94길
 서울특별시 중랑구 면목동,다가구,213.36,139.8,1~10,"67,000",1987,면목로73길
 서울특별시 중랑구 면목동,다가구,192.45,140.2,11~20,"52,000",1994,면목로60길
 서울특별시 중랑구 면목동,다가구,91.44,141.2,21~31,"60,000",1976,답십리로
 서울특별시 중랑구 면목동,다가구,175.55,141.5,1~10,"37,500",1970,겸재로15길
 서울특별시 중랑구 면목동,다가구,329.82,147.8,11~20,"76,000",1993,면목로36길
 서울특별시 중랑구 면목동,다가구,222.64,156.4,11~20,"63,000",1997,겸재로36길
 서울특별시 중랑구 면목동,다가구,323.82,156.4,11~20,"70,000",1987,용마산로94길
 서울특별시 중랑구 면목동,다가구,309,160.7,1~10,"85,000",1985,면목천로23길
 서울특별시 중랑구 면목동,다가구,269.87,170.6,11~20,"65,000",1993,답십리로85길
 서울특별시 중랑구 면목동,다가구,357.28,173.6,11~20,"94,500",1990,면목로44나길
 서울특별시 중랑구 면목동,다가구,357.6,174.2,11~20,"97,500",1985,면목로38나길
 서울특별시 중랑구 면목동,다가구,401.2,196.4,1~10,"97,000",1988,면목로44나길
 서울특별시 중랑구 면목동,다가구,583.81,231.1,1~10,"125,000",1988,상봉로15나길
 서울특별시 중랑구 면목동,다가구,558.28,234,21~31,"132,000",1995,면목로30가길
 서울특별시 중랑구 면목동,단독,31.57,51.61,1~10,"23,100",1970,겸재로40길
 서울특별시 중랑구 면목동,단독,48.33,66,21~31,"30,000",1971,용마산로58길
 서울특별시 중랑구 면목동,단독,64.47,67.91,1~10,"30,450",1970,겸재로40길
 서울특별시 중랑구 면목동,단독,59.27,68.05,1~10,"29,900",1970,겸재로40길
 서울특별시 중랑구 면목동,단독,50.11,70.05,21~31,"26,900",1977,답십리로87길
 서울특별시 중랑구 면목동,단독,49.59,70.57,1~10,"31,000",1970,겸재로40길
 서울특별시 중랑구 면목동,단독,87.8,72.73,1~10,"31,000",1973,면목로30나길
 서울특별시 중랑구 면목동,단독,65.32,76,21~31,"17,800",1971,용마산로52길
 서울특별시 중랑구 면목동,단독,55.15,78.77,1~10,"28,000",1970,겸재로40길
 서울특별시 중랑구 면목동,단독,52.24,84.21,1~10,"37,000",1970,겸재로40길
 서울특별시 중랑구 면목동,단독,48.83,92.6,11~20,"40,500",1972,겸재로
 서울특별시 중랑구 면목동,단독,170.55,96.5,11~20,"43,000",1991,사가정로46나길
 서울특별시 중랑구 면목동,단독,71.31,100.2,1~10,"45,000",1973,겸재로
 서울특별시 중랑구 면목동,단독,78.6,100.2,11~20,"29,300",1972,겸재로22길
 서울특별시 중랑구 면목동,단독,49.26,103.8,21~31,"44,745",1968,면목로44마길
 서울특별시 중랑구 면목동,단독,69.85,106.4,1~10,"41,830",1970,면목로56길
 서울특별시 중랑구 면목동,단독,174.85,109.1,11~20,"39,600",1984,면목로64길
 서울특별시 중랑구 면목동,단독,76.53,112.4,11~20,"36,000",1976,사가정로29길
 서울특별시 중랑구 면목동,단독,298.25,114,1~10,"40,000",1994,면목로73길
 서울특별시 중랑구 면목동,단독,199.62,117.7,21~31,"43,000",1993,봉우재로20가길
 서울특별시 중랑구 면목동,단독,184.77,120,11~20,"59,579",1996,사가정로39길
 서울특별시 중랑구 면목동,단독,80.96,120.3,11~20,"43,000",1976,용마산로94길
 서울특별시 중랑구 면목동,단독,198.82,124.3,21~31,"52,700",1987,용마산로79길
 서울특별시 중랑구 면목동,단독,219.7,129.6,21~31,"44,800",1990,용마산로94길
 서울특별시 중랑구 면목동,단독,194.67,129.9,11~20,"60,000",1984,면목로63길
 서울특별시 중랑구 면목동,단독,140.5,137.8,11~20,"50,000",1977,봉우재로20길
 서울특별시 중랑구 면목동,단독,247.83,148.8,11~20,"62,500",1992,용마산로94길
 서울특별시 중랑구 면목동,단독,489.6,154,21~31,"104,800",1992,면목로21길
 서울특별시 중랑구 면목동,단독,243,165.3,11~20,"42,000",1983,상봉로17길
 서울특별시 중랑구 면목동,단독,281.54,167.5,21~31,"75,500",1983,동일로100길
 서울특별시 중랑구 면목동,단독,160.8,171.2,1~10,"62,000",1977,겸재로15길
 서울특별시 중랑구 면목동,단독,383.88,195,21~31,"129,000",1974,봉우재로
 서울특별시 중랑구 면목동,단독,231.37,321,21~31,"102,000",1979,용마산로58길
 서울특별시 중랑구 묵동,다가구,177.3,109,11~20,"40,000",2003,동일로148나길
 서울특별시 중랑구 묵동,다가구,195.66,113,11~20,"45,000",1991,동일로149가길
 서울특별시 중랑구 묵동,다가구,134.3,116.4,11~20,"45,500",1976,중랑역로43길
 서울특별시 중랑구 묵동,다가구,246.15,119.7,21~31,"49,000",1995,봉화산로3길
 서울특별시 중랑구 묵동,다가구,199.98,120,11~20,"49,140",1992,중랑역로43길
 서울특별시 중랑구 묵동,다가구,185.22,126,11~20,"45,500",1990,봉화산로3길
 서울특별시 중랑구 묵동,다가구,279.68,134.5,1~10,"59,700",1994,중랑천로56길
 서울특별시 중랑구 묵동,다가구,247.02,142,11~20,"54,750",1991,숙선옹주로3길
 서울특별시 중랑구 묵동,다가구,235.26,146,1~10,"55,000",1991,숙선옹주로3길
 서울특별시 중랑구 묵동,다가구,266.75,159,11~20,"70,000",1989,숙선옹주로5길
 서울특별시 중랑구 묵동,다가구,158.74,160.3,1~10,"61,500",1976,중랑역로43길
 서울특별시 중랑구 묵동,다가구,172.63,192.7,1~10,"78,000",1976,봉화산로3길
 서울특별시 중랑구 묵동,다가구,323.42,210.6,1~10,"119,000",2012,동일로157나길
 서울특별시 중랑구 묵동,단독,172.14,114,11~20,"44,000",1986,동일로149가길
 서울특별시 중랑구 묵동,단독,114.96,115,21~31,"43,000",1976,중랑역로43길
 서울특별시 중랑구 묵동,단독,81.75,115.4,21~31,"51,000",1977,중랑역로43길
 서울특별시 중랑구 묵동,단독,85.16,117.4,21~31,"49,700",1976,중랑역로43길
 서울특별시 중랑구 묵동,단독,92.5,117.7,21~31,"47,000",1977,중랑역로43길
 서울특별시 중랑구 묵동,단독,144.34,118,21~31,"48,900",1976,중랑역로43길
 서울특별시 중랑구 묵동,단독,199.36,118,11~20,"68,350",1994,동일로160길
 서울특별시 중랑구 묵동,단독,139.34,119.3,21~31,"54,000",1976,중랑역로43길
 서울특별시 중랑구 묵동,단독,153.88,120,11~20,"49,860",1976,중랑역로43길
 서울특별시 중랑구 묵동,단독,98.68,126,1~10,"57,000",1977,중랑역로43길
 서울특별시 중랑구 묵동,단독,124.17,126,11~20,"43,300",1977,동일로148나길
 서울특별시 중랑구 묵동,단독,146.64,126,1~10,"54,900",1976,공릉로2길
 서울특별시 중랑구 묵동,단독,97.69,131.9,21~31,"39,900",1977,봉화산로3길
 서울특별시 중랑구 묵동,단독,135.17,139.2,11~20,"47,500",1974,봉화산로3길
 서울특별시 중랑구 묵동,단독,507.66,142,11~20,"90,500",1996,동일로148길
 서울특별시 중랑구 묵동,단독,272.61,156.7,11~20,"87,690",1994,숙선옹주로
 서울특별시 중랑구 상봉동,다가구,148.97,94.2,21~31,"40,000",1990,동일로118길
 서울특별시 중랑구 상봉동,다가구,148.97,94.2,21~31,"30,001",1990,동일로118길
 서울특별시 중랑구 상봉동,다가구,141.04,106.4,21~31,"50,000",1974,면목로92길
 서울특별시 중랑구 상봉동,다가구,198.82,116,1~10,"45,500",1993,동일로116길
 서울특별시 중랑구 상봉동,다가구,188.36,127,11~20,"62,000",2003,동일로126길
 서울특별시 중랑구 상봉동,다가구,221.27,136,11~20,"53,300",1993,상봉중앙로5다길
 서울특별시 중랑구 상봉동,다가구,312.99,139.2,21~31,"70,200",1993,중랑천로12길
 서울특별시 중랑구 상봉동,다가구,217.25,150.4,21~31,"100,000",1984,봉우재로33길
 서울특별시 중랑구 상봉동,다가구,247.58,154.7,21~31,"59,700",1988,동일로116길
 서울특별시 중랑구 상봉동,다가구,217.57,167.6,11~20,"100,000",1973,면목로92길
 서울특별시 중랑구 상봉동,단독,77.79,69,1~10,"16,750",1970,동일로126나길
 서울특별시 중랑구 상봉동,단독,150.13,99,11~20,"40,000",1986,면목로94길
 서울특별시 중랑구 상봉동,단독,169.83,120.7,21~31,"51,100",1988,봉우재로41길
 서울특별시 중랑구 상봉동,단독,123.25,151.4,11~20,"66,700",1974,봉우재로33길
 서울특별시 중랑구 신내동,다가구,219.78,134.2,11~20,"48,800",1990,신내로4길
 서울특별시 중랑구 신내동,다가구,455.64,181,1~10,"88,700",1994,용마산로129길
 서울특별시 중랑구 신내동,단독,19.17,76,21~31,"23,000",1970,봉화산로56길
 서울특별시 중랑구 신내동,단독,157.62,111,1~10,"49,000",1988,신내로14길
 서울특별시 중랑구 신내동,단독,51.8,132,21~31,"33,500",2007,용마산로139길
 서울특별시 중랑구 중화동,다가구,104.6,98.5,21~31,"53,500",1978,중랑천로
 서울특별시 중랑구 중화동,다가구,117.23,99.5,21~31,"45,000",1978,중랑천로
 서울특별시 중랑구 중화동,다가구,199.6,100.5,21~31,"51,330",1993,중랑천로
 서울특별시 중랑구 중화동,다가구,150.15,100.8,21~31,"47,500",1980,중랑천로
 서울특별시 중랑구 중화동,다가구,172.92,104.5,21~31,"40,400",1990,동일로140길
 서울특별시 중랑구 중화동,다가구,121.73,112.1,21~31,"45,200",1978,중랑천로
 서울특별시 중랑구 중화동,다가구,190.98,113,21~31,"39,500",1991,중랑역로
 서울특별시 중랑구 중화동,다가구,193.69,117.4,21~31,"41,700",1993,동일로121가길
 서울특별시 중랑구 중화동,다가구,181.23,118.3,21~31,"48,200",1988,동일로123길
 서울특별시 중랑구 중화동,다가구,181.71,119,11~20,"43,200",1989,동일로130길
 서울특별시 중랑구 중화동,다가구,185.22,123.6,21~31,"44,856",1981,동일로123길
 서울특별시 중랑구 중화동,다가구,183.6,124.3,21~31,"52,000",1988,동일로123길
 서울특별시 중랑구 중화동,다가구,202.95,125,21~31,"50,000",1988,동일로123길
 서울특별시 중랑구 중화동,다가구,199.95,126.3,21~31,"39,500",1991,동일로123길
 서울특별시 중랑구 중화동,다가구,195.42,131.2,21~31,"50,000",1989,봉화산로4길
 서울특별시 중랑구 중화동,다가구,198.48,134.5,21~31,"46,500",1991,동일로123길
 서울특별시 중랑구 중화동,다가구,225.52,142.8,1~10,"47,300",1989,동일로123나길
 서울특별시 중랑구 중화동,다가구,201.09,156.4,21~31,"76,500",1988,봉화산로
 서울특별시 중랑구 중화동,다가구,349.86,163.6,11~20,"69,000",1993,동일로123나길
 서울특별시 중랑구 중화동,단독,84.36,127.3,21~31,"30,000",1973,봉화산로16길
 서울특별시 중랑구 중화동,단독,92.1,128.6,11~20,"38,900",1976,봉화산로3길
 서울특별시 중랑구 중화동,단독,327.66,160.1,11~20,"75,000",1988,동일로138길
 서울특별시 중랑구 중화동,단독,512.4,188,11~20,"130,000",1991,봉화산로

시군구,주택유형,연면적(㎡),대지면적(㎡),계약일,거래금액(만원),건축년도,도로명
 부산광역시 강서구 강동동,단독,185,314,1~10,"30,700",2008,강동중곡2길
 부산광역시 강서구 강동동,단독,156.69,820,1~10,"89,280",1976,낙동북로
 부산광역시 강서구 대저1동,단독,94.08,155,1~10,"46,500",1977,대저로274번길
 부산광역시 강서구 대저1동,단독,75.7,175,11~20,"15,900",1945,대저중앙로172번길
 부산광역시 강서구 대저1동,단독,86.28,202,21~31,"18,000",1978,평강로397번길
 부산광역시 강서구 대저1동,단독,93.23,282,1~10,"28,000",1979,대저로
 부산광역시 강서구 대저1동,단독,83.14,284,21~31,"24,000",1980,공항로1347번길
 부산광역시 강서구 대저1동,단독,130.46,668,21~31,"48,650",1989,대저로171번가길
 부산광역시 강서구 대저2동,단독,81.33,722,11~20,"54,500",1952,공항앞길
 부산광역시 강서구 명지동,단독,117.64,197,11~20,"29,500",2003,새진목길
 부산광역시 강서구 성북동,단독,44,165,11~20,"12,500",1976,천가길338번가길
 부산광역시 강서구 식만동,단독,45.65,370,1~10,"28,000",1969,식만로
 부산광역시 강서구 신호동,다가구,298.56,204,1~10,"70,200",2013,신호산단1로140번길
 부산광역시 강서구 신호동,다가구,344.19,229.7,21~31,"76,000",2009,신호산단5로
 부산광역시 강서구 죽림동,단독,104.17,370,1~10,"17,000",1926,식만로63번길
 부산광역시 강서구 지사동,다가구,312,208.1,21~31,"55,000",2013,과학산단로334번나길
 부산광역시 강서구 천성동,단독,36.4,228,1~10,"18,630",1940,가덕해안로
 부산광역시 강서구 화전동,단독,328.68,242.9,1~10,"61,500",2012,화전산단4로30번길
 부산광역시 금정구 구서동,다가구,164.51,201.5,11~20,"50,000",1985,중앙대로1873번길
 부산광역시 금정구 구서동,단독,94.48,105,11~20,"14,500",1985,금강로578번길
 부산광역시 금정구 구서동,단독,105.87,110,11~20,"19,000",1985,중앙대로1901번길
 부산광역시 금정구 구서동,단독,123.14,111.9,1~10,"20,500",1982,중앙대로1945번길
 부산광역시 금정구 구서동,단독,89.28,116.3,1~10,"24,000",1983,두실로37번길
 부산광역시 금정구 구서동,단독,136.98,127,1~10,"19,500",1987,금단로
 부산광역시 금정구 구서동,단독,152.02,138.9,11~20,"26,500",1987,두실로15번길
 부산광역시 금정구 구서동,단독,160.01,167.6,11~20,"30,700",1981,안뜰로20번길
 부산광역시 금정구 금사동,단독,99.21,98.5,1~10,"11,500",1976,회천로5번길
 부산광역시 금정구 남산동,다가구,136.05,131,11~20,"20,000",1990,중앙대로
 부산광역시 금정구 남산동,다가구,234.86,148.8,1~10,"24,700",1993,팔송로45번길
 부산광역시 금정구 남산동,단독,333.54,146.3,1~10,"39,500",1990,금강로709번길
 부산광역시 금정구 남산동,단독,300.12,173.2,11~20,"19,300",1991,팔송로59번길
 부산광역시 금정구 남산동,단독,140.82,176.1,21~31,"19,500",1985,중앙대로2035번길
 부산광역시 금정구 남산동,단독,156.69,370,21~31,"55,000",1989,금단로170번길
 부산광역시 금정구 두구동,단독,90.84,245,21~31,"20,000",1979,대두로39번길
 부산광역시 금정구 부곡동,다가구,199.39,119.3,1~10,"21,300",1994,기찰로102번길
 부산광역시 금정구 부곡동,다가구,147.75,167.9,11~20,"25,500",1973,부곡로
 부산광역시 금정구 부곡동,단독,33.99,43,1~10,"1,800",1969,서동로66번길
 부산광역시 금정구 부곡동,단독,123.12,47,21~31,"10,700",1991,서동로
 부산광역시 금정구 부곡동,단독,29.06,56,21~31,"6,000",1974,부곡로42번길
 부산광역시 금정구 부곡동,단독,82.6,90,21~31,"6,280",1980,가마실로
 부산광역시 금정구 부곡동,단독,56.2,99,1~10,"12,900",1974,동부곡로
 부산광역시 금정구 부곡동,단독,73.96,99,1~10,"15,200",1990,동부곡로12번길
 부산광역시 금정구 부곡동,단독,125.09,108,11~20,"11,060",1991,동부곡로
 부산광역시 금정구 부곡동,단독,57.43,109,1~10,"12,400",1983,부곡로168번길
 부산광역시 금정구 부곡동,단독,111.75,117,21~31,"12,200",1979,가마실로
 부산광역시 금정구 부곡동,단독,104.45,125,11~20,"17,100",1983,동부곡로23번길
 부산광역시 금정구 부곡동,단독,59.5,129,1~10,"14,800",1976,동부곡로43번길
 부산광역시 금정구 부곡동,단독,113.42,131.6,21~31,"15,200",1977,기찰로102번길
 부산광역시 금정구 부곡동,단독,146.17,141.8,11~20,"28,200",1984,무학송로
 부산광역시 금정구 부곡동,단독,248.58,142.1,21~31,"22,000",1994,기찰로102번길
 부산광역시 금정구 부곡동,단독,51.57,145,1~10,"17,000",1973,가마실로
 부산광역시 금정구 부곡동,단독,146.77,167,11~20,"28,000",1977,동부곡로5번길
 부산광역시 금정구 부곡동,단독,147.89,188.4,1~10,"15,000",1981,동부곡로23번길
 부산광역시 금정구 부곡동,단독,196.27,204.5,21~31,"37,000",1990,서부곡로16번길
 부산광역시 금정구 부곡동,단독,196.27,204.5,21~31,"37,000",1990,서부곡로16번길
 부산광역시 금정구 부곡동,단독,143.14,287.9,21~31,"53,000",1973,서부곡로11번길
 부산광역시 금정구 서동,단독,37.95,23,1~10,"2,300",1969,서동시장길
 부산광역시 금정구 서동,단독,120.36,46,21~31,"4,500",1992,서동시장길
 부산광역시 금정구 서동,단독,41.35,50,1~10,"5,100",1977,서동로130번길
 부산광역시 금정구 서동,단독,93.68,53,21~31,"6,500",2005,서동로87번길
 부산광역시 금정구 서동,단독,132.59,53,21~31,"9,250",1992,서동로124번길
 부산광역시 금정구 서동,단독,140.68,53,1~10,"22,800",1969,서동시장길
 부산광역시 금정구 서동,단독,169.74,53,21~31,"12,364",1992,서동로104번길
 부산광역시 금정구 서동,단독,104.68,99,1~10,"15,000",1976,서명로11번안길
 부산광역시 금정구 서동,단독,96.89,103.8,1~10,"10,500",1976,서부로
 부산광역시 금정구 서동,단독,59.17,106,21~31,"9,000",1976,금사로37번길
 부산광역시 금정구 서동,단독,119.69,107,1~10,"12,000",1979,서금로25번길
 부산광역시 금정구 서동,단독,117.58,119,11~20,"13,600",1984,금사로43번길
 부산광역시 금정구 서동,단독,140.03,129.9,21~31,"16,100",1991,옥봉로8번길
 부산광역시 금정구 서동,단독,98.02,134.9,11~20,"19,000",1979,서동로186번길
 부산광역시 금정구 서동,단독,113.74,136,11~20,"18,300",1974,서명로11번길
 부산광역시 금정구 서동,단독,129.99,152.3,1~10,"19,500",1979,서동로
 부산광역시 금정구 서동,단독,115.44,198.7,1~10,"27,980",1981,서곡로20번길
 부산광역시 금정구 서동,단독,956.32,331.3,1~10,"102,000",1985,서동로
 부산광역시 금정구 장전동,다가구,324.98,193,11~20,"56,000",1991,금정로52번길
 부산광역시 금정구 장전동,단독,79.6,99,21~31,"17,000",1980,식물원로
 부산광역시 금정구 장전동,단독,49.77,126,1~10,"23,750",2011,식물원로75번길
 부산광역시 금정구 장전동,단독,160.62,142.8,1~10,"38,000",1990,수림로66번길
 부산광역시 금정구 장전동,단독,118.05,149.4,21~31,"25,000",1974,금정로
 부산광역시 금정구 장전동,단독,304.33,169.9,21~31,"68,500",1988,금정로
 부산광역시 금정구 장전동,단독,304.33,169.9,21~31,"67,800",1988,금정로
 부산광역시 금정구 장전동,단독,113.73,265,11~20,"70,000",2012,식물원로27번길
 부산광역시 금정구 회동동,단독,53.81,112,21~31,"7,000",1983,금사로189번길
 부산광역시 금정구 회동동,단독,151.01,149.2,21~31,"30,000",1980,금사로
 부산광역시 기장군 기장읍 내리,단독,33.3,165,11~20,"12,800",1950,내리길
 부산광역시 기장군 기장읍 내리,단독,184.32,1213,11~20,"100,000",2004,내리길
 부산광역시 기장군 기장읍 대라리,다가구,467.7,277.3,1~10,"82,000",2011,대청로14번길
 부산광역시 기장군 기장읍 대라리,단독,65.35,125.5,1~10,"9,300",1983,차성동로19번길
 부산광역시 기장군 기장읍 대라리,단독,326.64,137,1~10,"43,000",1993,차성남로
 부산광역시 기장군 기장읍 대라리,단독,109.76,294.5,11~20,"26,500",1998,차성로242번길
 부산광역시 기장군 기장읍 대라리,단독,149.1,399.8,11~20,"46,000",1983,대청로45번길
 부산광역시 기장군 기장읍 대변리,단독,84.57,114,1~10,"10,300",1987,무양2길
 부산광역시 기장군 기장읍 동부리,단독,84.24,146.9,11~20,"16,800",1990,읍내로
 부산광역시 기장군 기장읍 동부리,단독,139.05,166.9,21~31,"26,000",2001,배산로68번길
 부산광역시 기장군 기장읍 동부리,단독,440.46,174.6,21~31,"47,800",1997,차성로
 부산광역시 기장군 기장읍 동부리,단독,105.14,198.5,11~20,"41,000",1992,읍내로
 부산광역시 기장군 기장읍 서부리,단독,192,938.6,21~31,"78,000",2005,배산로8번길
 부산광역시 기장군 기장읍 시랑리,단독,399.12,330,21~31,"80,000",1999,동암해안길
 부산광역시 기장군 일광면 용천리,단독,124.65,559,21~31,"32,000",2013,곡천길
 부산광역시 기장군 일광면 청광리,단독,25.92,90,11~20,"5,000",1952,청광길
 부산광역시 기장군 일광면 칠암리,단독,84.42,493,21~31,"44,000",1989,일광로
 부산광역시 기장군 일광면 화전리,단독,83.03,507,21~31,"34,200",1997,당곡길
 부산광역시 기장군 장안읍 오리,단독,148.27,460,21~31,"12,000",1992,판곡길
 부산광역시 기장군 장안읍 좌천리,단독,45.96,99,1~10,"5,800",1989,좌천3길
 부산광역시 기장군 정관읍 달산리,다가구,514.17,258.9,21~31,"44,000",2010,산단1로
 부산광역시 기장군 정관읍 달산리,다가구,390.2,263.5,21~31,"62,000",2011,달산2길
 부산광역시 기장군 정관읍 방곡리,다가구,471.25,318.7,21~31,"74,000",2012,정관덕산길
 부산광역시 기장군 정관읍 방곡리,단독,84.3,148,21~31,"31,000",1983,정관덕산2길
 부산광역시 기장군 정관읍 용수리,다가구,335.45,223.9,21~31,"75,000",2013,가동3로
 부산광역시 기장군 철마면 구칠리,단독,250.61,630,11~20,"55,850",2011,점현길
 부산광역시 기장군 철마면 송정리,단독,96.35,347,11~20,"24,800",2002,입석길
 부산광역시 남구 감만동,단독,70.74,73,21~31,"12,000",1990,우암로
 부산광역시 남구 감만동,단독,57.92,104,21~31,"5,900",1988,홍곡로101번길
 부산광역시 남구 감만동,단독,119.13,152,11~20,"10,800",1978,홍곡로
 부산광역시 남구 대연동,다가구,122.34,118,1~10,"17,500",1987,신정번영로31번길
 부산광역시 남구 대연동,다가구,146.11,152,11~20,"21,000",1977,유엔로157번가길
 부산광역시 남구 대연동,다가구,360.6,153.4,21~31,"55,000",2009,진남로30번길
 부산광역시 남구 대연동,다가구,272.6,170,21~31,"32,500",1993,신정번영로31번길
 부산광역시 남구 대연동,다가구,161.69,202.4,11~20,"34,000",1993,조각공원로11번길
 부산광역시 남구 대연동,다가구,470.4,213.6,11~20,"71,300",2008,유엔로183번길
 부산광역시 남구 대연동,다가구,470.4,213.6,11~20,"71,300",2008,유엔로183번길
 부산광역시 남구 대연동,다가구,360.45,261,21~31,"38,080",1987,홍곡로366번길
 부산광역시 남구 대연동,단독,16.56,33,21~31,"5,900",1985,신정번영로65번가길
 부산광역시 남구 대연동,단독,59.41,46,11~20,"6,200",1996,신정번영로47번길
 부산광역시 남구 대연동,단독,46.94,50,11~20,"7,500",1980,유엔로246번가길
 부산광역시 남구 대연동,단독,69.95,50,1~10,"12,000",2000,유엔로120번길
 부산광역시 남구 대연동,단독,56,53,11~20,"10,000",1985,신정번영로65번가길
 부산광역시 남구 대연동,단독,123.26,97.2,21~31,"23,400",1988,유엔평화로17번길
 부산광역시 남구 대연동,단독,117.91,100.2,11~20,"21,685",1971,석포로
 부산광역시 남구 대연동,단독,83.04,104,11~20,"23,850",1995,유엔로
 부산광역시 남구 대연동,단독,43,105,11~20,"18,560",2000,신정번영로
 부산광역시 남구 대연동,단독,98.35,109,11~20,"17,496",1975,조각공원로28번길
 부산광역시 남구 대연동,단독,65.7,113,11~20,"17,200",1987,천제등로16번길
 부산광역시 남구 대연동,단독,63.4,114.4,11~20,"14,831",1978,석포로86번가길
 부산광역시 남구 대연동,단독,295.2,117,11~20,"26,600",1990,유엔로
 부산광역시 남구 대연동,단독,58.61,120,11~20,"14,515",1976,홍곡로
 부산광역시 남구 대연동,단독,102.8,122,1~10,"23,000",1974,유엔로120번길
 부산광역시 남구 대연동,단독,129.61,122,1~10,"24,335",1991,조각공원로28번길
 부산광역시 남구 대연동,단독,99.54,125,21~31,"18,400",1999,석포로73번길
 부산광역시 남구 대연동,단독,128.47,126,11~20,"26,420",1976,조각공원로28번길
 부산광역시 남구 대연동,단독,109.42,130,11~20,"17,200",2000,동제당로
 부산광역시 남구 대연동,단독,63.27,130.1,11~20,"18,600",1978,석포로86번가길
 부산광역시 남구 대연동,단독,109.27,132,11~20,"27,900",1972,용소로34번길
 부산광역시 남구 대연동,단독,131.68,138.7,21~31,"34,440",1983,유엔로157번가길
 부산광역시 남구 대연동,단독,256.96,144.7,21~31,"30,000",1994,못골번영로40번길
 부산광역시 남구 대연동,단독,57.98,145,21~31,"19,400",1974,신정번영로45번가길
 부산광역시 남구 대연동,단독,123.9,148,1~10,"27,500",1960,수영로250번길
 부산광역시 남구 대연동,단독,71.4,152,11~20,"19,300",1975,동제당로39번길
 부산광역시 남구 대연동,단독,99.18,152.4,21~31,"23,700",1973,못골번영로
 부산광역시 남구 대연동,단독,126.14,154,21~31,"29,698",1985,유엔로246번길
 부산광역시 남구 대연동,단독,176.81,161.7,21~31,"26,000",1994,못골번영로40번길
 부산광역시 남구 대연동,단독,136.91,164.7,11~20,"31,500",1985,유엔평화로17번길
 부산광역시 남구 대연동,단독,167.84,165.2,11~20,"39,000",1989,못골번영로60번길
 부산광역시 남구 대연동,단독,72.73,166,21~31,"29,500",2000,유엔평화로22번길
 부산광역시 남구 대연동,단독,156.56,166.6,11~20,"27,000",1988,진남로64번길
 부산광역시 남구 대연동,단독,64.46,167.3,11~20,"17,185",1973,석포로86번길
 부산광역시 남구 대연동,단독,115.04,168.3,1~10,"29,300",1976,수영로196번길
 부산광역시 남구 대연동,단독,129.29,168.7,21~31,"24,000",1979,유엔로
 부산광역시 남구 대연동,단독,123.36,170.1,1~10,"27,000",1978,진남로46번길
 부산광역시 남구 대연동,단독,191.05,174,11~20,"37,000",1986,유엔로
 부산광역시 남구 대연동,단독,123.63,205.3,21~31,"31,000",1978,못골번영로72번길
 부산광역시 남구 대연동,단독,142.09,212.6,11~20,"25,400",1972,수영로196번길
 부산광역시 남구 대연동,단독,198.18,260.9,11~20,"50,300",1989,조각공원로27번길
 부산광역시 남구 대연동,단독,599.94,330.9,1~10,"73,000",1974,유엔평화로4번길
 부산광역시 남구 대연동,단독,292.89,647.6,1~10,"105,700",1976,진남로64번길
 부산광역시 남구 문현동,다가구,92.55,96,11~20,"12,734",1990,전포대로20번길
 부산광역시 남구 문현동,다가구,103.86,104,11~20,"9,954",1991,수영로13번길
 부산광역시 남구 문현동,다가구,112.34,106,11~20,"11,493",2001,전포대로20번길
 부산광역시 남구 문현동,다가구,120.28,112,11~20,"10,741",1975,전포대로20번길
 부산광역시 남구 문현동,다가구,95.11,120,11~20,"11,385",1976,전포대로20번길
 부산광역시 남구 문현동,다가구,113.82,136,11~20,"18,150",1994,수영로13번길
 부산광역시 남구 문현동,다가구,132.02,136,11~20,"11,990",1973,수영로13번길
 부산광역시 남구 문현동,다가구,159.05,142,11~20,"14,162",1990,전포대로20번길
 부산광역시 남구 문현동,단독,30.79,33,11~20,"2,618",1985,전포대로20번길
 부산광역시 남구 문현동,단독,52.38,34,11~20,"6,800",2006,우암로362번길
 부산광역시 남구 문현동,단독,26.69,36,11~20,"2,479",1985,전포대로20번길
 부산광역시 남구 문현동,단독,16,43.9,1~10,"7,600",1985,남동천로72번길
 부산광역시 남구 문현동,단독,27.36,45,11~20,"3,385",1985,수영로13번길
 부산광역시 남구 문현동,단독,31.74,50,21~31,"2,500",1985,수영로77번길
 부산광역시 남구 문현동,단독,81.39,59.6,11~20,"11,700",1985,남동천로72번길
 부산광역시 남구 문현동,단독,34.94,63,11~20,"4,644",1985,전포대로20번길
