시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,534.76,249.2,11~20,"255,000",1994,봉은사로37길
 서울특별시 강남구 삼성동,다가구,490.2,206.2,11~20,"189,500",1996,선릉로108길
 서울특별시 강남구 역삼동,단독,242.5,446.1,1~10,"245,300",1981,논현로101길
 서울특별시 강남구 일원동,단독,290.37,200.7,1~10,"123,000",1985,양재대로43길
 서울특별시 강남구 자곡동,단독,251.77,305,21~31,"152,000",1987,자곡로7길
 서울특별시 강남구 자곡동,단독,198.36,319,21~31,"162,000",1990,자곡로7길
 서울특별시 강남구 청담동,다가구,492.81,216.7,11~20,"230,000",1992,선릉로132길
 서울특별시 강동구 고덕동,단독,246.99,190.2,1~10,"78,000",1987,아리수로72길
 서울특별시 강동구 고덕동,단독,251.92,221.8,21~31,"110,000",1985,
 서울특별시 강동구 길동,단독,205.63,132,1~10,"52,500",1988,천호대로203길
 서울특별시 강동구 명일동,단독,435.74,188.6,11~20,"91,000",1988,상암로49길
 서울특별시 강동구 명일동,단독,259.99,212.9,11~20,"84,000",1988,
 서울특별시 강동구 성내동,다가구,474.76,205.4,21~31,"121,500",1997,양재대로91나길
 서울특별시 강동구 성내동,단독,181.04,168.7,11~20,"73,500",1983,천호대로
 서울특별시 강동구 성내동,단독,158.18,173.1,1~10,"99,500",1978,천호대로170길
 서울특별시 강동구 성내동,단독,201.42,188.3,11~20,"86,000",1983,
 서울특별시 강동구 성내동,단독,262.44,204.1,11~20,"109,500",1989,성내로15길
 서울특별시 강동구 암사동,단독,98.98,84.1,1~10,"34,000",1984,고덕로20나길
 서울특별시 강동구 암사동,단독,200.47,163,1~10,"89,000",1980,
 서울특별시 강동구 천호동,다가구,142.53,92,21~31,"44,480",1991,구천면로14길
 서울특별시 강동구 천호동,다가구,114.12,96,1~10,"35,000",1977,천중로34길
 서울특별시 강동구 천호동,다가구,140,99,21~31,"47,242",1988,구천면로16길
 서울특별시 강동구 천호동,다가구,349.36,160,1~10,"85,500",1991,구천면로62길
 서울특별시 강동구 천호동,단독,151.92,124,1~10,"61,300",1983,천중로43길
 서울특별시 강동구 천호동,단독,207.37,135,21~31,"65,000",1990,올림픽로71길
 서울특별시 강동구 천호동,단독,114.85,142,1~10,"84,000",1974,올림픽로71길
