시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,다가구,239.75,117.1,21~31,"73,000",1995,논현로6길
 서울특별시 강남구 개포동,다가구,546.64,191.7,1~10,"154,000",2000,개포로20길
 서울특별시 강남구 개포동,단독,549.9,228,21~31,"170,000",1989,논현로14길
 서울특별시 강남구 논현동,다가구,386.85,171.4,1~10,"143,021",1995,선릉로111길
 서울특별시 강남구 논현동,다가구,410.92,199.7,1~10,"150,580",1997,도산대로54길
 서울특별시 강남구 논현동,다가구,505,217.6,1~10,"164,500",1996,봉은사로25길
 서울특별시 강남구 논현동,다가구,291.41,238.3,11~20,"150,000",1992,언주로141길
 서울특별시 강남구 논현동,다가구,567.07,254.9,1~10,"202,500",2000,봉은사로33길
 서울특별시 강남구 논현동,다가구,659.24,275.6,11~20,"240,000",1990,
 서울특별시 강남구 논현동,다가구,927.36,340.2,11~20,"297,500",2002,선릉로127길
 서울특별시 강남구 논현동,단독,110.9,55.26,11~20,"20,000",1986,도산대로50길
 서울특별시 강남구 논현동,단독,204.71,100.95,21~31,"41,000",1998,학동로18길
 서울특별시 강남구 논현동,단독,247.5,176.2,21~31,"95,000",1983,논현로123길
 서울특별시 강남구 논현동,단독,311.24,206.2,1~10,"113,000",2002,선릉로135길
 서울특별시 강남구 논현동,단독,317.28,208.3,21~31,"142,800",1989,봉은사로11길
 서울특별시 강남구 논현동,단독,217.26,243.6,21~31,"131,800",1978,강남대로146길
 서울특별시 강남구 논현동,단독,201.66,251.4,11~20,"115,000",1974,선릉로125길
 서울특별시 강남구 논현동,단독,243.73,379.9,11~20,"180,000",1977,학동로20길
 서울특별시 강남구 삼성동,다가구,380.79,171.5,1~10,"130,000",1994,봉은사로74길
 서울특별시 강남구 삼성동,다가구,549.95,343,1~10,"269,725",2002,봉은사로61길
 서울특별시 강남구 삼성동,단독,380.25,174.3,11~20,"183,000",1992,학동로82길
 서울특별시 강남구 삼성동,단독,568.48,253.6,1~10,"233,546",2001,선릉로120길
 서울특별시 강남구 신사동,단독,94.14,63.1,21~31,"53,000",2004,도산대로37길
 서울특별시 강남구 신사동,단독,151.48,171.5,1~10,"103,000",1974,논현로158길
 서울특별시 강남구 역삼동,다가구,357.92,166.9,21~31,"170,000",1995,언주로108길
 서울특별시 강남구 역삼동,다가구,346.21,183,11~20,"140,000",2001,논현로97길
 서울특별시 강남구 역삼동,단독,300.6,275.2,1~10,"205,000",1983,
 서울특별시 강남구 역삼동,단독,324.52,357.5,21~31,"173,000",1984,봉은사로18길
 서울특별시 강남구 일원동,단독,249.79,198.2,1~10,"110,000",1987,개포로128길
 서울특별시 강남구 청담동,단독,529.7,272.1,1~10,"223,023",2002,학동로59길
 서울특별시 강동구 고덕동,다가구,247.26,186.8,1~10,"88,000",1987,동남로82길
 서울특별시 강동구 길동,다가구,325.13,160.4,11~20,"75,000",1997,양재대로124길
 서울특별시 강동구 길동,다가구,328.14,163.3,21~31,"70,000",1988,양재대로115길
 서울특별시 강동구 길동,다가구,417.92,190.1,11~20,"99,500",1994,천중로48길
 서울특별시 강동구 길동,단독,493.9,212.5,1~10,"114,000",1994,천중로50길
 서울특별시 강동구 길동,단독,242.28,220.3,11~20,"106,560",1981,천호대로193길
 서울특별시 강동구 길동,단독,461.36,234.1,1~10,"104,900",1994,양재대로124길
 서울특별시 강동구 둔촌동,다가구,258.64,245.4,21~31,"91,500",1983,천호대로182길
 서울특별시 강동구 둔촌동,단독,78.05,123,21~31,"39,000",1978,진황도로61길
 서울특별시 강동구 둔촌동,단독,436,159,11~20,"83,000",1991,풍성로63길
 서울특별시 강동구 둔촌동,단독,179.65,165.7,1~10,"60,000",1988,양재대로100길
 서울특별시 강동구 둔촌동,단독,327.51,166.8,11~20,"94,250",1997,양재대로100길
 서울특별시 강동구 둔촌동,단독,235.24,199.6,21~31,"81,000",1983,천호대로182길
 서울특별시 강동구 둔촌동,단독,339.69,261,11~20,"107,000",1981,천호대로188길
 서울특별시 강동구 명일동,단독,211.5,142,1~10,"55,850",1989,양재대로141길
 서울특별시 강동구 상일동,단독,82.25,330,21~31,"26,000",1981,초광로294번길
 서울특별시 강동구 성내동,다가구,201.42,136,11~20,"64,500",1988,천호대로
 서울특별시 강동구 성내동,다가구,365.49,169,11~20,"91,500",1997,양재대로87길
 서울특별시 강동구 성내동,단독,81.33,132,1~10,"52,000",1971,풍성로41길
 서울특별시 강동구 성내동,단독,230.06,141,11~20,"64,000",1989,풍성로41길
 서울특별시 강동구 성내동,단독,256.35,190.5,1~10,"74,880",1985,성내로9길
 서울특별시 강동구 암사동,다가구,377.85,177.8,1~10,"75,000",1997,상암로21길
 서울특별시 강동구 암사동,단독,150.96,101.7,11~20,"39,500",1985,암사5길
 서울특별시 강동구 암사동,단독,168.48,114,1~10,"45,500",1986,상암로15길
 서울특별시 강동구 암사동,단독,187.96,121.3,11~20,"49,500",1988,상암로
 서울특별시 강동구 암사동,단독,174.22,125.5,1~10,"42,000",1986,상암로
 서울특별시 강동구 암사동,단독,222.03,150.8,21~31,"61,500",1987,상암로23길
 서울특별시 강동구 암사동,단독,233.49,150.9,21~31,"67,500",1988,상암로23길
 서울특별시 강동구 암사동,단독,164.16,153,1~10,"60,000",1984,상암로23길
 서울특별시 강동구 암사동,단독,231.39,155.2,11~20,"67,000",1985,상암로23길
 서울특별시 강동구 암사동,단독,249.7,181.7,21~31,"73,000",1987,암사5길
 서울특별시 강동구 암사동,단독,266.49,240.1,21~31,"85,000",1985,고덕로20가길
 서울특별시 강동구 암사동,단독,320.49,248.2,1~10,"89,000",1984,고덕로24가길
 서울특별시 강동구 암사동,단독,247.23,287,1~10,"98,232",1988,암사길
