시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,384.41,186.6,1~10,"164,000",1997,강남대로120길
 서울특별시 강남구 논현동,다가구,494.83,249.7,21~30,"230,000",1993,강남대로136길
 서울특별시 강남구 논현동,단독,292.48,409.78,1~10,"202,500",1985,논현로119길
 서울특별시 강남구 삼성동,단독,291.31,231.6,11~20,"219,000",1978,봉은사로69길
 서울특별시 강남구 신사동,단독,143,188.4,11~20,"200,000",1973,강남대로156길
 서울특별시 강남구 역삼동,다가구,644.48,296,1~10,"270,000",1997,테헤란로55길
 서울특별시 강남구 역삼동,단독,219.15,205.8,1~10,"130,700",1982,봉은사로24길
 서울특별시 강남구 율현동,단독,199.44,297,11~20,"117,000",1992,밤고개로24길
 서울특별시 강남구 일원동,다가구,249.2,203.5,11~20,"123,000",1987,개포로116길
 서울특별시 강남구 일원동,다가구,275.66,231.3,21~30,"137,000",1987,양재대로35길
 서울특별시 강남구 일원동,단독,249.71,201.4,11~20,"117,000",1986,양재대로41길
 서울특별시 강남구 자곡동,단독,199.62,317,1~10,"180,000",1989,밤고개로12길
 서울특별시 강동구 길동,다가구,155.21,132.05,1~10,"71,900",1983,명일로27길
 서울특별시 강동구 길동,다가구,247.32,175.8,11~20,"74,200",1990,천중로51길
 서울특별시 강동구 길동,단독,142.32,94.9,1~10,"43,000",1985,천호대로191길
 서울특별시 강동구 길동,단독,248.2,177,11~20,"90,000",1983,
 서울특별시 강동구 길동,단독,97.36,186.9,11~20,"83,000",1977,천중로49가길
 서울특별시 강동구 길동,단독,460.44,189.3,1~10,"99,500",1989,양재대로124길
 서울특별시 강동구 둔촌동,다가구,188.62,116,21~30,"46,000",1993,진황도로
 서울특별시 강동구 둔촌동,단독,183.06,134,1~10,"40,000",1989,명일로
 서울특별시 강동구 둔촌동,단독,246.24,165,21~30,"80,000",1986,풍성로63길
 서울특별시 강동구 둔촌동,단독,199.58,330,11~20,"149,500",2001,동남로
 서울특별시 강동구 명일동,단독,42.21,27.78,21~30,"9,000",1986,양재대로136길
 서울특별시 강동구 성내동,다가구,188.03,116,1~10,"57,750",1991,천호대로162길
 서울특별시 강동구 성내동,단독,80.73,118,21~30,"29,600",1978,
 서울특별시 강동구 성내동,단독,243.64,165,21~30,"81,000",1984,천호옛길
 서울특별시 강동구 성내동,단독,247.43,169.5,21~30,"81,700",1987,성내로13길
