시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,단독,177.3,120.1,11~20,"69,000",1988,논현로18길
 서울특별시 강남구 논현동,다가구,419.64,186.5,11~20,"133,500",1997,학동로20길
 서울특별시 강남구 논현동,단독,688.39,209.7,11~20,"225,000",2003,논현로111길
 서울특별시 강남구 논현동,단독,243.14,504,11~20,"300,000",1977,
 서울특별시 강남구 논현동,단독,477.6,951.6,21~29,"944,000",1983,논현로120길
 서울특별시 강남구 신사동,다가구,419.19,289.5,21~29,"370,000",1994,도산대로13길
 서울특별시 강남구 신사동,단독,135.14,127.1,21~29,"70,000",1979,도산대로17길
 서울특별시 강남구 역삼동,다가구,591.44,239.9,21~29,"190,000",1995,테헤란로39길
 서울특별시 강남구 역삼동,단독,240.18,172.5,21~29,"81,000",1980,논현로71길
 서울특별시 강남구 역삼동,단독,200.13,276.2,11~20,"189,500",1977,강남대로106길
 서울특별시 강남구 역삼동,단독,186.15,381.5,11~20,"196,180",1978,언주로107길
 서울특별시 강남구 청담동,다가구,465.2,200.4,1~10,"147,000",1996,도산대로78길
 서울특별시 강남구 청담동,단독,249.99,185.3,21~29,"187,000",1989,도산대로102길
 서울특별시 강동구 길동,단독,89,89.3,21~29,"25,000",1981,천중로38가길
 서울특별시 강동구 길동,단독,188.32,126.2,11~20,"50,000",1987,명일로27길
 서울특별시 강동구 길동,단독,249.78,180.8,1~10,"58,500",1989,천중로40길
 서울특별시 강동구 길동,단독,180.17,185.8,21~29,"50,000",1982,천중로38가길
 서울특별시 강동구 둔촌동,다가구,150.33,101,21~29,"33,700",1989,진황도로61길
 서울특별시 강동구 둔촌동,단독,137.43,96,1~10,"31,000",1989,진황도로61길
 서울특별시 강동구 둔촌동,단독,249.92,163.3,11~20,"50,000",1990,풍성로65길
 서울특별시 강동구 둔촌동,단독,249.41,166.5,21~29,"49,500",1985,풍성로61길
 서울특별시 강동구 둔촌동,단독,249.41,166.5,21~29,"49,000",1985,풍성로61길
 서울특별시 강동구 명일동,다가구,501.6,221.3,11~20,"101,000",1997,상암로51길
 서울특별시 강동구 명일동,단독,144.2,88.6,1~10,"44,800",1989,양재대로
 서울특별시 강동구 명일동,단독,268.95,161.4,1~10,"52,000",1987,천중로51길
 서울특별시 강동구 상일동,다가구,297.36,227.3,21~29,"95,000",1984,상암로79가길
 서울특별시 강동구 성내동,다가구,94.81,122,1~10,"50,000",1977,올림픽로58길
 서울특별시 강동구 성내동,단독,121.86,90.5,11~20,"21,000",1988,양재대로101길
 서울특별시 강동구 성내동,단독,150.69,106,21~29,"32,000",1990,풍성로37길
 서울특별시 강동구 성내동,단독,224.59,232.8,1~10,"133,000",1982,풍성로
 서울특별시 강동구 성내동,단독,257.26,234.3,21~29,"90,000",1995,성안로9길
 서울특별시 강동구 성내동,단독,210.15,240,1~10,"85,500",1983,천호대로168가길
 서울특별시 강동구 암사동,다가구,198.37,113.2,11~20,"44,500",1988,구천면로47길
 서울특별시 강동구 암사동,다가구,155.7,159.3,1~10,"48,000",1983,올림픽로98길
 서울특별시 강동구 암사동,단독,92.76,96.1,21~29,"30,450",1979,고덕로20다길
 서울특별시 강동구 암사동,단독,110.64,105.9,21~29,"35,200",1972,올림픽로98가길
 서울특별시 강동구 암사동,단독,157.15,149,1~10,"38,400",1982,구천면로47나길
 서울특별시 강동구 암사동,단독,237.48,154.9,21~29,"57,000",1989,고덕로20길
 서울특별시 강동구 암사동,단독,229.37,158.7,11~20,"56,400",1986,올림픽로93길
 서울특별시 강동구 천호동,다가구,155.8,96,11~20,"46,000",1990,구천면로33길
 서울특별시 강동구 천호동,단독,53.82,85,1~10,"64,250",1970,구천면로24길
 서울특별시 강동구 천호동,단독,51.24,112,11~20,"80,000",1969,
