시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,578.87,260.8,11~20,"270,000",1998,논현로127길
 서울특별시 강남구 논현동,단독,469.84,214.4,1~10,"120,000",1997,학동로26길
 서울특별시 강남구 논현동,단독,251.84,334.5,1~10,"272,000",1979,언주로136길
 서울특별시 강남구 대치동,다가구,604.89,239.6,11~20,"239,000",1996,삼성로67길
 서울특별시 강남구 대치동,단독,119.54,55.54,1~10,"24,000",1978,역삼로
 서울특별시 강남구 대치동,단독,79.7,84.25,1~10,"63,000",1980,삼성로68길
 서울특별시 강남구 도곡동,다가구,176.48,192,21~31,"243,000",1990,남부순환로359길
 서울특별시 강남구 도곡동,다가구,594.88,208.5,11~20,"213,500",1991,논현로36길
 서울특별시 강남구 삼성동,단독,382.23,325.8,11~20,"285,000",1991,영동대로129길
 서울특별시 강남구 삼성동,단독,226.44,333.8,11~20,"340,532",1983,삼성로120길
 서울특별시 강남구 삼성동,단독,218.88,362.7,1~10,"394,633",1983,삼성로120길
 서울특별시 강남구 세곡동,다가구,495.9,332,21~31,"150,000",2010,헌릉로645길
 서울특별시 강남구 신사동,다가구,404.06,181.8,21~31,"275,000",1996,논현로159길
 서울특별시 강남구 신사동,다가구,492.31,271.7,1~10,"328,000",2001,논현로157길
 서울특별시 강남구 신사동,단독,160.54,192.5,21~31,"140,000",1978,도산대로35길
 서울특별시 강남구 신사동,단독,907.68,426.7,11~20,"548,000",1996,강남대로162길
 서울특별시 강남구 역삼동,단독,163.01,224,21~31,"210,000",1978,테헤란로53길
 서울특별시 강남구 역삼동,단독,324.76,307.4,11~20,"220,000",1990,테헤란로19길
 서울특별시 강남구 역삼동,단독,171.96,326.4,21~31,"169,000",1978,논현로70길
 서울특별시 강남구 일원동,다가구,400.17,197.3,1~10,"152,500",1987,일원로3길
 서울특별시 강남구 일원동,다가구,249.79,198.2,1~10,"112,500",1987,개포로128길
 서울특별시 강남구 청담동,다가구,365.52,174.1,21~31,"245,000",1996,압구정로75길
 서울특별시 강남구 청담동,다가구,249.58,193.3,21~31,"294,000",1983,도산대로85길
 서울특별시 강동구 강일동,단독,69.42,142,11~20,"51,000",1994,아리수로93가길
 서울특별시 강동구 고덕동,다가구,349,185.2,21~31,"89,700",1988,아리수로72길
 서울특별시 강동구 고덕동,다가구,458.06,221.3,21~31,"126,000",1987,아리수로
 서울특별시 강동구 고덕동,단독,249.33,185.6,21~31,"84,000",1987,아리수로72길
 서울특별시 강동구 고덕동,단독,299.91,221.5,11~20,"88,500",1988,상일로17길
 서울특별시 강동구 고덕동,단독,249.66,225.2,21~31,"102,000",1988,동남로85길
 서울특별시 강동구 길동,다가구,249.84,198,1~10,"89,000",1991,천호대로203길
 서울특별시 강동구 길동,다가구,419.56,218.1,21~31,"130,000",1997,천중로50길
 서울특별시 강동구 길동,단독,246.51,162.3,1~10,"84,700",1987,천호대로197길
 서울특별시 강동구 길동,단독,186.36,173.2,1~10,"106,500",1984,천호대로197길
 서울특별시 강동구 명일동,단독,172.87,110,11~20,"51,500",1987,양재대로128길
 서울특별시 강동구 상일동,다가구,291,189.9,1~10,"89,800",1988,천호대로219나길
 서울특별시 강동구 성내동,다가구,256.41,135.2,1~10,"99,500",2001,강동대로51길
 서울특별시 강동구 성내동,다가구,482.82,231,1~10,"157,000",2002,양재대로95길
 서울특별시 강동구 성내동,단독,191.19,122,1~10,"60,000",1993,올림픽로58길
 서울특별시 강동구 성내동,단독,192.6,129,1~10,"56,550",1989,풍성로39길
 서울특별시 강동구 성내동,단독,154.51,139,11~20,"75,600",1976,천호대로158길
 서울특별시 강동구 성내동,단독,249.75,181.8,11~20,"100,000",1991,풍성로54길
 서울특별시 강동구 성내동,단독,152.92,196,21~31,"81,700",1978,올림픽로58길
 서울특별시 강동구 성내동,단독,545.39,215.9,21~31,"144,000",1990,풍성로57길
 서울특별시 강동구 암사동,다가구,249.73,162.8,11~20,"79,000",1991,암사길
 서울특별시 강동구 암사동,다가구,552.72,221.7,1~10,"128,000",1990,구천면로47길
 서울특별시 강동구 암사동,단독,89.64,80,21~31,"31,200",1984,올림픽로98가길
 서울특별시 강동구 암사동,단독,165.66,108.4,11~20,"44,500",1988,상암로
 서울특별시 강동구 암사동,단독,174.96,116.1,11~20,"54,250",1988,고덕로18길
 서울특별시 강동구 암사동,단독,174.96,116.8,11~20,"54,700",1989,상암로
 서울특별시 강동구 암사동,단독,172.9,117.5,11~20,"63,900",1984,고덕로18길
 서울특별시 강동구 암사동,단독,171.72,117.6,21~31,"45,500",1988,올림픽로98가길
 서울특별시 강동구 암사동,단독,177.27,118.6,11~20,"51,100",1986,상암로
 서울특별시 강동구 암사동,단독,198.87,131,1~10,"40,000",1984,고덕로20라길
 서울특별시 강동구 암사동,단독,158.35,136.9,21~31,"59,500",1980,구천면로53길
 서울특별시 강동구 암사동,단독,225.32,146.1,1~10,"72,900",1988,상암로21길
 서울특별시 강동구 암사동,단독,174.42,146.4,21~31,"66,000",1983,구천면로53길
 서울특별시 강동구 암사동,단독,184.08,146.5,11~20,"68,680",1984,암사11길
 서울특별시 강동구 암사동,단독,226.02,146.6,1~10,"73,100",1988,상암로21길
 서울특별시 강동구 암사동,단독,224.45,159,11~20,"53,000",1989,고덕로28길
 서울특별시 강동구 암사동,단독,239.04,172.9,21~31,"94,500",1985,상암로6길
 서울특별시 강동구 암사동,단독,281.36,177.2,11~20,"75,500",1992,암사11길
 서울특별시 강동구 암사동,단독,83.1,341.9,1~10,"163,000",1974,고덕로20길
 서울특별시 강동구 천호동,다가구,298.42,165,1~10,"84,000",1997,상암로28길
 서울특별시 강동구 천호동,다가구,274.53,166,1~10,"75,700",1991,상암로
 서울특별시 강동구 천호동,다가구,299.04,169,21~31,"105,000",1992,구천면로34길
 서울특별시 강동구 천호동,다가구,246.33,169.3,1~10,"77,600",1991,상암로
 서울특별시 강동구 천호동,다가구,246.69,174,1~10,"82,000",1991,상암로
 서울특별시 강동구 천호동,다가구,299.6,211.7,1~10,"86,000",1995,천중로17길
 서울특별시 강동구 천호동,단독,48.92,33.33,1~10,"14,250",1985,천중로30길
 서울특별시 강동구 천호동,단독,105.92,96.6,21~31,"40,600",1984,천중로3길
 서울특별시 강동구 천호동,단독,154.8,101.2,1~10,"45,000",1988,상암로
 서울특별시 강동구 천호동,단독,177.42,116,11~20,"62,500",1986,구천면로62가길
 서울특별시 강동구 천호동,단독,184.98,123.7,1~10,"56,450",1987,상암로
 서울특별시 강동구 천호동,단독,175.23,124.1,21~31,"54,000",1987,구천면로68나길
