시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,다가구,171.69,116.9,21~31,"70,000",1989,논현로6길
 서울특별시 강남구 개포동,다가구,249.48,175.6,1~10,"104,800",1990,논현로6길
 서울특별시 강남구 개포동,다가구,245.75,175.7,1~10,"108,700",1990,논현로6길
 서울특별시 강남구 논현동,다가구,496.45,293.9,1~10,"225,000",1993,학동로6길
 서울특별시 강남구 논현동,단독,320.78,284,1~10,"200,000",1989,논현로121길
 서울특별시 강남구 도곡동,단독,207.47,109,21~31,"70,000",1991,남부순환로363길
 서울특별시 강남구 삼성동,다가구,322.04,165.9,11~20,"160,000",1998,선릉로112길
 서울특별시 강남구 삼성동,다가구,391.7,180.7,21~31,"165,000",2002,삼성로103길
 서울특별시 강남구 역삼동,다가구,349.4,154.8,1~10,"145,000",1997,역삼로20길
 서울특별시 강남구 역삼동,다가구,417.13,211.3,21~31,"132,500",1996,역삼로20길
 서울특별시 강남구 역삼동,다가구,503.68,232.6,1~10,"200,000",1996,언주로98길
 서울특별시 강남구 역삼동,단독,286.23,309.8,11~20,"232,000",1985,봉은사로22길
 서울특별시 강남구 율현동,다가구,197.46,310,21~31,"120,000",1989,밤고개로24길
 서울특별시 강남구 일원동,다가구,260.52,192.8,21~31,"118,000",1987,개포로128길
 서울특별시 강남구 일원동,단독,249.99,198.5,11~20,"130,500",1986,양재대로51길
 서울특별시 강남구 일원동,단독,267.19,229.7,1~10,"129,000",1983,양재대로37길
 서울특별시 강남구 청담동,단독,232.02,158.4,21~31,"122,100",1983,도산대로78길
 서울특별시 강동구 고덕동,단독,249.96,191.5,1~10,"89,000",1988,아리수로
 서울특별시 강동구 길동,단독,235.68,157.5,1~10,"75,000",1987,명일로16길
 서울특별시 강동구 길동,단독,235.89,157.9,1~10,"75,000",1990,명일로
 서울특별시 강동구 길동,단독,245.4,164.9,1~10,"80,000",1987,명일로16길
 서울특별시 강동구 길동,단독,248.78,174.4,1~10,"120,000",1987,명일로16길
 서울특별시 강동구 길동,단독,249.48,175.6,1~10,"88,000",1990,명일로
 서울특별시 강동구 길동,단독,108.1,177.2,21~31,"107,200",1978,진황도로47길
 서울특별시 강동구 길동,단독,249.9,183.5,21~31,"125,000",1989,진황도로47길
 서울특별시 강동구 둔촌동,단독,206.98,102,11~20,"59,500",1990,풍성로65길
 서울특별시 강동구 성내동,다가구,149.82,100,21~31,"45,000",1993,풍성로41길
 서울특별시 강동구 성내동,다가구,149.6,106,11~20,"51,200",1993,천호대로168라길
 서울특별시 강동구 성내동,다가구,245.22,138,11~20,"74,400",1988,천호옛6길
 서울특별시 강동구 성내동,다가구,378.24,189.2,21~31,"161,500",2010,천호대로168길
 서울특별시 강동구 성내동,단독,68.86,102,11~20,"42,000",1971,천호대로168라길
 서울특별시 강동구 성내동,단독,174.03,112,11~20,"51,000",1987,천호대로162가길
 서울특별시 강동구 성내동,단독,174.51,117,21~31,"63,000",1989,풍성로41길
 서울특별시 강동구 성내동,단독,193.38,119,11~20,"46,200",1989,천호대로162가길
 서울특별시 강동구 성내동,단독,196.52,126,21~31,"63,500",1988,성안로13길
 서울특별시 강동구 성내동,단독,212.18,130,1~10,"75,500",1991,풍성로35길
 서울특별시 강동구 성내동,단독,219.27,134,1~10,"71,000",1988,풍성로35길
 서울특별시 강동구 성내동,단독,248.22,178,1~10,"89,000",1988,풍성로35길
 서울특별시 강동구 성내동,단독,185.58,179.8,1~10,"103,000",1979,성안로
 서울특별시 강동구 암사동,단독,175.44,117,11~20,"57,000",1986,암사18길
 서울특별시 강동구 암사동,단독,249.93,169,11~20,"74,800",1990,암사길
 서울특별시 강동구 천호동,다가구,161.76,67,1~10,"57,500",1989,천중로29길
 서울특별시 강동구 천호동,다가구,176.25,99,11~20,"51,400",1991,상암로28길
 서울특별시 강동구 천호동,다가구,194.1,99,11~20,"45,900",1991,구천면로16길
 서울특별시 강동구 천호동,다가구,132.83,102,21~31,"40,200",1991,양재대로133길
 서울특별시 강동구 천호동,다가구,187.56,119,21~31,"43,000",1992,양재대로133길
 서울특별시 강동구 천호동,다가구,291.69,174.6,21~31,"70,000",1994,올림픽로89길
 서울특별시 강동구 천호동,다가구,247.38,178.7,21~31,"90,000",1988,천중로39길
