시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,다가구,278.91,188.6,11~20,"102,600",1989,개포로31길
 서울특별시 강남구 개포동,단독,214.2,138.2,11~20,"108,680",1988,선릉로10길
 서울특별시 강남구 개포동,단독,228.78,150.9,1~10,"89,000",1990,개포로38길
 서울특별시 강남구 개포동,단독,249.48,175.6,11~20,"91,000",1990,논현로6길
 서울특별시 강남구 개포동,단독,249.77,180,21~31,"90,700",1989,논현로8길
 서울특별시 강남구 논현동,단독,621.45,219.6,1~10,"203,500",2008,논현로117길
 서울특별시 강남구 논현동,단독,324.39,391.7,21~31,"270,538",1989,도산대로30길
 서울특별시 강남구 도곡동,단독,167.28,231.5,21~31,"190,000",1980,강남대로58길
 서울특별시 강남구 삼성동,다가구,460.96,174.3,21~31,"201,000",2002,학동로82길
 서울특별시 강남구 신사동,다가구,409.6,177.6,1~10,"152,500",1997,논현로159길
 서울특별시 강남구 역삼동,다가구,658.76,328.4,1~10,"287,500",2003,봉은사로48길
 서울특별시 강남구 역삼동,단독,285.66,218.8,1~10,"200,000",1988,봉은사로4길
 서울특별시 강남구 역삼동,단독,249.09,248.5,21~31,"225,500",1980,논현로63길
 서울특별시 강남구 일원동,단독,91.44,66.25,1~10,"40,000",1986,개포로118길
 서울특별시 강남구 일원동,단독,249.51,189.2,1~10,"110,000",1985,개포로128길
 서울특별시 강남구 청담동,단독,409.31,184.2,1~10,"185,000",1996,선릉로148길
 서울특별시 강동구 고덕동,다가구,249.39,213.9,11~20,"86,000",1986,동남로85길
 서울특별시 강동구 고덕동,단독,273.09,328.83,1~10,"100,000",1998,아리수로61길
 서울특별시 강동구 길동,다가구,537.08,264.1,1~10,"139,200",1997,천중로53길
 서울특별시 강동구 길동,단독,177.57,128.5,21~31,"42,400",1988,천중로
 서울특별시 강동구 길동,단독,321.57,217.7,21~31,"87,500",1988,천중로55길
 서울특별시 강동구 둔촌동,단독,215.88,155,11~20,"45,000",1989,명일로10길
 서울특별시 강동구 둔촌동,단독,184.8,172.3,11~20,"66,400",1982,천호대로186길
 서울특별시 강동구 둔촌동,단독,184.8,172.3,11~20,"66,300",1982,천호대로186길
 서울특별시 강동구 둔촌동,단독,245.58,181,21~31,"58,500",1984,명일로10가길
 서울특별시 강동구 둔촌동,단독,138.08,277,21~31,"87,500",0,
 서울특별시 강동구 둔촌동,단독,118.61,433,21~31,"110,000",1976,진황도로61길
 서울특별시 강동구 둔촌동,단독,199.26,521,1~10,"130,000",1989,진황도로
 서울특별시 강동구 둔촌동,단독,199.26,521,1~10,"127,200",1989,진황도로
 서울특별시 강동구 명일동,다가구,311.88,224,21~31,"86,000",1986,
 서울특별시 강동구 명일동,단독,304.77,216.3,1~10,"85,500",1985,
 서울특별시 강동구 성내동,다가구,127.2,82,11~20,"37,400",1986,천호대로162가길
 서울특별시 강동구 성내동,단독,115.05,96,21~31,"33,400",1974,천호대로158길
 서울특별시 강동구 성내동,단독,155.97,101,1~10,"50,000",1991,풍성로57길
 서울특별시 강동구 성내동,단독,164.94,105,21~31,"51,200",1989,양재대로95길
 서울특별시 강동구 성내동,단독,175.58,113.6,21~31,"45,000",1989,양재대로95길
 서울특별시 강동구 암사동,다가구,402.12,181.5,1~10,"91,500",1998,고덕로23길
 서울특별시 강동구 암사동,단독,160.29,107.6,1~10,"40,000",1985,상암로17길
 서울특별시 강동구 암사동,단독,178.02,112.1,1~10,"43,000",1990,상암로
 서울특별시 강동구 암사동,단독,198.15,118.4,21~31,"42,900",1993,상암로
 서울특별시 강동구 암사동,단독,248.49,159.65,21~31,"57,600",1981,고덕로20가길
 서울특별시 강동구 천호동,다가구,202.79,101,1~10,"35,000",1993,구천면로
 서울특별시 강동구 천호동,다가구,132.83,102,21~31,"36,800",1991,양재대로133길
 서울특별시 강동구 천호동,다가구,144.21,102,11~20,"41,600",1994,진황도로23길
 서울특별시 강동구 천호동,다가구,222.86,107.5,21~31,"33,000",1993,양재대로133길
 서울특별시 강동구 천호동,다가구,149.96,109,21~31,"45,000",1993,구천면로35길
 서울특별시 강동구 천호동,다가구,199.65,122,1~10,"47,250",1991,진황도로27나길
 서울특별시 강동구 천호동,다가구,361.94,190,11~20,"89,000",1991,구천면로41길
 서울특별시 강동구 천호동,다가구,484.55,221.2,21~31,"108,000",1990,천중로11길
 서울특별시 강동구 천호동,다가구,524.67,239.6,1~10,"125,800",2001,천중로21길
 서울특별시 강동구 천호동,단독,167.67,99,21~31,"42,000",1992,진황도로25길
 서울특별시 강동구 천호동,단독,208.7,129,1~10,"46,500",1989,상암로
 서울특별시 강동구 천호동,단독,173.92,169,11~20,"74,000",1982,상암로39길
 서울특별시 강동구 천호동,단독,483.47,182.6,1~10,"105,000",1989,양재대로133길
 서울특별시 강동구 천호동,단독,163.24,242,21~31,"67,000",1979,구천면로68길
 서울특별시 강북구 미아동,다가구,111.8,66,1~10,"27,000",1996,솔샘로59길
 서울특별시 강북구 미아동,다가구,146.76,83.3,21~31,"32,500",1994,삼양로54다길
 서울특별시 강북구 미아동,다가구,140.8,86,11~20,"31,200",1993,솔샘로
 서울특별시 강북구 미아동,다가구,140.31,93.6,21~31,"38,000",1991,솔매로39길
 서울특별시 강북구 미아동,다가구,126.24,94,1~10,"30,000",1994,솔매로30길
 서울특별시 강북구 미아동,다가구,258.08,97.2,1~10,"41,500",1993,도봉로61길
 서울특별시 강북구 미아동,다가구,144.39,98.2,11~20,"38,500",1993,도봉로29길
 서울특별시 강북구 미아동,다가구,199.56,98.5,11~20,"38,000",1994,도봉로41길
 서울특별시 강북구 미아동,다가구,185.19,118,11~20,"44,800",1991,숭인로13길
 서울특별시 강북구 미아동,다가구,156,121.3,1~10,"42,200",1992,도봉로41길
 서울특별시 강북구 미아동,다가구,158.12,130,21~31,"37,500",1976,월계로21길
 서울특별시 강북구 미아동,다가구,255.19,135.9,1~10,"57,000",1993,도봉로46길
 서울특별시 강북구 미아동,단독,41.26,26,1~10,"4,700",1967,오현로14길
 서울특별시 강북구 미아동,단독,46.8,53,21~31,"12,500",1966,솔샘로47가길
 서울특별시 강북구 미아동,단독,31.93,66,1~10,"23,000",1970,삼양로60가길
 서울특별시 강북구 미아동,단독,34.05,66,11~20,"24,000",1959,도봉로67다길
 서울특별시 강북구 미아동,단독,34.47,71,1~10,"10,900",1985,삼양로59가길
 서울특별시 강북구 미아동,단독,113.56,73,21~31,"28,600",1994,솔샘로53길
 서울특별시 강북구 미아동,단독,35.07,75,21~31,"14,000",1974,솔샘로48길
 서울특별시 강북구 미아동,단독,128.2,85,21~31,"34,500",1992,삼양로42길
 서울특별시 강북구 미아동,단독,108.16,89,21~31,"30,300",1992,삼양로62길
 서울특별시 강북구 미아동,단독,66.11,96,21~31,"29,000",1972,삼양로46가길
 서울특별시 강북구 미아동,단독,198.99,99,11~20,"29,000",1994,삼양로43길
 서울특별시 강북구 미아동,단독,69.42,102.8,11~20,"35,000",1969,도봉로26길
 서울특별시 강북구 미아동,단독,149.28,110.1,11~20,"37,000",1993,도봉로39길
 서울특별시 강북구 미아동,단독,81.85,122,1~10,"30,000",1972,오패산로35길
 서울특별시 강북구 미아동,단독,215.55,150,21~31,"45,395",1993,솔매로7다길
 서울특별시 강북구 미아동,단독,230.91,251,1~10,"65,000",1983,오현로9길
 서울특별시 강북구 번동,다가구,176.58,118.6,11~20,"46,000",1988,한천로134길
 서울특별시 강북구 번동,단독,31.01,66,21~31,"12,000",1966,덕릉로40라길
 서울특별시 강북구 번동,단독,146.14,93.6,1~10,"29,000",1994,한천로124가길
 서울특별시 강북구 번동,단독,179.76,121.7,11~20,"37,500",1995,덕릉로42길
 서울특별시 강북구 번동,단독,87.43,123,1~10,"27,700",1975,덕릉로40나길
 서울특별시 강북구 수유동,다가구,114.55,79,21~31,"23,000",1991,노해로32길
 서울특별시 강북구 수유동,다가구,140.24,84.3,21~31,"34,400",1994,삼양로76길
 서울특별시 강북구 수유동,다가구,123.94,86,11~20,"23,000",1994,삼각산로20길
 서울특별시 강북구 수유동,다가구,157.1,100.5,21~31,"32,000",1990,노해로13길
