시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,858.72,324.5,11~20,"350,000",1989,강남대로124길
 서울특별시 강남구 논현동,다가구,654.42,442.4,1~10,"413,807",1994,봉은사로37길
 서울특별시 강남구 대치동,다가구,568.32,202.6,11~20,"253,500",2002,삼성로76길
 서울특별시 강남구 도곡동,단독,329.55,246.7,11~20,"171,640",1988,논현로26길
 서울특별시 강남구 삼성동,다가구,166.23,175.3,11~20,"175,000",1976,선릉로112길
 서울특별시 강남구 역삼동,단독,253.66,326.9,21~31,"135,000",1978,강남대로94길
 서울특별시 강남구 역삼동,단독,245.89,350,11~20,"281,000",1975,언주로79길
 서울특별시 강동구 고덕동,단독,241.38,196.2,21~31,"80,000",1987,아리수로72길
 서울특별시 강동구 길동,단독,151.8,101.1,11~20,"43,800",1986,양재대로126길
 서울특별시 강동구 길동,단독,121.62,164.7,21~31,"70,000",1978,양재대로124길
 서울특별시 강동구 길동,단독,199.97,177,1~10,"89,000",1982,양재대로126길
 서울특별시 강동구 둔촌동,단독,170.97,112,21~31,"49,600",1988,풍성로65길
 서울특별시 강동구 명일동,단독,208.25,136.7,1~10,"73,000",1988,양재대로130길
 서울특별시 강동구 성내동,단독,122.87,117.05,21~31,"39,400",1982,양재대로91나길
 서울특별시 강동구 성내동,단독,281.04,129,21~31,"104,000",1992,천호대로162길
 서울특별시 강동구 성내동,단독,187.65,170,1~10,"69,400",1983,천호대로168다길
 서울특별시 강동구 성내동,단독,268.2,231.4,21~31,"113,500",1983,성안로9길
 서울특별시 강동구 암사동,단독,179.86,108.2,1~10,"43,000",1994,암사11길
 서울특별시 강동구 암사동,단독,163.27,175.9,21~31,"73,500",1979,고덕로23길
 서울특별시 강동구 암사동,단독,245.7,182,11~20,"82,800",1989,올림픽로98가길
 서울특별시 강동구 천호동,다가구,150.23,98,11~20,"48,000",1994,구천면로23길
 서울특별시 강동구 천호동,다가구,509.56,225.3,21~31,"102,000",1995,천중로2길
 서울특별시 강동구 천호동,단독,155.59,99,21~31,"41,900",1991,성안로27길
 서울특별시 강동구 천호동,단독,249.81,163.7,21~31,"74,500",1991,상암로
 서울특별시 강북구 미아동,다가구,171.28,106.4,1~10,"40,000",1995,도봉로33길
 서울특별시 강북구 미아동,다가구,143.8,129,1~10,"43,100",1982,삼양로24가길
 서울특별시 강북구 미아동,단독,151.97,126,21~31,"42,000",1974,삼양로53길
 서울특별시 강북구 미아동,단독,164.86,154,11~20,"56,000",1978,도봉로10라길
 서울특별시 강북구 미아동,단독,104.56,177.5,1~10,"37,500",1970,도봉로38길
 서울특별시 강북구 미아동,단독,245.52,181,21~31,"59,000",1983,오현로4길
 서울특별시 강북구 번동,다가구,550.65,181.8,21~31,"112,500",1999,오패산로67길
 서울특별시 강북구 번동,단독,36.73,48.3,21~31,"13,000",1970,한천로122길
 서울특별시 강북구 번동,단독,64.17,89.6,11~20,"22,300",1972,한천로130가길
 서울특별시 강북구 수유동,단독,38.71,56,1~10,"13,500",1970,인수봉로81길
 서울특별시 강북구 수유동,단독,41.85,83,11~20,"20,000",1966,
 서울특별시 강북구 수유동,단독,35.07,103.4,1~10,"30,000",1972,
 서울특별시 강북구 수유동,단독,128.43,112.8,1~10,"34,000",1980,노해로35길
 서울특별시 강북구 수유동,단독,36.36,116,11~20,"27,100",1966,인수봉로72길
 서울특별시 강북구 수유동,단독,81.45,116,1~10,"30,000",1974,인수봉로28가길
 서울특별시 강북구 수유동,단독,74.71,124.5,1~10,"36,000",1974,
 서울특별시 강북구 수유동,단독,206.19,129.6,11~20,"47,600",1990,수유로23길
 서울특별시 강북구 수유동,단독,247.54,181,21~31,"50,500",1989,인수봉로42길
 서울특별시 강서구 공항동,단독,18.98,108,21~31,"35,000",1963,
 서울특별시 강서구 공항동,단독,239.61,162.3,21~31,"69,500",1988,방화대로5다길
 서울특별시 강서구 내발산동,단독,179.52,120.8,11~20,"54,750",1988,
 서울특별시 강서구 내발산동,단독,229.68,154.2,11~20,"69,200",1988,강서로47길
 서울특별시 강서구 내발산동,단독,178.05,215.1,11~20,"89,500",1980,강서로47가길
 서울특별시 강서구 방화동,단독,33.06,76,1~10,"29,900",1965,초원로13길
 서울특별시 강서구 방화동,단독,50.48,106,11~20,"29,000",1900,방화동로
 서울특별시 강서구 방화동,단독,251.7,242,11~20,"89,500",1985,
 서울특별시 강서구 화곡동,다가구,148.74,90.4,21~31,"25,000",1993,까치산로18길
 서울특별시 강서구 화곡동,다가구,285.27,122,21~31,"44,800",1995,까치산로4길
 서울특별시 강서구 화곡동,다가구,312.51,143.1,11~20,"65,000",1997,등촌로13라길
 서울특별시 강서구 화곡동,다가구,248.94,151.1,21~31,"51,700",1991,등촌로13바길
 서울특별시 강서구 화곡동,다가구,191.75,152,21~31,"42,000",1992,화곡로43길
 서울특별시 강서구 화곡동,다가구,249,165,11~20,"80,000",1990,화곡로42길
 서울특별시 강서구 화곡동,다가구,199.62,165.3,21~31,"55,000",1993,곰달래로59길
 서울특별시 강서구 화곡동,다가구,615.69,310,21~31,"100,000",1993,초록마을로5길
 서울특별시 강서구 화곡동,단독,53.19,124.7,1~10,"41,000",1973,화곡로18길
 서울특별시 강서구 화곡동,단독,69.36,149,11~20,"40,000",1974,초록마을로7가길
 서울특별시 강서구 화곡동,단독,97.16,149.4,11~20,"42,000",1977,등촌로13라길
 서울특별시 강서구 화곡동,단독,65.85,155.7,1~10,"50,400",1972,화곡로18길
 서울특별시 강서구 화곡동,단독,234,161.3,1~10,"78,000",1988,강서로5라길
 서울특별시 강서구 화곡동,단독,96.04,166.3,1~10,"50,000",1974,강서로5라길
 서울특별시 강서구 화곡동,단독,177.18,166.9,11~20,"65,750",1983,강서로12길
 서울특별시 강서구 화곡동,단독,170.26,167.9,11~20,"66,250",1969,
 서울특별시 강서구 화곡동,단독,245.17,208,11~20,"71,000",1990,화곡로41길
 서울특별시 강서구 화곡동,단독,181.77,231,11~20,"89,000",1983,까치산로4나길
 서울특별시 강서구 화곡동,단독,154.42,238,21~31,"75,600",1975,화곡로43길
 서울특별시 강서구 화곡동,단독,321.32,257.1,11~20,"121,500",1981,화곡로18길
 서울특별시 관악구 봉천동,다가구,168.3,114,21~31,"46,000",1970,낙성대역14길
 서울특별시 관악구 봉천동,다가구,196.21,120.6,11~20,"58,000",1970,청룡길
 서울특별시 관악구 봉천동,다가구,320.7,146.5,1~10,"88,000",1997,쑥고개로
 서울특별시 관악구 봉천동,다가구,234.71,169.7,11~20,"90,000",1970,관악로12길
 서울특별시 관악구 봉천동,단독,175.46,90.4,11~20,"29,000",1994,낙성대역길
 서울특별시 관악구 신림동,다가구,349.77,147.4,21~31,"111,600",1970,신림로70길
 서울특별시 관악구 신림동,다가구,249.87,177.9,11~20,"83,390",1970,관천로15길
 서울특별시 관악구 신림동,단독,140.16,92.3,21~31,"35,000",1988,문성로28길
 서울특별시 관악구 신림동,단독,179.43,116.7,11~20,"56,900",1970,신사로
 서울특별시 관악구 신림동,단독,146.75,120.1,1~10,"50,400",1977,남부순환로154길
