시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,단독,130.25,132.3,21~30,"132,000",1977,봉은사로13길
 서울특별시 강남구 논현동,단독,1135.4,908.3,21~30,"820,000",2005,학동로25길
 서울특별시 강남구 대치동,단독,152.56,262.2,21~30,"200,000",1977,역삼로71길
 서울특별시 강남구 삼성동,단독,62.53,41.92,11~20,"23,000",1983,봉은사로97길
 서울특별시 강남구 신사동,다가구,293.55,159.1,1~10,"190,000",1995,논현로159길
 서울특별시 강남구 역삼동,다가구,357.54,188.8,11~20,"140,000",1991,역삼로14길
 서울특별시 강남구 역삼동,다가구,532.86,228.5,1~10,"214,500",2001,논현로106길
 서울특별시 강남구 역삼동,다가구,348.84,266.6,1~10,"177,000",1992,역삼로34길
 서울특별시 강남구 역삼동,다가구,559.46,465.3,11~20,"380,000",1993,강남대로110길
 서울특별시 강남구 역삼동,단독,560.43,232,21~30,"150,000",2000,봉은사로22길
 서울특별시 강남구 율현동,단독,197.7,325,11~20,"100,000",1988,밤고개로23길
 서울특별시 강남구 일원동,단독,249.2,197.3,1~10,"138,000",1987,개포로130길
 서울특별시 강남구 자곡동,단독,197.06,320,1~10,"147,500",1988,자곡로7길
 서울특별시 강남구 청담동,다가구,321.87,280.4,21~30,"270,000",1993,학동로59길
 서울특별시 강동구 고덕동,단독,249.66,177.5,11~20,"59,500",1988,동남로82길
 서울특별시 강동구 고덕동,단독,247.59,189.8,21~30,"69,000",1987,상일로23길
 서울특별시 강동구 고덕동,단독,245.16,197.1,11~20,"83,000",1987,아리수로72길
 서울특별시 강동구 고덕동,단독,255.93,220,1~10,"79,000",1985,아리수로64길
 서울특별시 강동구 길동,단독,178.2,106,11~20,"70,500",1989,천호대로177길
 서울특별시 강동구 둔촌동,다가구,164.63,106,1~10,"46,000",1991,풍성로65길
 서울특별시 강동구 둔촌동,단독,115.57,109,1~10,"54,750",1987,풍성로65길
 서울특별시 강동구 둔촌동,단독,216.45,203.3,11~20,"106,000",1983,양재대로102가길
 서울특별시 강동구 성내동,다가구,67.22,29.13,11~20,"20,000",2004,양재대로87길
 서울특별시 강동구 성내동,다가구,417.96,182.1,1~10,"116,500",1997,양재대로91나길
 서울특별시 강동구 성내동,다가구,417.96,182.1,1~10,"116,500",1997,양재대로91나길
 서울특별시 강동구 성내동,단독,374.54,136,21~30,"94,250",1993,천호옛길
 서울특별시 강동구 성내동,단독,222.06,145,1~10,"66,000",1998,천호대로168나길
 서울특별시 강동구 성내동,단독,182.45,171.9,1~10,"93,000",1982,성안로
 서울특별시 강동구 성내동,단독,249.45,178,1~10,"89,000",1988,천호대로168나길
 서울특별시 강동구 암사동,단독,150.96,101.7,21~30,"46,000",1985,암사5길
 서울특별시 강동구 암사동,단독,169.71,114.3,21~30,"51,600",1984,암사5길
 서울특별시 강동구 암사동,단독,111.23,131.2,11~20,"48,200",1969,구천면로53가길
 서울특별시 강동구 암사동,단독,237.35,153.7,11~20,"61,200",1993,상암로
 서울특별시 강동구 암사동,단독,239.25,158,1~10,"90,000",1988,상암로4가길
 서울특별시 강동구 천호동,단독,151.11,101,1~10,"38,000",1990,구천면로42길
 서울특별시 강동구 천호동,단독,167.68,102.3,1~10,"58,000",2001,천중로35길
 서울특별시 강북구 미아동,다가구,149.4,92.2,11~20,"34,700",1993,도봉로76길
 서울특별시 강북구 미아동,다가구,162.24,93,11~20,"31,000",1994,솔매로30길
 서울특별시 강북구 미아동,다가구,148.83,96,1~10,"36,500",1993,삼양로54나길
 서울특별시 강북구 미아동,다가구,230.34,100,11~20,"50,000",1997,도봉로13길
 서울특별시 강북구 미아동,다가구,190.07,136,21~30,"52,500",1992,오패산로28길
 서울특별시 강북구 미아동,다가구,197.73,136,1~10,"69,000",1992,도봉로10나길
 서울특별시 강북구 미아동,단독,64.92,81.7,11~20,"18,500",1971,도봉로25길
 서울특별시 강북구 미아동,단독,125.17,83,11~20,"29,800",1995,삼양로20길
 서울특별시 강북구 미아동,단독,57.25,85,1~10,"20,200",1968,도봉로18길
 서울특별시 강북구 미아동,단독,45.02,89,1~10,"20,000",1973,삼양로53길
 서울특별시 강북구 미아동,단독,152.8,102,1~10,"32,000",1996,삼양로42길
 서울특별시 강북구 미아동,단독,93.19,106,1~10,"30,000",1972,삼양로53길
 서울특별시 강북구 미아동,단독,136.7,129,11~20,"30,000",1976,오현로
 서울특별시 강북구 미아동,단독,90.09,132,1~10,"43,900",1973,삼양로53길
 서울특별시 강북구 미아동,단독,95.71,136,1~10,"45,100",1975,삼양로53길
 서울특별시 강북구 미아동,단독,147.18,142.5,11~20,"28,500",1968,도봉로18다길
 서울특별시 강북구 미아동,단독,96.66,274,11~20,"73,000",1963,도봉로29길
 서울특별시 강북구 번동,다가구,147.48,95.9,1~10,"38,200",1993,오패산로74길
