시군구,주택유형,연면적(㎡),대지면적(㎡),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강동구 고덕동,다가구,493.05,188.3,21~30,"160,000",1989,상일로
 서울특별시 강동구 고덕동,단독,249.93,219.7,11~20,"90,000",1988,아리수로66길
 서울특별시 강동구 고덕동,단독,249.78,221.2,21~30,"89,800",1987,동남로85길
 서울특별시 강동구 길동,다가구,232.2,155.7,21~30,"87,400",1986,명일로16길
 서울특별시 강동구 길동,단독,176.1,187.1,21~30,"108,000",1978,양재대로112길
 서울특별시 강동구 둔촌동,단독,209.7,144,11~20,"65,000",1989,진황도로
 서울특별시 강동구 성내동,다가구,210.87,139,11~20,"81,000",1993,천호대로168다길
 서울특별시 강동구 성내동,다가구,384.93,164,11~20,"85,000",1991,천호대로168다길
 서울특별시 강동구 성내동,단독,208.9,139,1~10,"64,000",1986,풍성로
 서울특별시 강동구 성내동,단독,254.94,198,21~30,"102,500",1983,올림픽로58길
 서울특별시 강동구 암사동,다가구,346.02,168.3,11~20,"103,000",2002,상암로15길
 서울특별시 강동구 암사동,다가구,371.49,290.2,1~10,"122,890",1986,암사길
 서울특별시 강동구 암사동,단독,126.45,84.5,1~10,"33,000",1985,올림픽로98가길
 서울특별시 강동구 암사동,단독,96.8,95.8,11~20,"43,500",1972,구천면로47길
 서울특별시 강동구 암사동,단독,156.57,100,21~30,"45,000",1990,고덕로8길
 서울특별시 강동구 암사동,단독,378.48,152,21~30,"78,500",1990,구천면로57길
 서울특별시 강동구 암사동,단독,223.14,155,1~10,"62,000",1991,구천면로
 서울특별시 강동구 암사동,단독,155.7,159.4,1~10,"72,000",1983,올림픽로98길
 서울특별시 강동구 암사동,단독,173.64,159.4,21~30,"69,000",1983,고덕로20나길
 서울특별시 강동구 암사동,단독,244.95,168.1,1~10,"70,000",1988,암사11길
 서울특별시 강동구 암사동,단독,247.23,169.6,1~10,"63,000",1988,암사11길
 서울특별시 강동구 암사동,단독,249.87,182.4,21~30,"77,200",1988,고덕로20나길
 서울특별시 강동구 암사동,단독,197.81,328,1~10,"140,000",2008,아리수로25길
 서울특별시 강동구 암사동,단독,59.39,330,21~30,"89,200",2011,아리수로25길
 서울특별시 강동구 천호동,다가구,267.18,132,11~20,"61,500",2002,상암로27나길
 서울특별시 강동구 천호동,다가구,318.2,167.3,11~20,"90,000",1992,구천면로68길
 서울특별시 강동구 천호동,다가구,528.78,201.4,21~30,"137,000",1998,양재대로125길
 서울특별시 강동구 천호동,단독,137.59,93,1~10,"33,600",1989,상암로28길
 서울특별시 강동구 천호동,단독,161.88,108,11~20,"49,000",1994,양재대로121길
 서울특별시 강동구 천호동,단독,132.89,111,11~20,"43,300",1977,상암로
 서울특별시 강동구 천호동,단독,171.72,118.4,11~20,"68,000",1988,천중로35가길
 서울특별시 강동구 천호동,단독,73.23,136,21~30,"35,768",1973,올림픽로71길
 서울특별시 강동구 천호동,단독,39.67,139,21~30,"36,380",1964,구천면로16길
 서울특별시 강동구 천호동,단독,149.92,141,11~20,"63,000",1977,상암로
 서울특별시 강동구 천호동,단독,249.72,142,1~10,"65,500",1990,구천면로42길
 서울특별시 강동구 천호동,단독,207.03,146,1~10,"57,800",1987,구천면로62길
 서울특별시 강동구 천호동,단독,247.05,187,11~20,"95,000",1989,천중로34길
 서울특별시 강동구 천호동,단독,247.02,193.9,1~10,"82,700",1987,구천면로62길
 서울특별시 강동구 천호동,단독,182.78,196,11~20,"96,000",1982,천중로34길
 서울특별시 강북구 미아동,다가구,243.72,93,21~30,"52,700",1991,삼양로68길
 서울특별시 강북구 미아동,다가구,165.59,111.7,21~30,"42,500",1993,도봉로45길
 서울특별시 강북구 미아동,다가구,199.53,125,1~10,"40,000",1991,삼양로68길
 서울특별시 강북구 미아동,다가구,198.69,126,21~30,"45,400",1992,삼양로68길
 서울특별시 강북구 미아동,다가구,171.9,149,21~30,"39,500",1967,삼양로68길
 서울특별시 강북구 미아동,다가구,498.99,166.8,1~10,"105,000",1996,솔샘로65길
 서울특별시 강북구 미아동,단독,89,56,1~10,"15,000",1984,삼양로41길
 서울특별시 강북구 미아동,단독,31.74,60,11~20,"10,000",1967,삼양로20길
 서울특별시 강북구 미아동,단독,113.56,73,1~10,"21,500",1994,솔샘로53길
 서울특별시 강북구 미아동,단독,167.58,80.3,11~20,"38,800",1990,도봉로76길
 서울특별시 강북구 미아동,단독,66.45,82.6,11~20,"24,300",1970,삼양로54라길
 서울특별시 강북구 미아동,단독,128.61,89,11~20,"33,600",1988,오패산로35길
 서울특별시 강북구 미아동,단독,88.19,109.8,21~30,"30,000",1969,도봉로41길
 서울특별시 강북구 미아동,단독,66.45,112.7,1~10,"23,460",1968,솔매로41길
 서울특별시 강북구 미아동,단독,137.1,120.7,11~20,"33,000",1973,도봉로50길
 서울특별시 강북구 미아동,단독,137.12,120.7,11~20,"48,600",1973,도봉로50길
 서울특별시 강북구 미아동,단독,252.4,128.3,11~20,"59,500",1989,솔매로40길
 서울특별시 강북구 미아동,단독,126.31,128.9,1~10,"44,850",1978,도봉로50길
 서울특별시 강북구 미아동,단독,155.11,129.9,11~20,"54,600",1974,도봉로33길
 서울특별시 강북구 미아동,단독,160.86,129.9,11~20,"52,000",1974,도봉로33길
 서울특별시 강북구 미아동,단독,202.75,133.2,21~30,"60,000",1984,솔매로41길
 서울특별시 강북구 미아동,단독,164.92,138.8,1~10,"60,900",1973,도봉로50길
 서울특별시 강북구 미아동,단독,163.04,145,1~10,"42,000",1975,삼양로16길
 서울특별시 강북구 미아동,단독,122.62,149,21~30,"86,500",1974,도봉로14길
 서울특별시 강북구 미아동,단독,189.39,199.7,11~20,"114,500",1978,솔매로45길
 서울특별시 강북구 번동,다가구,198.9,103.5,11~20,"31,790",1995,덕릉로40길
 서울특별시 강북구 번동,단독,71.64,102.8,11~20,"31,000",1973,한천로130나길
 서울특별시 강북구 번동,단독,79.17,115,11~20,"25,000",1977,덕릉로51길
 서울특별시 강북구 번동,단독,78.18,123,11~20,"36,500",1976,한천로
 서울특별시 강북구 번동,단독,78.15,123.3,11~20,"36,000",1976,한천로
 서울특별시 강북구 번동,단독,78.15,123.3,11~20,"39,000",1976,한천로
 서울특별시 강북구 수유동,다가구,119.9,86,11~20,"30,000",1995,삼각산로18길
 서울특별시 강북구 수유동,다가구,152.77,97.5,1~10,"36,200",1996,한천로140길
 서울특별시 강북구 수유동,다가구,150.51,106,11~20,"26,700",1990,인수봉로60가길
 서울특별시 강북구 수유동,다가구,264.63,243,1~10,"80,850",1980,노해로7길
 서울특별시 강북구 수유동,단독,68.1,86,1~10,"21,000",1970,노해로19길
 서울특별시 강북구 수유동,단독,49.16,89,1~10,"30,000",1969,삼각산로18길
 서울특별시 강북구 수유동,단독,68.18,95,21~30,"28,730",1985,인수봉로42길
 서울특별시 강북구 수유동,단독,66.05,110.4,1~10,"41,200",1966,도봉로97길
 서울특별시 강북구 수유동,단독,93.33,110.4,11~20,"35,500",1971,삼양로102길
 서울특별시 강북구 수유동,단독,80.01,118,21~30,"41,000",1985,인수봉로42길
 서울특별시 강북구 수유동,단독,71.5,125,21~30,"43,000",1985,인수봉로42길
 서울특별시 강북구 수유동,단독,133.25,129.08,1~10,"33,150",1969,삼양로131길
 서울특별시 강북구 수유동,단독,179.52,131.9,1~10,"50,000",1986,도봉로97길
 서울특별시 강북구 수유동,단독,140.47,132,1~10,"36,500",1979,한천로160길
 서울특별시 강북구 수유동,단독,118.11,134.5,11~20,"44,000",1971,노해로9가길
 서울특별시 강북구 수유동,단독,136.4,139,1~10,"40,740",1981,삼양로131길
 서울특별시 강북구 수유동,단독,139.27,139,1~10,"50,400",1981,삼양로131길
 서울특별시 강북구 수유동,단독,298.48,141.8,11~20,"117,000",1975,한천로140길
 서울특별시 강북구 수유동,단독,219.6,149,11~20,"44,500",1990,인수봉로78길
 서울특별시 강북구 수유동,단독,79.31,159,1~10,"45,600",1967,인수봉로64길
 서울특별시 강북구 수유동,단독,266.25,162,11~20,"86,500",1970,삼양로80길
 서울특별시 강북구 수유동,단독,227.46,165,1~10,"62,500",1984,삼양로123가길
 서울특별시 강북구 수유동,단독,160.56,174,11~20,"65,000",1985,삼양로81길
 서울특별시 강북구 수유동,단독,201.96,175,21~30,"62,540",1988,삼양로
 서울특별시 강북구 수유동,단독,147.04,176,21~30,"66,250",1968,삼양로83길
 서울특별시 강북구 수유동,단독,273.74,189.8,1~10,"70,000",1984,노해로19길
 서울특별시 강북구 수유동,단독,267.57,190,1~10,"66,000",1985,삼양로123길
 서울특별시 강북구 수유동,단독,247.05,215,21~30,"58,000",1990,노해로29길
 서울특별시 강북구 우이동,단독,95.37,53,1~10,"25,000",1994,삼양로139가길
 서울특별시 강서구 개화동,단독,149.39,265,11~20,"100,000",1985,개화동로9길
 서울특별시 강서구 공항동,다가구,392.33,166.8,21~30,"59,000",1997,송정로1길
 서울특별시 강서구 공항동,단독,97.2,121,11~20,"54,580",1982,공항대로15길
 서울특별시 강서구 공항동,단독,163.28,179,11~20,"62,000",1976,방화대로23길
 서울특별시 강서구 공항동,단독,214.38,192,21~30,"108,000",1981,송정로4길
 서울특별시 강서구 공항동,단독,237.79,231,11~20,"54,000",1974,송정로
 서울특별시 강서구 공항동,단독,127.6,242,11~20,"74,460",1977,공항대로13길
 서울특별시 강서구 내발산동,단독,177.86,185.1,21~30,"92,400",1982,강서로45라길
 서울특별시 강서구 내발산동,단독,154.05,223.4,21~30,"87,000",1982,강서로45라길
 서울특별시 강서구 내발산동,단독,158.02,657.8,21~30,"308,000",1980,우장산로8길
 서울특별시 강서구 등촌동,단독,211.45,127.6,11~20,"47,000",1989,등촌로39길
 서울특별시 강서구 등촌동,단독,124.89,139,11~20,"52,000",1970,등촌로13나길
 서울특별시 강서구 등촌동,단독,71.84,142,21~30,"53,750",1973,등촌로13가길
 서울특별시 강서구 등촌동,단독,212.94,149,11~20,"56,400",1988,등촌로13마길
 서울특별시 강서구 등촌동,단독,71.84,152,11~20,"48,000",1973,등촌로13가길
 서울특별시 강서구 등촌동,단독,233.38,155,11~20,"56,400",1989,등촌로13가길
 서울특별시 강서구 등촌동,단독,153.38,171.6,21~30,"69,000",1982,공항대로58가길
 서울특별시 강서구 등촌동,단독,76.2,185,21~30,"60,000",1979,공항대로58나길
 서울특별시 강서구 방화동,단독,125.11,113,21~30,"47,500",1968,금낭화로7길
 서울특별시 강서구 방화동,단독,146.02,148,21~30,"60,000",1986,초원로16길
 서울특별시 강서구 방화동,단독,65.98,162,1~10,"35,000",1972,초원로14길
 서울특별시 강서구 방화동,단독,173.81,162,1~10,"42,000",1969,방화동로12나길
 서울특별시 강서구 방화동,단독,175.3,167,21~30,"70,700",1987,양천로24길
 서울특별시 강서구 방화동,단독,146.34,179,21~30,"56,000",1968,금낭화로7길
 서울특별시 강서구 방화동,단독,203.63,188,21~30,"62,000",1978,개화동로25길
 서울특별시 강서구 방화동,단독,200.57,241,11~20,"115,000",1970,개화동로29길
 서울특별시 강서구 방화동,단독,200.57,241,11~20,"115,000",1970,개화동로29길
 서울특별시 강서구 방화동,단독,155.6,292,21~30,"84,000",1972,금낭화로
 서울특별시 강서구 외발산동,단독,149.43,356,1~10,"110,000",1982,남부순환로19길
 서울특별시 강서구 화곡동,다가구,216,144.6,11~20,"60,000",1990,월정로24길
 서울특별시 강서구 화곡동,다가구,242.67,156.2,1~10,"63,000",1993,곰달래로19길
 서울특별시 강서구 화곡동,다가구,271.1,159.5,21~30,"82,020",1993,강서로31길
 서울특별시 강서구 화곡동,다가구,265.5,164.3,21~30,"59,500",1991,곰달래로47길
 서울특별시 강서구 화곡동,다가구,506.64,234,1~10,"83,000",1997,까치산로18나길
 서울특별시 강서구 화곡동,다가구,598.86,281,11~20,"134,000",1996,초록마을로3길
 서울특별시 강서구 화곡동,단독,147.66,115.7,11~20,"45,800",1976,등촌로3길
 서울특별시 강서구 화곡동,단독,184.32,123,21~30,"40,000",1988,우장산로
 서울특별시 강서구 화곡동,단독,69.69,127.5,21~30,"46,282",1974,강서로18다길
 서울특별시 강서구 화곡동,단독,81.55,129.6,11~20,"59,300",1976,곰달래로56길
 서울특별시 강서구 화곡동,단독,200.94,131.6,21~30,"50,000",1991,등촌로13다길
 서울특별시 강서구 화곡동,단독,77.85,134.5,1~10,"40,700",1976,월정로18길
 서울특별시 강서구 화곡동,단독,145.13,151.1,1~10,"50,000",1971,까치산로26길
 서울특별시 강서구 화곡동,단독,231.93,155.7,1~10,"57,800",1990,강서로17다길
 서울특별시 강서구 화곡동,단독,239.4,161,11~20,"70,600",1989,곰달래로19나길
 서울특별시 강서구 화곡동,단독,239.4,162,11~20,"60,000",1989,곰달래로19나길
 서울특별시 강서구 화곡동,단독,70.74,175.8,1~10,"52,200",1969,강서로17다길
 서울특별시 강서구 화곡동,단독,256.87,190.1,11~20,"66,100",1989,곰달래로33가길
 서울특별시 강서구 화곡동,단독,256.87,190.1,11~20,"66,100",1989,곰달래로33가길
 서울특별시 관악구 남현동,다가구,307.79,141,21~30,"101,950",1993,남부순환로272길
 서울특별시 관악구 남현동,단독,245.95,172,11~20,"92,000",1984,남부순환로256길
 서울특별시 관악구 남현동,단독,99.77,174.1,11~20,"80,000",1977,남부순환로262길
 서울특별시 관악구 봉천동,다가구,119.78,92,1~10,"37,500",1996,행운1길
 서울특별시 관악구 봉천동,다가구,119.67,99,21~30,"29,000",1997,청림3바길
 서울특별시 관악구 봉천동,다가구,82.31,130.7,21~30,"49,000",1977,청룡중앙길
 서울특별시 관악구 봉천동,단독,125.09,84.3,21~30,"48,500",1976,양녕로2길
 서울특별시 관악구 봉천동,단독,157.38,112,11~20,"33,700",1985,청림6길
 서울특별시 관악구 봉천동,단독,148.44,127.5,11~20,"76,300",1978,인헌4길
 서울특별시 관악구 봉천동,단독,128.07,138.2,21~30,"67,000",1977,봉천로45길
 서울특별시 관악구 봉천동,단독,227.29,145.4,11~20,"80,000",1977,관악로14나길
 서울특별시 관악구 봉천동,단독,184.79,182,11~20,"52,000",1979,용담길
 서울특별시 관악구 신림동,다가구,209.46,125,1~10,"81,200",1992,봉천로6길
 서울특별시 관악구 신림동,다가구,246.61,144.5,1~10,"72,100",1997,신사로12길
 서울특별시 관악구 신림동,다가구,247.14,157,21~30,"79,000",1991,남부순환로161나길
 서울특별시 관악구 신림동,다가구,247.2,168.6,21~30,"102,500",1987,남부순환로161나길
 서울특별시 관악구 신림동,다가구,249.42,173.2,1~10,"91,500",1991,남부순환로161나길
 서울특별시 관악구 신림동,다가구,271.15,182,21~30,"120,000",1991,신림로11길
 서울특별시 관악구 신림동,다가구,504.17,289.6,1~10,"137,000",1996,조원로22길
 서울특별시 관악구 신림동,단독,73.98,90.6,11~20,"60,000",1973,신림동길
 서울특별시 관악구 신림동,단독,119.79,97.9,21~30,"38,000",1996,남부순환로163나길
 서울특별시 관악구 신림동,단독,69.94,112,21~30,"25,000",1973,문성로28길
 서울특별시 관악구 신림동,단독,159.15,118.2,1~10,"42,900",1990,신원로3나길
 서울특별시 관악구 신림동,단독,180.81,120.7,21~30,"54,600",1990,남부순환로131길
 서울특별시 관악구 신림동,단독,180.63,124.6,1~10,"75,000",1990,봉천로4길
 서울특별시 관악구 신림동,단독,180.9,126,21~30,"33,900",1990,양지8길
 서울특별시 관악구 신림동,단독,191.46,137.7,1~10,"41,650",1987,문성로28가길
 서울특별시 관악구 신림동,단독,146.45,139,21~30,"48,500",1978,난곡로39길
 서울특별시 관악구 신림동,단독,144.13,141,1~10,"51,000",1981,문성로36길
 서울특별시 관악구 신림동,단독,222.75,149,21~30,"45,000",1988,남부순환로160길
 서울특별시 관악구 신림동,단독,228.69,152.7,21~30,"72,000",1988,신사로18길
 서울특별시 관악구 신림동,단독,227.95,155,21~30,"84,200",1985,난곡로77길
 서울특별시 관악구 신림동,단독,204.18,168,1~10,"63,750",1974,난곡로24나길
 서울특별시 관악구 신림동,단독,242.46,168.1,11~20,"83,000",1990,남부순환로166길
 서울특별시 관악구 신림동,단독,102.55,179,21~30,"41,000",1975,서원8길
 서울특별시 광진구 구의동,다가구,175.5,134.9,1~10,"66,000",1997,자양로30길
 서울특별시 광진구 구의동,다가구,175.5,134.9,1~10,"66,000",1997,자양로30길
 서울특별시 광진구 구의동,다가구,298.54,139.2,21~30,"78,000",1995,구의로4길
 서울특별시 광진구 구의동,다가구,267.07,171.6,1~10,"93,420",1993,자양로18길
 서울특별시 광진구 구의동,다가구,497.03,235.7,11~20,"145,000",1995,자양로26길
 서울특별시 광진구 구의동,다가구,658.8,338.2,1~10,"200,000",1998,천호대로130길
 서울특별시 광진구 구의동,단독,79.44,119.3,11~20,"40,000",1972,자양로32길
 서울특별시 광진구 구의동,단독,79.44,119.3,11~20,"40,000",1972,자양로32길
 서울특별시 광진구 구의동,단독,202.02,133.9,1~10,"65,000",1989,자양로39길
 서울특별시 광진구 구의동,단독,213.08,138.5,1~10,"69,000",1987,자양로36길
 서울특별시 광진구 구의동,단독,174.74,148.8,1~10,"39,000",1973,자양로26길
 서울특별시 광진구 구의동,단독,137.81,179,21~30,"66,000",1971,광나루로41길
 서울특별시 광진구 구의동,단독,242.7,179,11~20,"71,297",1990,광나루로43길
 서울특별시 광진구 구의동,단독,186.78,205,1~10,"105,000",1978,구의로
 서울특별시 광진구 구의동,단독,160.33,207.3,11~20,"115,000",1978,자양로26길
 서울특별시 광진구 구의동,단독,277.36,212.6,21~30,"132,000",1976,자양로49길
 서울특별시 광진구 구의동,단독,280.57,234.4,11~20,"150,000",1983,천호대로129길
 서울특별시 광진구 구의동,단독,342.2,280.3,21~30,"179,551",1973,광나루로37길
 서울특별시 광진구 군자동,단독,137.52,106,21~30,"47,000",1988,광나루로15길
 서울특별시 광진구 군자동,단독,190.59,122,1~10,"58,300",1989,동일로56라길
 서울특별시 광진구 군자동,단독,162.09,134,21~30,"74,800",1971,군자로10길
 서울특별시 광진구 군자동,단독,160.56,182,1~10,"79,000",1983,천호대로104나길
 서울특별시 광진구 능동,다가구,142.83,95.5,1~10,"40,300",1991,천호대로120길
 서울특별시 광진구 자양동,다가구,209.43,125.5,21~30,"64,500",1992,뚝섬로44길
 서울특별시 광진구 자양동,다가구,360.12,169.5,1~10,"112,400",1996,자양로9길
 서울특별시 광진구 자양동,다가구,410.64,202.3,1~10,"119,000",1994,자양번영로11길
 서울특별시 광진구 자양동,단독,121.91,106,11~20,"56,000",1974,능동로7길
 서울특별시 광진구 자양동,단독,169.68,115,1~10,"56,000",1982,뚝섬로36가길
 서울특별시 광진구 자양동,단독,137.42,116,21~30,"50,500",1973,동일로18나길
 서울특별시 광진구 자양동,단독,119.87,123.5,11~20,"67,000",1977,뚝섬로49길
 서울특별시 광진구 자양동,단독,208.59,129,1~10,"55,000",1987,동일로18나길
 서울특별시 광진구 자양동,단독,97.51,136,21~30,"61,500",1969,동일로8길
 서울특별시 광진구 자양동,단독,202.9,137.7,21~30,"87,060",1984,뚝섬로52나길
 서울특별시 광진구 자양동,단독,232.86,143,11~20,"71,000",1990,뚝섬로32길
 서울특별시 광진구 자양동,단독,288.02,146,21~30,"79,300",1983,동일로10길
 서울특별시 광진구 자양동,단독,228.43,165.2,11~20,"80,000",1982,뚝섬로44길
 서울특별시 광진구 자양동,단독,254.7,181.7,1~10,"97,500",1990,뚝섬로51길
 서울특별시 광진구 자양동,단독,246.87,183.1,1~10,"97,000",1988,아차산로
 서울특별시 광진구 자양동,단독,270.21,192,21~30,"80,000",1987,동일로14길
 서울특별시 광진구 중곡동,다가구,184.06,98.5,11~20,"39,000",1991,긴고랑로6길
 서울특별시 광진구 중곡동,다가구,324.8,142.1,21~30,"88,150",1996,답십리로88길
 서울특별시 광진구 중곡동,다가구,298.29,145.1,11~20,"88,500",1997,긴고랑로17길
 서울특별시 광진구 중곡동,다가구,199.08,171.6,21~30,"40,000",1993,동일로76나길
 서울특별시 광진구 중곡동,다가구,199.24,172.9,1~10,"72,500",1991,천호대로109길
 서울특별시 광진구 중곡동,다가구,291,188.4,1~10,"82,500",1994,답십리로
 서울특별시 광진구 중곡동,다가구,291,188.4,1~10,"84,500",1994,답십리로
 서울특별시 광진구 중곡동,다가구,291,188.4,1~10,"82,500",1994,답십리로
 서울특별시 광진구 중곡동,다가구,317.59,188.4,1~10,"84,000",1993,천호대로121길
 서울특별시 광진구 중곡동,단독,135.2,81.7,11~20,"32,000",1991,동일로80길
 서울특별시 광진구 중곡동,단독,141.97,103.8,1~10,"39,000",1986,동일로76나길
 서울특별시 광진구 중곡동,단독,84.36,105.5,21~30,"41,000",1975,천호대로113길
 서울특별시 광진구 중곡동,단독,160.59,112,1~10,"53,150",1989,능동로46길
 서울특별시 광진구 중곡동,단독,156.69,124.3,11~20,"81,000",1974,영화사로
 서울특별시 광진구 중곡동,단독,190.29,124.3,1~10,"47,000",1989,능동로48가길
 서울특별시 광진구 중곡동,단독,211.68,136.5,21~30,"84,000",1991,긴고랑로3길
 서울특별시 광진구 중곡동,단독,220.02,139.5,21~30,"83,000",1986,긴고랑로3길
 서울특별시 광진구 중곡동,단독,215.15,141.8,21~30,"75,000",1992,긴고랑로3길
 서울특별시 광진구 중곡동,단독,167.37,144.1,11~20,"70,000",1973,긴고랑로17길
 서울특별시 광진구 중곡동,단독,155.31,144.8,1~10,"72,000",1974,긴고랑로10길
 서울특별시 광진구 중곡동,단독,124.96,146.1,21~30,"61,500",1974,긴고랑로9길
 서울특별시 광진구 중곡동,단독,229.86,154,11~20,"65,000",1988,영화사로7길
 서울특별시 광진구 중곡동,단독,469.48,182.1,1~10,"109,500",1990,동일로70길
 서울특별시 광진구 중곡동,단독,250.65,208.6,21~30,"86,750",1983,답십리로88길
 서울특별시 광진구 중곡동,단독,261.81,266.8,1~10,"170,000",1981,용마산로3길
 서울특별시 광진구 중곡동,단독,348.19,330.6,21~30,"165,000",1988,답십리로88길
 서울특별시 광진구 중곡동,단독,950.5,395,11~20,"310,000",1978,긴고랑로
 서울특별시 광진구 화양동,다가구,149.06,106,11~20,"50,000",1992,능동로16길
 서울특별시 광진구 화양동,다가구,224.65,165,21~30,"90,000",1995,군자로6길
 서울특별시 광진구 화양동,단독,125.58,103.1,21~30,"42,000",1974,군자로2길
 서울특별시 광진구 화양동,단독,115.72,106.8,11~20,"48,250",1971,아차산로29길
 서울특별시 광진구 화양동,단독,134.45,119.3,1~10,"70,000",1974,광나루로16길
 서울특별시 광진구 화양동,단독,165.32,122.3,1~10,"71,500",1985,광나루로16길
 서울특별시 광진구 화양동,단독,98.88,125,1~10,"43,000",1976,광나루로24길
 서울특별시 광진구 화양동,단독,192.45,132,21~30,"60,000",1988,광나루로20가길
 서울특별시 구로구 가리봉동,단독,123.61,98.2,21~30,"29,000",1973,우마길
 서울특별시 구로구 고척동,단독,182.7,119,1~10,"43,200",1993,경인로47가길
 서울특별시 구로구 고척동,단독,206.55,138,1~10,"43,500",1990,고척로27마길
 서울특별시 구로구 고척동,단독,198.45,139,21~30,"41,000",1986,경인로35길
 서울특별시 구로구 구로동,다가구,104.76,83,1~10,"35,000",1989,구로중앙로24길
 서울특별시 구로구 구로동,다가구,178.83,109,1~10,"36,300",1997,가마산로
 서울특별시 구로구 구로동,다가구,223.28,156,21~30,"74,700",2001,구로중앙로14길
 서울특별시 구로구 구로동,다가구,380.76,230,1~10,"120,000",2003,가마산로20길
 서울특별시 구로구 구로동,단독,36.36,86,1~10,"41,600",1971,새말로
 서울특별시 구로구 구로동,단독,138.78,104,11~20,"41,000",1989,새말로8길
 서울특별시 구로구 구로동,단독,149.04,109,21~30,"43,000",1993,구로동로45길
 서울특별시 구로구 구로동,단독,234.9,139,11~20,"71,500",2007,구로중앙로14길
 서울특별시 구로구 구로동,단독,327.33,251,11~20,"74,500",1985,구로동로41길
 서울특별시 구로구 오류동,다가구,327.15,210,21~30,"75,900",2000,고척로16가길
 서울특별시 구로구 오류동,단독,39.67,65,11~20,"17,600",1963,경인로27길
 서울특별시 구로구 오류동,단독,36,73,21~30,"11,000",1985,오류로8바길
 서울특별시 금천구 가산동,다가구,156.47,166.2,21~30,"55,000",1976,시흥대로153길
 서울특별시 금천구 가산동,단독,162.4,127.6,21~30,"48,000",1974,시흥대로149길
 서울특별시 금천구 가산동,단독,184.47,166.1,21~30,"55,000",1976,시흥대로153길
 서울특별시 금천구 독산동,다가구,127.44,78.7,1~10,"30,000",1986,남부순환로122길
 서울특별시 금천구 독산동,다가구,178.02,119,1~10,"42,700",1989,독산로58길
 서울특별시 금천구 독산동,다가구,232.7,135.9,1~10,"48,700",1994,시흥대로84다길
 서울특별시 금천구 독산동,다가구,155.37,147.6,11~20,"42,900",1982,시흥대로101길
 서울특별시 금천구 독산동,다가구,298.54,151,1~10,"68,000",1992,시흥대로150길
 서울특별시 금천구 독산동,다가구,145.84,158.3,11~20,"46,100",1975,시흥대로101길
 서울특별시 금천구 독산동,다가구,233.06,162.5,1~10,"72,300",1977,시흥대로94길
 서울특별시 금천구 독산동,다가구,494.9,220.2,1~10,"88,000",1991,독산로86길
 서울특별시 금천구 독산동,다가구,350,220.5,1~10,"95,850",1994,시흥대로112길
 서울특별시 금천구 독산동,단독,146.44,127.6,1~10,"30,000",1978,독산로80가길
 서울특별시 금천구 독산동,단독,235.5,158.1,1~10,"73,800",1983,범안로
 서울특별시 금천구 시흥동,다가구,141.8,101.2,1~10,"32,700",1994,독산로25길
 서울특별시 금천구 시흥동,다가구,150.66,101.3,11~20,"42,300",1989,독산로40길
 서울특별시 금천구 시흥동,다가구,146.58,101.5,21~30,"26,200",1991,금하로24길
 서울특별시 금천구 시흥동,다가구,159.06,114.1,11~20,"34,000",1989,시흥대로40길
 서울특별시 금천구 시흥동,다가구,137.4,116,11~20,"32,500",1987,탑골로5가길
