시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,단독,244.14,194.9,21~28,"117,000",1988,개포로32길
 서울특별시 강남구 논현동,단독,130.29,89.3,1~10,"60,000",1983,언주로140길
 서울특별시 강남구 대치동,다가구,159.17,232.7,11~20,"162,500",0,선릉로68길
 서울특별시 강남구 대치동,다가구,550.88,255.6,1~10,"230,000",1996,도곡로63길
 서울특별시 강남구 삼성동,다가구,353.12,166.3,1~10,"136,700",0,삼성로107길
 서울특별시 강남구 삼성동,다가구,249.08,169,1~10,"113,000",0,봉은사로61길
 서울특별시 강남구 삼성동,단독,49.39,74.6,1~10,"66,000",1979,테헤란로81길
 서울특별시 강남구 역삼동,다가구,317.55,218.5,11~20,"149,000",1989,역삼로18길
 서울특별시 강남구 역삼동,다가구,459.38,234.9,1~10,"165,000",1992,언주로71길
 서울특별시 강남구 역삼동,단독,305.5,203.5,21~28,"150,000",1986,봉은사로20길
 서울특별시 강남구 역삼동,단독,249.16,215,11~20,"165,000",1989,
 서울특별시 강남구 율현동,단독,199.77,308,11~20,"140,000",1989,밤고개로24길
 서울특별시 강남구 율현동,단독,199.5,321,21~28,"91,500",1989,밤고개로23길
 서울특별시 강동구 고덕동,단독,84.87,246.1,11~20,"140,000",0,동남로81길
 서울특별시 강동구 길동,다가구,393.49,166.3,21~28,"90,000",1997,천호대로197길
 서울특별시 강동구 길동,다가구,355.77,173.6,21~28,"78,000",0,천호대로193길
 서울특별시 강동구 길동,단독,249.96,167.3,21~28,"63,000",0,양재대로124길
 서울특별시 강동구 둔촌동,다가구,391.68,205,21~28,"95,500",0,진황도로61길
 서울특별시 강동구 둔촌동,단독,246.48,109,21~28,"60,000",0,풍성로65길
 서울특별시 강동구 둔촌동,단독,170.97,112,1~10,"43,700",0,풍성로65길
 서울특별시 강동구 둔촌동,단독,177.78,119.3,21~28,"57,500",0,양재대로98길
 서울특별시 강동구 둔촌동,단독,226.04,147,1~10,"56,500",0,명일로10길
 서울특별시 강동구 상일동,단독,367.03,184.8,11~20,"103,000",0,
 서울특별시 강동구 상일동,단독,307.74,218.9,11~20,"94,500",0,
 서울특별시 강동구 성내동,다가구,178.78,122,1~10,"59,000",0,풍성로
 서울특별시 강동구 성내동,다가구,215.85,146,1~10,"61,600",0,양재대로101길
 서울특별시 강동구 성내동,단독,192.99,126.4,1~10,"48,000",1986,양재대로91가길
 서울특별시 강동구 암사동,다가구,168.99,116.2,21~28,"49,400",0,구천면로47길
 서울특별시 강동구 암사동,단독,166.44,109,1~10,"39,200",0,암사길
