시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,312.2,152.1,21~30,"85,000",1998,강남대로126길
 서울특별시 강남구 논현동,다가구,370.41,163.5,1~10,"89,000",1996,학동로12길
 서울특별시 강남구 논현동,다가구,370.41,163.5,21~30,"89,000",1996,학동로12길
 서울특별시 강남구 논현동,다가구,388.58,199.6,1~10,"113,000",1998,논현로149길
 서울특별시 강남구 논현동,다가구,496.1,219.5,1~10,"139,000",1995,강남대로122길
 서울특별시 강남구 논현동,다가구,505.9,222.9,11~20,"127,800",1997,선릉로135길
 서울특별시 강남구 논현동,다가구,637.92,238,11~20,"198,000",1992,강남대로124길
 서울특별시 강남구 논현동,다가구,332.6,240.9,21~30,"107,000",1990,봉은사로1길
 서울특별시 강남구 논현동,다가구,579.45,249.6,21~30,"156,000",1995,강남대로122길
 서울특별시 강남구 논현동,다가구,566.1,300.1,21~30,"163,321",1996,도산대로54길
 서울특별시 강남구 논현동,단독,83.16,68.63,21~30,"21,000",1987,선릉로137길
 서울특별시 강남구 논현동,단독,236.78,171.8,11~20,"72,500",1984,학동로20길
 서울특별시 강남구 논현동,단독,250.64,331,21~30,"200,000",1980,학동로44길
 서울특별시 강남구 대치동,다가구,525.93,243.3,1~10,"145,000",1997,역삼로71길
 서울특별시 강남구 대치동,단독,260.01,218.7,1~10,"79,500",1984,
 서울특별시 강남구 삼성동,다가구,516.26,227.3,1~10,"140,000",1996,삼성로115길
 서울특별시 강남구 삼성동,다가구,381.42,285.3,1~10,"170,000",2002,봉은사로109길
 서울특별시 강남구 삼성동,단독,184.65,139.1,11~20,"103,700",1987,테헤란로81길
 서울특별시 강남구 삼성동,단독,203.67,262.1,21~30,"225,000",1975,봉은사로55길
 서울특별시 강남구 세곡동,단독,231.3,334,1~10,"140,000",1996,헌릉로645길
 서울특별시 강남구 세곡동,단독,130.94,412,11~20,"100,000",1984,헌릉로571길
 서울특별시 강남구 신사동,다가구,471.12,202.1,1~10,"142,000",1998,논현로161길
 서울특별시 강남구 역삼동,다가구,273.6,114.1,11~20,"59,500",1995,테헤란로14길
 서울특별시 강남구 역삼동,다가구,341.9,171.1,11~20,"70,000",1998,논현로71길
 서울특별시 강남구 역삼동,다가구,486.93,206.9,11~20,"173,000",2002,테헤란로51길
 서울특별시 강남구 역삼동,다가구,419.04,209.6,21~30,"115,000",1995,언주로99길
 서울특별시 강남구 역삼동,다가구,695.14,305.5,21~30,"242,500",1996,테헤란로14길
 서울특별시 강남구 역삼동,단독,448.53,300.3,1~10,"130,000",1985,논현로67길
 서울특별시 강남구 역삼동,단독,384.2,510.4,1~10,"277,900",1988,논현로99길
 서울특별시 강남구 역삼동,단독,280.43,526.3,1~10,"290,000",1983,봉은사로30길
 서울특별시 강남구 역삼동,단독,321.5,573.5,11~20,"300,000",1983,논현로86길
 서울특별시 강남구 일원동,단독,241.87,187.1,21~30,"119,000",1988,일원로5길
 서울특별시 강남구 일원동,단독,249.18,199.8,1~10,"133,000",1987,개포로118길
 서울특별시 강남구 자곡동,단독,198.54,321,1~10,"118,000",1988,자곡로7길
 서울특별시 강남구 자곡동,단독,351.65,483,11~20,"170,000",2002,밤고개로14길
