시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,396.3,170.7,21~30,"89,500",1998,선릉로141길
 서울특별시 강남구 논현동,다가구,276.44,189.6,11~20,"75,000",1996,봉은사로47길
 서울특별시 강남구 논현동,다가구,316.88,229.5,11~20,"100,500",1996,도산대로50길
 서울특별시 강남구 논현동,다가구,539.82,241.1,1~10,"132,500",1996,강남대로126길
 서울특별시 강남구 논현동,다가구,603.72,245.1,1~10,"149,500",1994,논현로119길
 서울특별시 강남구 논현동,다가구,659.49,327.6,1~10,"158,000",1994,논현로123길
 서울특별시 강남구 논현동,단독,148.9,102.1,1~10,"30,000",1981,
 서울특별시 강남구 논현동,단독,225.32,156.1,1~10,"78,000",1982,논현로123길
 서울특별시 강남구 논현동,단독,313.14,194.3,11~20,"59,900",1989,논현로121길
 서울특별시 강남구 논현동,단독,275.34,198.5,21~30,"84,000",1983,학동로18길
 서울특별시 강남구 논현동,단독,226.84,645.7,11~20,"310,000",1978,봉은사로51길
 서울특별시 강남구 논현동,단독,494.88,660.2,21~30,"339,490",1991,논현로135길
 서울특별시 강남구 대치동,다가구,539.06,256.7,21~30,"123,750",1996,역삼로73길
 서울특별시 강남구 대치동,단독,157.37,205.8,21~30,"66,300",1977,삼성로63길
 서울특별시 강남구 대치동,단독,124.59,344.8,11~20,"141,000",1973,삼성로69길
 서울특별시 강남구 삼성동,단독,419.62,217.7,21~30,"93,100",1996,봉은사로68길
 서울특별시 강남구 삼성동,단독,419.62,217.7,21~30,"95,000",1996,봉은사로68길
 서울특별시 강남구 삼성동,단독,140.1,270.1,11~20,"123,000",1976,영동대로129길
 서울특별시 강남구 세곡동,단독,114.42,375,1~10,"91,000",1983,헌릉로571길
 서울특별시 강남구 세곡동,단독,196.08,399,11~20,"85,000",1985,헌릉로571길
 서울특별시 강남구 신사동,다가구,647.27,160.35,21~30,"80,000",1996,강남대로158길
 서울특별시 강남구 신사동,다가구,199.8,172.1,11~20,"65,000",1992,강남대로158길
 서울특별시 강남구 신사동,단독,322.74,282,21~30,"130,000",1986,논현로151길
 서울특별시 강남구 역삼동,다가구,524.07,228,11~20,"144,000",2000,논현로79길
 서울특별시 강남구 역삼동,다가구,527.36,263.8,1~10,"148,000",2002,봉은사로44길
