시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,527.47,235,21~30,"150,000",1997,학동로26길
 서울특별시 강남구 논현동,다가구,683.08,354,1~10,"320,000",1996,봉은사로29길
 서울특별시 강남구 논현동,단독,298.58,702,11~20,"520,000",1975,도산대로26길
 서울특별시 강남구 대치동,다가구,492.81,249.1,1~10,"250,000",2000,삼성로84길
 서울특별시 강남구 대치동,단독,234.65,382.6,21~30,"310,000",0,도곡로63길
 서울특별시 강남구 삼성동,다가구,452.51,231.5,11~20,"189,000",1995,봉은사로69길
 서울특별시 강남구 자곡동,단독,192.6,310,1~10,"143,000",1992,자곡로7길
 서울특별시 강남구 청담동,다가구,370.67,182.8,21~30,"185,000",1995,도산대로58길
 서울특별시 강동구 고덕동,다가구,268.18,220.4,1~10,"105,000",1985,아리수로64길
 서울특별시 강동구 고덕동,단독,247.41,178.9,21~30,"90,000",1987,고덕로83길
 서울특별시 강동구 길동,다가구,291.23,166.5,21~30,"82,000",1987,천중로49길
 서울특별시 강동구 길동,다가구,218.64,168.3,21~30,"50,900",1984,천중로49길
 서울특별시 강동구 길동,다가구,416.97,196,1~10,"104,000",1995,천중로53길
 서울특별시 강동구 길동,단독,249.66,176.3,11~20,"83,000",1988,양재대로124길
 서울특별시 강동구 길동,단독,277.57,176.5,1~10,"84,800",1982,양재대로124길
 서울특별시 강동구 둔촌동,다가구,395.76,172.3,1~10,"99,000",1995,양재대로98길
 서울특별시 강동구 둔촌동,단독,155.88,104,11~20,"49,000",1989,풍성로65길
 서울특별시 강동구 상일동,단독,470.74,193.2,21~30,"180,000",1988,상일로
 서울특별시 강동구 성내동,다가구,155.97,101,1~10,"49,500",1991,풍성로57길
 서울특별시 강동구 성내동,다가구,131.22,116,1~10,"45,500",1984,풍성로41길
 서울특별시 강동구 성내동,다가구,178.96,119,1~10,"58,500",1994,올림픽로58길
 서울특별시 강동구 성내동,다가구,195.78,131.1,1~10,"58,500",1986,양재대로91가길
 서울특별시 강동구 성내동,다가구,380.07,177.9,11~20,"94,500",0,양재대로87길
 서울특별시 강동구 성내동,다가구,308.43,178.5,21~30,"95,000",1991,풍성로57길
 서울특별시 강동구 성내동,다가구,419.74,188.4,1~10,"91,200",1996,양재대로87길
 서울특별시 강동구 성내동,다가구,272.92,219,1~10,"84,366",1996,올림픽로58길
 서울특별시 강동구 성내동,다가구,508.93,232.6,1~10,"110,000",1998,성내로13길
 서울특별시 강동구 성내동,단독,167.34,112,11~20,"46,100",1987,풍성로37가길
 서울특별시 강동구 성내동,단독,164.24,167.8,1~10,"72,000",1981,양재대로87길
 서울특별시 강동구 성내동,단독,468,176,21~30,"150,000",2005,성내로17길
 서울특별시 강동구 암사동,다가구,289.93,186.3,21~30,"84,223",1993,고덕로8길
 서울특별시 강동구 암사동,다가구,317.6,187,21~30,"72,000",1990,구천면로47길
 서울특별시 강동구 암사동,단독,193.68,131.7,1~10,"50,000",1987,상암로
 서울특별시 강동구 암사동,단독,236.62,157.5,11~20,"48,000",1989,상암로15길
 서울특별시 강동구 암사동,단독,153.12,162,21~30,"89,000",1978,상암로4길
 서울특별시 강동구 암사동,단독,180.6,162.3,21~30,"62,000",1978,올림픽로100길
 서울특별시 강동구 암사동,단독,164.16,165.7,1~10,"62,500",1979,고덕로23길
 서울특별시 강동구 암사동,단독,222.54,165.8,1~10,"65,000",1980,상암로
 서울특별시 강동구 암사동,단독,217.83,191.8,1~10,"69,000",1982,구천면로47나길
 서울특별시 강동구 암사동,단독,439.47,337.5,1~10,"158,600",1983,고덕로19길
 서울특별시 강동구 천호동,다가구,196.56,119,11~20,"40,500",1992,양재대로133길
 서울특별시 강동구 천호동,다가구,321.72,178.9,1~10,"89,000",1996,구천면로68길
 서울특별시 강동구 천호동,다가구,534.08,188,1~10,"112,000",1990,천중로35길
 서울특별시 강동구 천호동,다가구,380.92,195.5,21~30,"95,500",1993,천중로
 서울특별시 강동구 천호동,단독,121.23,79.55,1~10,"35,000",1983,천중로
 서울특별시 강동구 천호동,단독,40.63,86,1~10,"39,000",1966,천중로
 서울특별시 강동구 천호동,단독,135.27,93,11~20,"47,300",2007,올림픽로80길
 서울특별시 강동구 천호동,단독,65.06,101,21~30,"30,000",1980,구천면로62가길
 서울특별시 강동구 천호동,단독,132.89,111,21~30,"35,000",0,상암로
 서울특별시 강동구 천호동,단독,249.66,165,1~10,"78,000",1988,상암로27가길
 서울특별시 강동구 천호동,단독,249.93,183,21~30,"77,000",1989,진황도로27가길
 서울특별시 강동구 천호동,단독,247.11,185,11~20,"66,700",1990,구천면로50길
 서울특별시 강동구 천호동,단독,244.08,214.9,1~10,"76,500",1983,천중로11길
 서울특별시 강동구 천호동,단독,315.6,238,21~30,"104,000",1989,진황도로27가길
 서울특별시 강북구 미아동,다가구,191.76,91.9,1~10,"47,000",1991,도봉로45길
 서울특별시 강북구 미아동,다가구,208.52,96.2,1~10,"45,000",1994,도봉로65길
 서울특별시 강북구 미아동,다가구,146.97,97.9,11~20,"34,800",1993,도봉로72길
 서울특별시 강북구 미아동,다가구,166.08,109,21~30,"47,500",0,월계로3길
 서울특별시 강북구 미아동,다가구,189.46,110.1,11~20,"40,500",1991,삼양로54길
 서울특별시 강북구 미아동,다가구,147.48,112,11~20,"38,000",1989,삼양로43길
 서울특별시 강북구 미아동,다가구,190.07,136,21~30,"51,700",1992,오패산로28길
 서울특별시 강북구 미아동,다가구,226.21,136,21~30,"66,830",1990,월계로3길
 서울특별시 강북구 미아동,다가구,358.32,179,21~30,"68,500",1996,삼양로42길
 서울특별시 강북구 미아동,단독,198.28,84,1~10,"38,000",1994,도봉로27길
 서울특별시 강북구 미아동,단독,149.48,93,1~10,"33,600",1993,삼양로30길
 서울특별시 강북구 미아동,단독,62.38,96,11~20,"34,500",1969,솔샘로60나길
 서울특별시 강북구 미아동,단독,55.8,99.2,11~20,"30,500",1967,솔매로36길
 서울특별시 강북구 미아동,단독,178.95,107,1~10,"30,700",1991,솔샘로
 서울특별시 강북구 미아동,단독,43.59,110,11~20,"26,000",1979,
 서울특별시 강북구 미아동,단독,54.12,119,11~20,"36,000",1970,솔샘로60나길
 서울특별시 강북구 미아동,단독,194.78,152.4,1~10,"50,000",1975,도봉로34길
 서울특별시 강북구 미아동,단독,160.53,153.7,21~30,"55,800",1974,도봉로31길
 서울특별시 강북구 미아동,단독,164.46,153.7,11~20,"57,182",1974,
 서울특별시 강북구 미아동,단독,243.5,156,11~20,"52,000",1991,삼양로54마길
 서울특별시 강북구 미아동,단독,125.36,157,1~10,"54,800",1971,도봉로18길
 서울특별시 강북구 미아동,단독,164.59,158.3,1~10,"57,600",1974,도봉로31길
 서울특별시 강북구 미아동,단독,162.97,165,11~20,"63,500",1974,
 서울특별시 강북구 미아동,단독,163.7,165,1~10,"60,000",1975,오패산로60길
 서울특별시 강북구 번동,다가구,191.55,110.1,11~20,"45,000",1993,덕릉로41길
 서울특별시 강북구 번동,다가구,185.06,114,11~20,"41,000",1996,도봉로98길
 서울특별시 강북구 번동,다가구,234.52,114,1~10,"48,000",1998,한천로123가길
 서울특별시 강북구 번동,단독,130.29,93.2,11~20,"29,500",1992,오패산로
 서울특별시 강북구 번동,단독,176.87,109.4,21~30,"42,000",1993,오패산로74길
 서울특별시 강북구 번동,단독,49.59,114.4,1~10,"31,000",1968,도봉로96길
 서울특별시 강북구 번동,단독,219.43,194.4,1~10,"79,000",1973,도봉로96길
 서울특별시 강북구 수유동,다가구,119.67,89.9,1~10,"33,300",1996,한천로139나길
 서울특별시 강북구 수유동,다가구,150.53,92,11~20,"29,000",1994,노해로26가길
 서울특별시 강북구 수유동,다가구,147.06,96.5,1~10,"33,800",1993,노해로15길
 서울특별시 강북구 수유동,다가구,179.73,104.1,1~10,"35,400",1990,도봉로81길
 서울특별시 강북구 수유동,다가구,173.74,107.1,1~10,"35,500",1995,노해로15길
 서울특별시 강북구 수유동,다가구,297.16,142.1,1~10,"55,900",1993,한천로140길
 서울특별시 강북구 수유동,다가구,218.94,145.4,21~30,"52,600",0,한천로139가길
 서울특별시 강북구 수유동,다가구,297.48,149,1~10,"57,000",1996,인수봉로77길
 서울특별시 강북구 수유동,다가구,241.66,168,11~20,"50,500",1983,삼각산로22길
 서울특별시 강북구 수유동,다가구,271.14,215,11~20,"67,000",1982,수유로17나길
 서울특별시 강북구 수유동,다가구,167.9,221,21~30,"57,000",1979,삼양로92길
 서울특별시 강북구 수유동,단독,40.03,56,1~10,"8,200",1966,노해로27길
 서울특별시 강북구 수유동,단독,68.36,63,1~10,"16,000",1997,노해로9가길
 서울특별시 강북구 수유동,단독,47.56,75,11~20,"10,900",1972,인수봉로23길
 서울특별시 강북구 수유동,단독,147.2,96.5,1~10,"38,000",1992,한천로140가길
 서울특별시 강북구 수유동,단독,100.37,97.9,11~20,"21,000",1997,한천로140길
 서울특별시 강북구 수유동,단독,66.05,101.2,21~30,"21,000",1970,삼양로80길
 서울특별시 강북구 수유동,단독,95.83,103.5,21~30,"31,000",1972,삼양로80길
 서울특별시 강북구 수유동,단독,176.64,129,11~20,"38,000",1989,삼양로123길
 서울특별시 강북구 수유동,단독,205.18,145,1~10,"40,000",1990,인수봉로62길
 서울특별시 강북구 수유동,단독,217.2,145,1~10,"52,500",1989,노해로27길
 서울특별시 강북구 수유동,단독,263.76,169,1~10,"52,000",1995,삼양로122길
 서울특별시 강북구 수유동,단독,202.32,179,1~10,"49,350",1976,노해로9길
 서울특별시 강북구 수유동,단독,248.28,188,21~30,"34,200",1988,인수봉로84길
 서울특별시 강북구 수유동,단독,158.21,192,1~10,"54,000",1977,노해로21길
 서울특별시 강북구 우이동,단독,56.79,122,21~30,"28,000",1966,삼양로159가길
 서울특별시 강서구 공항동,다가구,411.8,178,1~10,"70,000",1993,송정로
 서울특별시 강서구 공항동,단독,275.75,113,11~20,"43,200",1972,송정로
 서울특별시 강서구 공항동,단독,266.65,162,1~10,"80,000",1988,초원로16길
 서울특별시 강서구 공항동,단독,249.6,169.6,1~10,"63,500",1987,남부순환로11길
 서울특별시 강서구 공항동,단독,327.54,202,11~20,"72,000",1993,송정로3길
 서울특별시 강서구 내발산동,다가구,214.15,133.7,21~30,"47,000",0,우장산로4길
 서울특별시 강서구 내발산동,다가구,214.15,133.73,1~10,"47,000",1988,우장산로4길
 서울특별시 강서구 내발산동,다가구,293.23,250.6,21~30,"120,000",1981,공항대로42길
 서울특별시 강서구 내발산동,다가구,658.66,291,1~10,"135,000",1997,
 서울특별시 강서구 내발산동,단독,176.52,107.6,11~20,"60,000",1988,
 서울특별시 강서구 내발산동,단독,312.09,208.4,11~20,"82,000",1983,강서로47길
 서울특별시 강서구 등촌동,단독,160.01,165.9,21~30,"52,500",0,등촌로39라길
 서울특별시 강서구 등촌동,단독,176.86,175.6,11~20,"77,000",1979,공항대로55길
 서울특별시 강서구 등촌동,단독,311.77,587.6,21~30,"155,000",1996,등촌로39길
 서울특별시 강서구 방화동,다가구,128.53,89,21~30,"25,300",0,금낭화로
 서울특별시 강서구 방화동,다가구,294.3,96,21~30,"45,500",1995,금낭화로
 서울특별시 강서구 방화동,다가구,154.24,150,21~30,"65,000",1987,초원로16길
 서울특별시 강서구 방화동,다가구,335.68,181,1~10,"82,000",2001,방화동로1길
 서울특별시 강서구 방화동,단독,54.61,129,1~10,"46,000",1980,개화동로23길
 서울특별시 강서구 방화동,단독,96.53,162,11~20,"41,650",1977,양천로24길
 서울특별시 강서구 방화동,단독,161.03,165,11~20,"65,000",1983,방화동로5길
 서울특별시 강서구 염창동,다가구,327.92,160.7,21~30,"99,500",1992,공항대로69길
 서울특별시 강서구 화곡동,다가구,200.67,118.6,1~10,"42,000",2002,가로공원로89길
 서울특별시 강서구 화곡동,다가구,192.75,118.7,1~10,"50,000",1993,
 서울특별시 강서구 화곡동,다가구,179.88,120.7,11~20,"33,500",1994,곰달래로41길
 서울특별시 강서구 화곡동,다가구,192.66,123.2,11~20,"42,850",1988,가로공원로89길
 서울특별시 강서구 화곡동,다가구,230.27,125,1~10,"59,500",2003,화곡로17길
 서울특별시 강서구 화곡동,다가구,297.31,132,21~30,"48,500",1995,초록마을로34길
 서울특별시 강서구 화곡동,다가구,514.32,135.5,21~30,"65,000",1989,화곡로21길
 서울특별시 강서구 화곡동,다가구,202.56,136.5,1~10,"44,600",1990,등촌로13다길
 서울특별시 강서구 화곡동,다가구,203.09,138,1~10,"44,328",1994,초록마을로26길
 서울특별시 강서구 화곡동,다가구,196.22,142.8,21~30,"54,500",1993,곰달래로55길
 서울특별시 강서구 화곡동,다가구,144.02,147,1~10,"30,000",1978,초록마을로14길
 서울특별시 강서구 화곡동,다가구,305.67,147.1,1~10,"58,500",1993,강서로17가길
 서울특별시 강서구 화곡동,다가구,195.71,166.5,1~10,"48,500",1979,화곡로49길
 서울특별시 강서구 화곡동,다가구,282.9,167.9,1~10,"61,000",1991,등촌로13길
 서울특별시 강서구 화곡동,다가구,336.09,168.6,1~10,"106,700",2004,강서로18다길
 서울특별시 강서구 화곡동,다가구,295.59,199.7,11~20,"74,000",1991,화곡로19길
 서울특별시 강서구 화곡동,다가구,419.82,212,21~30,"88,600",1994,까치산로4라길
 서울특별시 강서구 화곡동,다가구,520.12,240.3,1~10,"98,080",1997,화곡로44나길
 서울특별시 강서구 화곡동,다가구,254.5,254.1,1~10,"110,000",1991,곰달래로25길
 서울특별시 강서구 화곡동,단독,62.81,99,21~30,"24,500",1969,
 서울특별시 강서구 화곡동,단독,62.81,103,21~30,"20,200",1969,까치산로14가길
 서울특별시 강서구 화곡동,단독,190.98,113.1,11~20,"44,500",2000,강서로5라길
 서울특별시 강서구 화곡동,단독,183.57,124.1,1~10,"47,000",1989,화곡로24길
 서울특별시 강서구 화곡동,단독,197.52,124.6,1~10,"40,000",1988,가로공원로
 서울특별시 강서구 화곡동,단독,217.8,130.5,11~20,"41,500",1986,곰달래로22길
 서울특별시 강서구 화곡동,단독,203.33,141.2,1~10,"51,500",1986,곰달래로54길
 서울특별시 강서구 화곡동,단독,81.65,141.7,21~30,"30,000",1977,곰달래로31마길
 서울특별시 강서구 화곡동,단독,172.67,147.4,1~10,"50,000",1984,강서로34길
 서울특별시 강서구 화곡동,단독,117.17,161.6,1~10,"103,000",2000,강서로18길
 서울특별시 강서구 화곡동,단독,65.55,165.3,1~10,"43,500",1971,가로공원로
 서울특별시 강서구 화곡동,단독,235.16,167.7,21~30,"55,000",1983,화곡로31나길
 서울특별시 강서구 화곡동,단독,408.18,170.2,1~10,"79,000",1989,강서로7길
 서울특별시 강서구 화곡동,단독,92.23,170.9,1~10,"56,000",1976,화곡로50길
 서울특별시 강서구 화곡동,단독,178.55,173,11~20,"62,400",1984,까치산로28길
 서울특별시 강서구 화곡동,단독,82.21,177.8,21~30,"70,000",1974,화곡로
 서울특별시 강서구 화곡동,단독,100.2,187.1,1~10,"61,000",1974,
 서울특별시 강서구 화곡동,단독,128.26,198,1~10,"70,000",1979,까치산로6길
 서울특별시 강서구 화곡동,단독,72.5,200.3,21~30,"61,000",1973,화곡로55길
 서울특별시 강서구 화곡동,단독,266.13,241,21~30,"72,000",1984,까치산로11길
 서울특별시 관악구 남현동,다가구,215.85,120,11~20,"55,000",1991,남현2길
 서울특별시 관악구 남현동,다가구,252.9,146.1,21~30,"85,700",1994,남현4길
 서울특별시 관악구 남현동,단독,198.81,134.7,21~30,"64,000",1991,남현2길
 서울특별시 관악구 남현동,단독,588.04,221,21~30,"181,000",1998,승방6길
 서울특별시 관악구 봉천동,다가구,178.84,96,1~10,"51,000",1997,은천로21길
 서울특별시 관악구 봉천동,다가구,240.85,108.4,21~30,"64,500",1993,청룡5길
 서울특별시 관악구 봉천동,다가구,207.36,113.1,21~30,"62,000",1988,남부순환로214길
 서울특별시 관악구 봉천동,다가구,285.42,116.9,21~30,"65,500",1970,행운1길
 서울특별시 관악구 봉천동,다가구,198.3,126,21~30,"49,400",1996,봉천로13길
 서울특별시 관악구 봉천동,다가구,298.76,126,21~30,"63,900",0,행운1라길
 서울특별시 관악구 봉천동,다가구,196.56,132,1~10,"54,500",1989,행운5길
 서울특별시 관악구 봉천동,다가구,172.51,136,21~30,"49,200",0,은천로30길
 서울특별시 관악구 봉천동,다가구,357.86,169,1~10,"106,000",2002,행운5길
 서울특별시 관악구 봉천동,다가구,350.78,180.1,11~20,"112,500",1995,관악로12길
 서울특별시 관악구 봉천동,다가구,405.13,183.3,11~20,"151,000",2001,남부순환로246길
 서울특별시 관악구 봉천동,다가구,169.11,192,21~30,"51,500",1976,봉천로13나길
 서울특별시 관악구 봉천동,다가구,472.98,208.9,11~20,"108,000",1993,장군봉5길
 서울특별시 관악구 봉천동,단독,30,33,21~30,"7,000",1970,당곡6길
 서울특별시 관악구 봉천동,단독,34.94,79,1~10,"13,000",1973,관악로28길
 서울특별시 관악구 봉천동,단독,132.95,89,21~30,"35,048",1993,청림3다길
 서울특별시 관악구 봉천동,단독,188.97,93.3,11~20,"37,200",1996,용담길
 서울특별시 관악구 봉천동,단독,160.15,93.5,11~20,"37,760",1976,장군봉4길
 서울특별시 관악구 봉천동,단독,81.43,94.5,11~20,"34,000",1984,
 서울특별시 관악구 봉천동,단독,93.72,94.7,11~20,"33,000",1976,장군봉4길
 서울특별시 관악구 봉천동,단독,103.25,101,1~10,"33,000",1971,청림1길
 서울특별시 관악구 봉천동,단독,94.28,104,11~20,"23,000",1973,양녕로6가길
 서울특별시 관악구 봉천동,단독,128.45,115.1,1~10,"49,000",1976,쑥고개로16길
 서울특별시 관악구 봉천동,단독,191.82,118,1~10,"53,500",1993,중앙길
 서울특별시 관악구 봉천동,단독,224.64,119,11~20,"48,000",1995,은천로21길
 서울특별시 관악구 봉천동,단독,197.91,123.7,1~10,"57,500",1991,쑥고개로26길
 서울특별시 관악구 봉천동,단독,206.46,124.3,21~30,"58,400",1987,남부순환로210길
 서울특별시 관악구 봉천동,단독,328.92,133.2,11~20,"88,500",1993,청룡3길
 서울특별시 관악구 봉천동,단독,161.32,161.3,21~30,"68,000",1977,봉천로29길
 서울특별시 관악구 봉천동,단독,194.05,169.3,1~10,"67,000",1980,양녕로6다길
 서울특별시 관악구 봉천동,단독,179.97,177.2,11~20,"69,680",1976,남부순환로231길
 서울특별시 관악구 봉천동,단독,366.76,179,21~30,"90,000",2001,은천로33길
 서울특별시 관악구 봉천동,단독,257.85,208,21~30,"90,000",1977,은천로23길
