시군구,주택유형,연면적(㎡),대지면적(㎡),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강동구 고덕동,단독,249.33,191.8,1~10,"80,000",1987,고덕로83길
 서울특별시 강동구 고덕동,단독,264.28,215.9,11~20,"89,900",1987,동남로85길
 서울특별시 강동구 고덕동,단독,299.04,220.7,21~31,"95,000",1987,동남로85길
 서울특별시 강동구 고덕동,단독,290.79,225,21~31,"88,000",1988,동남로85길
 서울특별시 강동구 길동,다가구,348.98,171.7,1~10,"97,000",1993,천중로55길
 서울특별시 강동구 길동,다가구,299.96,175.5,11~20,"93,000",1997,진황도로47길
 서울특별시 강동구 길동,다가구,340.46,177,11~20,"92,200",1998,천호대로197길
 서울특별시 강동구 길동,다가구,249,184,21~31,"80,500",1990,양재대로110길
 서울특별시 강동구 길동,다가구,480.28,210,11~20,"137,000",1997,천호대로191길
 서울특별시 강동구 길동,다가구,299.35,213,1~10,"114,500",1994,양재대로112길
 서울특별시 강동구 길동,다가구,657.96,354,1~10,"180,000",1995,천중로38길
 서울특별시 강동구 길동,단독,208,128.3,21~31,"71,000",1988,천중로55길
 서울특별시 강동구 길동,단독,221.76,150.5,11~20,"71,500",1987,양재대로112길
 서울특별시 강동구 길동,단독,245.16,170.1,11~20,"95,000",1987,천호대로185길
 서울특별시 강동구 길동,단독,249.72,171.4,11~20,"93,600",1994,천호대로185길
 서울특별시 강동구 길동,단독,198.48,208.6,21~31,"110,000",1978,천중로53길
 서울특별시 강동구 둔촌동,다가구,386.03,175.5,1~10,"99,900",1994,양재대로100길
 서울특별시 강동구 둔촌동,단독,154.6,102,11~20,"44,600",1987,풍성로65길
 서울특별시 강동구 둔촌동,단독,158.61,106,11~20,"48,000",1987,양재대로102가길
 서울특별시 강동구 둔촌동,단독,203.64,132,21~31,"59,500",1990,진황도로61길
 서울특별시 강동구 둔촌동,단독,239.79,173.7,1~10,"65,000",1989,풍성로63길
 서울특별시 강동구 둔촌동,단독,406.89,223,21~31,"129,000",1985,명일로13길
 서울특별시 강동구 명일동,다가구,536.78,256.3,11~20,"150,000",1996,양재대로138길
 서울특별시 강동구 명일동,단독,207.36,140.3,11~20,"65,300",1987,천중로51길
 서울특별시 강동구 명일동,단독,450.88,195,1~10,"129,000",1992,구천면로65길
 서울특별시 강동구 성내동,다가구,215.87,116,21~31,"55,700",1991,풍성로
 서울특별시 강동구 성내동,다가구,199.44,136,21~31,"65,600",1991,올림픽로60길
 서울특별시 강동구 성내동,다가구,215.46,142,11~20,"74,000",1991,올림픽로60길
 서울특별시 강동구 성내동,다가구,318.19,167.8,21~31,"150,000",2011,양재대로87길
 서울특별시 강동구 성내동,다가구,789.22,364,11~20,"176,000",2001,천호대로162길
 서울특별시 강동구 성내동,단독,85.57,66,1~10,"29,000",1988,천호대로168다길
 서울특별시 강동구 성내동,단독,170.16,109,11~20,"55,800",1988,천호대로162길
 서울특별시 강동구 성내동,단독,171.57,109,21~31,"51,150",1988,풍성로37길
 서울특별시 강동구 성내동,단독,164.97,112,1~10,"57,600",1986,천호옛10길
 서울특별시 강동구 성내동,단독,154.08,117,1~10,"62,000",1988,천호대로168다길
 서울특별시 강동구 성내동,단독,178.2,119,21~31,"54,000",1988,천호옛10길
 서울특별시 강동구 성내동,단독,182.88,122,1~10,"60,000",1986,풍성로
 서울특별시 강동구 성내동,단독,207.18,139,21~31,"65,100",1988,천호옛길
 서울특별시 강동구 성내동,단독,209.25,142,11~20,"68,800",1988,풍성로37길
 서울특별시 강동구 성내동,단독,251.7,153,21~31,"72,000",1994,천호대로168라길
 서울특별시 강동구 성내동,단독,241.95,157,21~31,"89,750",1990,풍성로41길
 서울특별시 강동구 성내동,단독,171.54,163,21~31,"88,740",1978,천호대로170길
 서울특별시 강동구 성내동,단독,246.51,194,1~10,"103,000",1990,풍성로
 서울특별시 강동구 성내동,단독,261.03,198,1~10,"105,000",1988,천호대로168다길
 서울특별시 강동구 성내동,단독,610.64,198.9,21~31,"200,000",2002,풍성로51길
 서울특별시 강동구 성내동,단독,286.2,257.9,1~10,"138,000",1983,성내로6길
 서울특별시 강동구 암사동,다가구,247.53,162,1~10,"80,850",1991,암사길
 서울특별시 강동구 암사동,다가구,256.26,168.5,11~20,"125,250",2010,상암로3길
 서울특별시 강동구 암사동,다가구,365.64,168.7,21~31,"86,700",1997,고덕로10길
 서울특별시 강동구 암사동,다가구,262.72,192.2,1~10,"92,800",1980,고덕로8길
 서울특별시 강동구 암사동,다가구,262.72,192.2,21~31,"92,800",1980,고덕로8길
 서울특별시 강동구 암사동,다가구,751.24,263.8,11~20,"200,000",1989,올림픽로98길
 서울특별시 강동구 암사동,단독,167.49,112,1~10,"55,900",1986,암사길
 서울특별시 강동구 암사동,단독,171.32,113.5,11~20,"56,590",1987,상암로
 서울특별시 강동구 암사동,단독,173.52,113.8,11~20,"61,900",1991,구천면로47길
 서울특별시 강동구 암사동,단독,177.03,118.8,21~31,"56,500",1988,상암로
 서울특별시 강동구 암사동,단독,188.46,121.4,1~10,"54,750",1990,상암로
 서울특별시 강동구 암사동,단독,197.73,128.5,1~10,"62,000",1989,고덕로8길
 서울특별시 강동구 암사동,단독,197.73,128.5,11~20,"62,000",1989,고덕로8길
 서울특별시 강동구 암사동,단독,194.49,132,1~10,"76,000",1986,암사18길
 서울특별시 강동구 암사동,단독,209.37,139,1~10,"71,400",1986,암사18길
 서울특별시 강동구 암사동,단독,236.76,151.9,11~20,"82,700",1991,구천면로
 서울특별시 강동구 암사동,단독,249.12,175.3,11~20,"76,850",1988,고덕로20가길
 서울특별시 강동구 천호동,다가구,144.6,93,21~31,"39,500",1993,상암로
 서울특별시 강동구 천호동,다가구,146.34,112,21~31,"51,340",1993,성안로31길
 서울특별시 강동구 천호동,다가구,148.5,116,21~31,"52,500",1993,성안로31라길
 서울특별시 강동구 천호동,다가구,148.8,116,21~31,"52,000",1993,성안로31라길
 서울특별시 강동구 천호동,다가구,186.69,119,1~10,"51,100",1993,상암로
 서울특별시 강동구 천호동,다가구,208.44,122,11~20,"62,900",1990,성안로27길
 서울특별시 강동구 천호동,다가구,192.01,124,21~31,"53,500",1993,성안로31길
 서울특별시 강동구 천호동,다가구,423.56,136,1~10,"89,800",1991,진황도로27길
 서울특별시 강동구 천호동,다가구,310.65,164,11~20,"88,000",1993,구천면로68가길
 서울특별시 강동구 천호동,다가구,553.39,169,1~10,"84,000",1985,구천면로35길
 서울특별시 강동구 천호동,다가구,289.1,172,11~20,"76,000",1992,올림픽로71길
 서울특별시 강동구 천호동,다가구,320.97,188.2,1~10,"90,000",1992,상암로16길
 서울특별시 강동구 천호동,다가구,380.92,195.5,1~10,"93,000",1993,천중로
 서울특별시 강동구 천호동,다가구,438.61,337.4,1~10,"162,300",1981,천중로23길
 서울특별시 강동구 천호동,단독,132.76,99,21~31,"41,500",1972,구천면로23길
 서울특별시 강동구 천호동,단독,154.77,100.7,11~20,"49,345",1989,상암로
 서울특별시 강동구 천호동,단독,43.17,102,1~10,"39,000",1972,성안로31길
 서울특별시 강동구 천호동,단독,169.04,102.2,11~20,"45,000",1990,상암로
 서울특별시 강동구 천호동,단독,191.81,119,1~10,"71,980",1989,성안로27길
 서울특별시 강동구 천호동,단독,191.84,119,1~10,"55,300",1989,상암로
 서울특별시 강동구 천호동,단독,187.53,121,21~31,"61,200",1989,진황도로31길
 서울특별시 강동구 천호동,단독,127.44,122,1~10,"40,500",1978,천중로27길
 서울특별시 강동구 천호동,단독,185.28,122,1~10,"73,800",1989,성안로27길
 서울특별시 강동구 천호동,단독,185.7,122,1~10,"70,000",1987,성안로27길
 서울특별시 강동구 천호동,단독,199.08,122,11~20,"74,000",1990,성안로27길
 서울특별시 강동구 천호동,단독,209.7,122,11~20,"87,000",1990,진황도로31길
 서울특별시 강동구 천호동,단독,191.22,123,11~20,"74,000",1989,성안로27길
 서울특별시 강동구 천호동,단독,200.01,129,1~10,"56,000",1989,상암로
 서울특별시 강동구 천호동,단독,208.7,129,1~10,"54,400",1989,상암로
 서울특별시 강동구 천호동,단독,201.55,131.9,11~20,"64,000",1987,상암로
 서울특별시 강동구 천호동,단독,194.4,133,11~20,"39,500",1988,성안로31길
 서울특별시 강동구 천호동,단독,214.92,139,21~31,"75,000",1989,상암로27길
 서울특별시 강동구 천호동,단독,246.24,145,11~20,"107,000",1984,성안로25길
 서울특별시 강동구 천호동,단독,236.77,157,21~31,"83,000",1988,진황도로31길
 서울특별시 강동구 천호동,단독,244.8,163.8,11~20,"74,000",1987,상암로
 서울특별시 강동구 천호동,단독,246.51,165,11~20,"74,800",1988,성안로27길
 서울특별시 강동구 천호동,단독,246.42,176.5,21~31,"100,000",1984,구천면로15길
 서울특별시 강동구 천호동,단독,267,182,21~31,"85,500",1987,상암로27길
 서울특별시 강동구 천호동,단독,249.84,201.3,11~20,"91,000",1989,천중로17길
 서울특별시 강동구 천호동,단독,135.46,202,21~31,"109,800",1977,구천면로42길
 서울특별시 강동구 천호동,단독,246.6,202.8,11~20,"88,800",1988,상암로
 서울특별시 강동구 천호동,단독,168.06,211.1,21~31,"103,300",1978,천중로9길
 서울특별시 강동구 천호동,단독,285.78,221,11~20,"100,500",1985,구천면로48길
 서울특별시 강동구 천호동,단독,651.14,258.3,1~10,"176,000",1992,천중로
 서울특별시 강동구 천호동,단독,502.14,301.5,11~20,"160,000",1986,천중로
 서울특별시 강북구 미아동,다가구,159.8,89,1~10,"29,700",1994,삼양로27길
 서울특별시 강북구 미아동,다가구,149.72,93,1~10,"33,300",1993,삼양로16길
 서울특별시 강북구 미아동,다가구,149.76,96,21~31,"34,800",1993,삼양로54나길
 서울특별시 강북구 미아동,다가구,125.4,99,21~31,"40,000",1994,오패산로
 서울특별시 강북구 미아동,다가구,148.5,103.1,21~31,"41,700",1992,도봉로29길
 서울특별시 강북구 미아동,다가구,192.46,109,11~20,"37,000",1996,솔샘로47나길
 서울특별시 강북구 미아동,다가구,183.81,111.4,11~20,"55,800",1992,도봉로27길
 서울특별시 강북구 미아동,다가구,199.92,112,11~20,"47,160",1993,삼양로40길
 서울특별시 강북구 미아동,다가구,160.29,117,1~10,"51,200",1993,솔매로39길
 서울특별시 강북구 미아동,다가구,160.29,117,11~20,"51,200",1993,솔매로39길
 서울특별시 강북구 미아동,다가구,199.26,117,1~10,"25,000",1993,솔매로7가길
 서울특별시 강북구 미아동,다가구,187.02,128,21~31,"58,000",1991,오패산로
 서울특별시 강북구 미아동,다가구,310.24,129.9,11~20,"62,500",1993,도봉로61길
 서울특별시 강북구 미아동,다가구,337.45,163,1~10,"105,000",2000,삼양로54길
 서울특별시 강북구 미아동,단독,27,40,1~10,"9,000",1969,삼양로46길
 서울특별시 강북구 미아동,단독,34.18,46,1~10,"10,000",1985,삼양로63가길
 서울특별시 강북구 미아동,단독,40.7,50,21~31,"12,000",1970,삼양로38길
 서울특별시 강북구 미아동,단독,29.75,53,21~31,"12,500",1950,삼양로64길
 서울특별시 강북구 미아동,단독,23.5,60,11~20,"18,000",1967,솔샘로60나길
 서울특별시 강북구 미아동,단독,29.92,63,11~20,"11,800",1968,삼양로38가길
 서울특별시 강북구 미아동,단독,63.44,63.8,21~31,"14,700",1971,도봉로29길
 서울특별시 강북구 미아동,단독,45.8,66,1~10,"19,000",1984,도봉로67가길
 서울특별시 강북구 미아동,단독,105.93,68,21~31,"29,500",1975,솔매로
 서울특별시 강북구 미아동,단독,139.24,71,11~20,"66,500",1971,솔샘로
 서울특별시 강북구 미아동,단독,55.64,72.1,11~20,"21,600",1970,도봉로63길
 서울특별시 강북구 미아동,단독,127.14,72.1,1~10,"38,000",1969,도봉로63길
 서울특별시 강북구 미아동,단독,83.8,79,21~31,"31,057",1972,삼양로41길
 서울특별시 강북구 미아동,단독,40.86,83,21~31,"25,000",1959,삼양로74나길
 서울특별시 강북구 미아동,단독,135.18,83,21~31,"19,500",1992,삼양로16길
 서울특별시 강북구 미아동,단독,65.45,84,21~31,"20,500",1967,도봉로27길
 서울특별시 강북구 미아동,단독,36.36,86,21~31,"29,000",1964,월계로
 서울특별시 강북구 미아동,단독,66.55,86,1~10,"24,400",1969,솔샘로64나길
 서울특별시 강북구 미아동,단독,63.11,88,21~31,"28,500",1967,숭인로7나길
 서울특별시 강북구 미아동,단독,61.22,89,11~20,"35,000",1970,솔매로30길
 서울특별시 강북구 미아동,단독,93.5,90,1~10,"24,000",2002,도봉로20길
 서울특별시 강북구 미아동,단독,64.79,93,21~31,"18,000",1968,오현로9길
 서울특별시 강북구 미아동,단독,51.18,96,21~31,"14,500",1985,삼양로63길
 서울특별시 강북구 미아동,단독,68.23,96,11~20,"36,800",1972,삼양로53길
 서울특별시 강북구 미아동,단독,72.5,96,21~31,"28,000",1971,삼양로54나길
 서울특별시 강북구 미아동,단독,77.78,96,11~20,"36,000",1972,삼양로53길
 서울특별시 강북구 미아동,단독,77.78,96,11~20,"37,700",1972,삼양로53길
 서울특별시 강북구 미아동,단독,58.24,99,21~31,"22,500",1968,솔샘로64나길
 서울특별시 강북구 미아동,단독,70.51,99,21~31,"33,000",1969,삼양로16길
 서울특별시 강북구 미아동,단독,217.08,99.2,1~10,"48,000",1989,도봉로65길
 서울특별시 강북구 미아동,단독,76.26,102,21~31,"31,500",1972,삼양로54나길
 서울특별시 강북구 미아동,단독,80.14,102,1~10,"47,800",1969,삼양로54나길
 서울특별시 강북구 미아동,단독,80.14,102,1~10,"36,000",1969,삼양로54나길
 서울특별시 강북구 미아동,단독,197.76,109,21~31,"50,000",1993,도봉로10다길
 서울특별시 강북구 미아동,단독,68.76,116,11~20,"18,000",1968,인수봉로6길
 서울특별시 강북구 미아동,단독,245.53,127.9,21~31,"70,000",1992,도봉로65길
 서울특별시 강북구 미아동,단독,170.02,132,11~20,"63,000",1970,솔매로30길
 서울특별시 강북구 미아동,단독,94.48,145,21~31,"43,000",1971,삼양로41길
 서울특별시 강북구 미아동,단독,160.07,159,21~31,"51,500",1974,오패산로
 서울특별시 강북구 미아동,단독,164.66,166,11~20,"75,000",1974,도봉로35길
 서울특별시 강북구 미아동,단독,164.73,166,11~20,"75,200",1974,도봉로37길
 서울특별시 강북구 미아동,단독,248.4,182,1~10,"53,400",1986,삼양로53길
 서울특별시 강북구 미아동,단독,149.98,198,1~10,"78,000",1973,삼양로53길
 서울특별시 강북구 미아동,단독,235.61,220.5,21~31,"92,000",1973,솔샘로65길
 서울특별시 강북구 미아동,단독,249.63,238,1~10,"69,350",1986,삼양로53길
 서울특별시 강북구 번동,다가구,142.8,93.2,1~10,"46,500",1994,덕릉로41길
 서울특별시 강북구 번동,다가구,171.69,102.5,1~10,"40,000",1992,한천로132길
 서울특별시 강북구 번동,다가구,248.89,140.8,21~31,"59,200",1998,한천로130길
 서울특별시 강북구 번동,단독,208.17,132.9,21~31,"49,500",1989,덕릉로40길
 서울특별시 강북구 수유동,다가구,127.26,93,21~31,"24,000",1992,인수봉로72길
 서울특별시 강북구 수유동,다가구,183.02,107.8,11~20,"35,900",1990,삼각산로34길
 서울특별시 강북구 수유동,다가구,54.12,110.4,11~20,"29,600",1970,삼각산로34길
 서울특별시 강북구 수유동,다가구,193.26,115.4,11~20,"42,500",1991,삼각산로36길
 서울특별시 강북구 수유동,다가구,179.7,116,11~20,"36,600",1993,노해로
 서울특별시 강북구 수유동,다가구,198.99,122,11~20,"42,000",1994,노해로29길
 서울특별시 강북구 수유동,다가구,185.04,128.6,11~20,"47,500",1989,한천로150길
 서울특별시 강북구 수유동,다가구,236.38,136,1~10,"44,700",1994,한천로166길
 서울특별시 강북구 수유동,다가구,288.64,142.5,21~31,"80,000",1996,한천로139나길
 서울특별시 강북구 수유동,다가구,209.88,145.8,11~20,"66,400",1986,한천로139나길
 서울특별시 강북구 수유동,다가구,262.27,146,11~20,"51,000",1993,노해로33길
 서울특별시 강북구 수유동,다가구,153.06,149.8,11~20,"51,800",1973,삼각산로30길
 서울특별시 강북구 수유동,다가구,279.08,152,1~10,"52,000",1995,인수봉로76길
 서울특별시 강북구 수유동,다가구,446.86,152,11~20,"70,700",1991,한천로155길
 서울특별시 강북구 수유동,다가구,337.05,202,1~10,"69,000",2005,인수봉로82길
 서울특별시 강북구 수유동,다가구,348.93,218,21~31,"69,000",1993,화계사길
 서울특별시 강북구 수유동,다가구,997.58,331.6,11~20,"182,500",1993,한천로148길
 서울특별시 강북구 수유동,단독,33.42,50,21~31,"12,500",1969,인수봉로79나길
 서울특별시 강북구 수유동,단독,39.97,66,21~31,"20,000",1968,덕릉로10길
 서울특별시 강북구 수유동,단독,46.98,69,21~31,"18,000",1968,덕릉로10길
 서울특별시 강북구 수유동,단독,38.74,79,21~31,"21,700",1968,덕릉로10길
 서울특별시 강북구 수유동,단독,37.02,93,21~31,"16,500",1971,인수봉로51길
 서울특별시 강북구 수유동,단독,68.73,93.6,21~31,"31,970",1973,삼양로80길
 서울특별시 강북구 수유동,단독,79.33,93.9,21~31,"30,000",1968,한천로139가길
 서울특별시 강북구 수유동,단독,63.48,94.9,21~31,"31,500",1973,삼양로80길
 서울특별시 강북구 수유동,단독,66.51,96,11~20,"23,000",1974,인수봉로
 서울특별시 강북구 수유동,단독,58.38,102.5,21~31,"24,300",1969,한천로150길
 서울특별시 강북구 수유동,단독,77.88,108.1,21~31,"34,150",1973,삼양로80길
 서울특별시 강북구 수유동,단독,175.74,110.7,21~31,"47,000",1994,도봉로87길
 서울특별시 강북구 수유동,단독,190.86,114.4,11~20,"45,700",1992,삼양로80가길
 서울특별시 강북구 수유동,단독,91.7,115.4,21~31,"29,500",1971,노해로15길
 서울특별시 강북구 수유동,단독,83.38,116,21~31,"45,600",1974,노해로9길
 서울특별시 강북구 수유동,단독,89.56,116,21~31,"39,200",1974,노해로9길
 서울특별시 강북구 수유동,단독,90.88,116,21~31,"49,100",1974,노해로9길
 서울특별시 강북구 수유동,단독,73.56,119,21~31,"20,000",1970,한천로160길
 서울특별시 강북구 수유동,단독,190.33,129,11~20,"35,800",1992,인수봉로82길
 서울특별시 강북구 수유동,단독,150.14,129.6,1~10,"47,000",1973,한천로143길
 서울특별시 강북구 수유동,단독,151.74,139,21~31,"42,000",1985,덕릉로10길
 서울특별시 강북구 수유동,단독,195.87,139.3,21~31,"55,760",1988,노해로33다길
 서울특별시 강북구 수유동,단독,146.31,144.3,1~10,"43,000",1980,노해로35길
 서울특별시 강북구 수유동,단독,96.3,145,1~10,"55,000",1975,덕릉로8길
 서울특별시 강북구 수유동,단독,177.41,152.4,11~20,"55,320",1987,한천로
 서울특별시 강북구 수유동,단독,41.75,154,21~31,"65,000",1970,도봉로95길
 서울특별시 강북구 수유동,단독,224.48,155,1~10,"53,175",1989,인수봉로62길
 서울특별시 강북구 수유동,단독,228.29,155,21~31,"56,900",1985,수유로
 서울특별시 강북구 수유동,단독,98.15,162,21~31,"57,000",1975,덕릉로8길
 서울특별시 강북구 수유동,단독,155.04,169.6,11~20,"60,700",1977,도봉로101길
 서울특별시 강북구 수유동,단독,91.67,171,21~31,"51,700",1972,화계사길
 서울특별시 강북구 수유동,단독,245.79,171,21~31,"62,000",1989,인수봉로72길
 서울특별시 강북구 수유동,단독,231.75,172,21~31,"67,600",1987,인수봉로72길
 서울특별시 강북구 수유동,단독,158.05,182,21~31,"64,250",1967,4.19로2길
 서울특별시 강북구 수유동,단독,158.05,182,21~31,"59,250",1967,4.19로2길
 서울특별시 강북구 수유동,단독,388.94,184.5,21~31,"79,500",1988,노해로15길
 서울특별시 강북구 수유동,단독,146.91,189.1,11~20,"58,000",1977,도봉로101길
 서울특별시 강북구 수유동,단독,65.06,193.1,21~31,"49,725",1967,노해로7길
 서울특별시 강북구 수유동,단독,130.05,195,11~20,"71,600",1978,삼양로123길
 서울특별시 강북구 수유동,단독,215.4,205,1~10,"67,000",1987,수유로17가길
 서울특별시 강북구 수유동,단독,162.24,248,1~10,"52,000",1983,삼각산로4나길
 서울특별시 강북구 수유동,단독,249.84,294,11~20,"70,000",1988,인수봉로79길
 서울특별시 강북구 수유동,단독,265.66,331,11~20,"71,000",1981,인수봉로79길
 서울특별시 강북구 수유동,단독,194.78,360,21~31,"82,500",1970,4.19로12길
 서울특별시 강서구 가양동,다가구,294.92,141,11~20,"67,000",1994,강서로76길
 서울특별시 강서구 가양동,단독,445.5,145,21~31,"79,500",1994,강서로76길
 서울특별시 강서구 공항동,다가구,176.76,129,1~10,"53,500",1994,공항대로4가길
 서울특별시 강서구 공항동,다가구,242.43,165.5,21~31,"83,000",1988,방화대로7가길
 서울특별시 강서구 공항동,단독,99.46,93,11~20,"35,000",2000,공항대로4가길
 서울특별시 강서구 공항동,단독,63.61,102,1~10,"42,300",1976,공항대로4가길
 서울특별시 강서구 공항동,단독,119.79,122,1~10,"50,500",2000,공항대로4가길
 서울특별시 강서구 공항동,단독,61.16,152,21~31,"56,580",1971,남부순환로7길
 서울특별시 강서구 공항동,단독,314.96,160.3,11~20,"77,700",1988,남부순환로11가길
 서울특별시 강서구 공항동,단독,249.93,164.4,1~10,"70,000",1987,방화대로7다길
 서울특별시 강서구 공항동,단독,240.84,164.5,1~10,"65,000",1989,방화대로7다길
 서울특별시 강서구 공항동,단독,249.91,169.4,11~20,"58,000",1987,송정로1길
 서울특별시 강서구 내발산동,단독,72.07,94.9,1~10,"36,000",1981,우장산로2길
 서울특별시 강서구 내발산동,단독,477.09,223.5,11~20,"110,000",1989,강서로47다길
 서울특별시 강서구 등촌동,다가구,244.54,149,11~20,"59,800",2002,등촌로13나길
 서울특별시 강서구 등촌동,다가구,259.04,150.9,11~20,"73,000",1993,공항대로45가길
 서울특별시 강서구 등촌동,다가구,213.84,158.7,11~20,"105,000",1990,등촌로57길
 서울특별시 강서구 등촌동,다가구,297.47,166.2,11~20,"66,000",1996,공항대로59길
 서울특별시 강서구 등촌동,다가구,307.44,185.9,21~31,"101,000",2010,등촌로39나길
 서울특별시 강서구 등촌동,단독,144.64,145,11~20,"52,400",1983,등촌로13나길
 서울특별시 강서구 등촌동,단독,97.35,155,11~20,"47,000",1976,등촌로13나길
 서울특별시 강서구 등촌동,단독,230,155,11~20,"52,000",1988,등촌로13나길
 서울특별시 강서구 등촌동,단독,110.08,166,11~20,"49,500",1980,등촌로35가길
 서울특별시 강서구 등촌동,단독,282.04,210.1,21~31,"94,500",1984,공항대로45나길
 서울특별시 강서구 등촌동,단독,243.39,217.2,21~31,"98,200",1984,공항대로49길
 서울특별시 강서구 마곡동,단독,276.32,452,11~20,"162,300",1985,양천로30길
 서울특별시 강서구 방화동,다가구,199.59,132,21~31,"58,000",1992,방화대로31길
 서울특별시 강서구 방화동,다가구,250.29,165,21~31,"59,000",1993,금낭화로9길
 서울특별시 강서구 방화동,다가구,296.49,177,21~31,"60,000",1991,개화동로27나길
 서울특별시 강서구 방화동,다가구,290.07,179,1~10,"79,500",1992,초원로4길
 서울특별시 강서구 방화동,단독,32.73,40,1~10,"19,000",1968,방화동로3길
 서울특별시 강서구 방화동,단독,52.56,89,21~31,"27,000",1968,금낭화로7길
 서울특별시 강서구 방화동,단독,151.68,109,21~31,"35,000",1991,초원로14길
 서울특별시 강서구 방화동,단독,242.16,175,11~20,"60,000",1989,방화대로45길
 서울특별시 강서구 방화동,단독,240.78,179,1~10,"39,000",1989,방화대로50길
 서울특별시 강서구 방화동,단독,158,182,21~31,"79,500",1968,금낭화로7길
 서울특별시 강서구 화곡동,다가구,179.54,106.7,21~31,"39,000",1993,곰달래로27길
 서울특별시 강서구 화곡동,다가구,189.6,119,11~20,"49,140",1993,곰달래로19나길
 서울특별시 강서구 화곡동,다가구,288.58,123.1,1~10,"50,750",1993,화곡로18길
 서울특별시 강서구 화곡동,다가구,189.18,128.9,11~20,"50,680",1990,초록마을로
 서울특별시 강서구 화곡동,다가구,199.68,129.2,11~20,"50,800",1990,초록마을로
 서울특별시 강서구 화곡동,다가구,193.86,130.2,11~20,"34,500",1990,등촌로13라길
 서울특별시 강서구 화곡동,다가구,205.77,140.1,21~31,"45,850",1988,월정로28가길
