시군구,주택유형,연면적(㎡),대지면적(㎡),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강북구 우이동,단독,249.28,188,1~10,"44,200",1989,삼양로173다길
 서울특별시 강서구 개화동,단독,101.81,186,21~31,"39,800",1980,개화길
 서울특별시 강서구 공항동,다가구,224.89,165,21~31,"70,000",1988,방화대로5다길
 서울특별시 강서구 공항동,다가구,247.32,165.1,21~31,"75,800",1989,방화대로5다길
 서울특별시 강서구 공항동,다가구,249.77,173.7,21~31,"66,000",1987,송정로4길
 서울특별시 강서구 공항동,단독,76.04,129,11~20,"48,000",1974,공항대로8가길
 서울특별시 강서구 공항동,단독,247.23,166.6,1~10,"69,500",1988,방화대로7다길
 서울특별시 강서구 공항동,단독,245.79,166.8,1~10,"81,000",1987,방화대로7다길
 서울특별시 강서구 내발산동,다가구,149.4,93,1~10,"41,636",1991,우장산로4길
 서울특별시 강서구 내발산동,다가구,234.6,139.6,1~10,"62,499",1991,우장산로4길
 서울특별시 강서구 등촌동,다가구,64.07,109.1,21~31,"61,950",1971,등촌로57길
 서울특별시 강서구 등촌동,다가구,188.43,136,21~31,"79,000",1990,등촌로13가길
 서울특별시 강서구 등촌동,다가구,187.83,138,21~31,"62,000",1990,등촌로13가길
 서울특별시 강서구 등촌동,다가구,152.31,139,21~31,"40,000",1983,등촌로13가길
 서울특별시 강서구 등촌동,다가구,263.11,169,1~10,"74,630",1992,등촌로13가길
 서울특별시 강서구 등촌동,다가구,331.39,188.4,21~31,"98,000",2002,등촌로39라길
 서울특별시 강서구 등촌동,다가구,397.96,192.1,21~31,"89,800",1991,등촌로39길
 서울특별시 강서구 등촌동,단독,63.47,83,21~31,"57,700",1971,등촌로57길
 서울특별시 강서구 등촌동,단독,100.17,91,11~20,"44,200",1979,공항대로53길
 서울특별시 강서구 등촌동,단독,249.75,198.3,21~31,"88,500",1987,등촌로39라길
 서울특별시 강서구 등촌동,단독,162.62,202,1~10,"91,000",1974,등촌로13가길
 서울특별시 강서구 방화동,다가구,148.11,106,1~10,"32,700",1990,방화대로23길
 서울특별시 강서구 방화동,다가구,172.56,112,21~31,"39,000",1994,방화동로14길
 서울특별시 강서구 방화동,다가구,273.28,142,11~20,"49,000",1997,방화대로23길
 서울특별시 강서구 방화동,다가구,299.77,229.9,11~20,"88,750",1995,금낭화로19길
 서울특별시 강서구 방화동,다가구,682.36,381,21~31,"157,800",2004,방화대로33길
 서울특별시 강서구 방화동,단독,81.03,122,1~10,"41,500",1974,방화대로27길
 서울특별시 강서구 방화동,단독,362.42,166,21~31,"97,700",2002,양천로24가길
 서울특별시 강서구 방화동,단독,98.18,170,1~10,"69,500",1978,초원로4길
 서울특별시 강서구 염창동,다가구,248.16,130.6,21~31,"83,000",1988,공항대로61길
 서울특별시 강서구 염창동,단독,52.13,86.1,1~10,"43,000",1970,공항대로69길
 서울특별시 강서구 화곡동,다가구,178.96,117.4,11~20,"55,040",1994,곰달래로58길
 서울특별시 강서구 화곡동,다가구,188.01,126.3,1~10,"57,000",1989,곰달래로43길
 서울특별시 강서구 화곡동,다가구,176.58,129.6,1~10,"62,000",1987,곰달래로58길
 서울특별시 강서구 화곡동,다가구,220.8,130.8,1~10,"39,000",1991,곰달래로35길
 서울특별시 강서구 화곡동,다가구,78.68,131.2,1~10,"54,000",1977,곰달래로43길
 서울특별시 강서구 화곡동,다가구,199.14,132.6,11~20,"52,130",1993,곰달래로58길
 서울특별시 강서구 화곡동,다가구,198.97,134.2,21~31,"47,600",1992,등촌로13라길
 서울특별시 강서구 화곡동,다가구,298.85,137.5,21~31,"78,500",1986,월정로18길
 서울특별시 강서구 화곡동,다가구,305.67,147.1,1~10,"53,900",1993,강서로17가길
 서울특별시 강서구 화곡동,다가구,305.67,147.1,1~10,"53,900",1993,강서로17가길
 서울특별시 강서구 화곡동,다가구,239.04,160.3,21~31,"70,900",1988,가로공원로80길
 서울특별시 강서구 화곡동,다가구,273.74,165.3,11~20,"68,000",1993,가로공원로78가길
 서울특별시 강서구 화곡동,다가구,248.16,166.2,11~20,"72,790",1991,가로공원로78가길
 서울특별시 강서구 화곡동,다가구,268.33,170.2,11~20,"66,820",1993,곰달래로58길
 서울특별시 강서구 화곡동,다가구,298.53,174.5,21~31,"70,500",1995,등촌로3가길
 서울특별시 강서구 화곡동,다가구,249.28,190,1~10,"86,000",1991,곰달래로17길
 서울특별시 강서구 화곡동,다가구,327.3,207.9,11~20,"85,000",1990,초록마을로
 서울특별시 강서구 화곡동,다가구,327.3,207.9,11~20,"85,000",1990,초록마을로
 서울특별시 강서구 화곡동,다가구,325.08,238,1~10,"91,500",1991,까치산로4길
 서울특별시 강서구 화곡동,단독,160.32,151.7,1~10,"75,600",1997,강서로12길
 서울특별시 강서구 화곡동,단독,85.28,167.6,1~10,"53,900",1973,가로공원로78길
 서울특별시 강서구 화곡동,단독,181.56,168.25,11~20,"69,700",1983,화곡로58길
 서울특별시 강서구 화곡동,단독,181.56,168.25,11~20,"73,000",1983,화곡로58길
 서울특별시 강서구 화곡동,단독,247.89,173,21~31,"48,000",1983,까치산로24길
 서울특별시 강서구 화곡동,단독,241.31,184.7,21~31,"85,000",1989,강서로31길
 서울특별시 강서구 화곡동,단독,151.11,187,11~20,"73,450",1983,공항대로48길
 서울특별시 강서구 화곡동,단독,199.54,202,11~20,"73,200",1985,공항대로48길
 서울특별시 강서구 화곡동,단독,248.34,203,21~31,"80,000",1985,까치산로
 서울특별시 강서구 화곡동,단독,285.13,223.1,21~31,"52,600",1984,가로공원로88길
 서울특별시 강서구 화곡동,단독,97.52,253,1~10,"118,500",1977,화곡로58길
 서울특별시 강서구 화곡동,단독,150.42,253.1,21~31,"108,300",1978,화곡로58길
 서울특별시 강서구 화곡동,단독,123.04,254.5,21~31,"115,500",1981,화곡로24길
 서울특별시 강서구 화곡동,단독,504.96,254.5,1~10,"94,710",1989,가로공원로80길
 서울특별시 관악구 남현동,다가구,363.12,169.6,11~20,"128,200",1996,남현7길
 서울특별시 관악구 봉천동,다가구,185.83,109,11~20,"41,250",1994,봉천로
 서울특별시 관악구 봉천동,다가구,193.27,126.3,1~10,"67,300",1997,쑥고개로26길
 서울특별시 관악구 봉천동,다가구,224.73,130.9,11~20,"71,300",1991,인헌11길
 서울특별시 관악구 봉천동,다가구,248.92,136,21~31,"72,000",2012,봉천로21라길
 서울특별시 관악구 봉천동,다가구,210.24,142,21~31,"54,000",1994,당곡6길
 서울특별시 관악구 봉천동,다가구,199.23,149,21~31,"67,000",1992,행운6길
 서울특별시 관악구 봉천동,다가구,97.78,150,11~20,"54,000",1975,봉천로
 서울특별시 관악구 봉천동,다가구,353.56,162,21~31,"112,000",1996,남부순환로231길
 서울특별시 관악구 봉천동,다가구,226.8,165,1~10,"70,500",1988,봉천로23나길
 서울특별시 관악구 봉천동,다가구,438.74,172,1~10,"131,500",2003,솔밭로
 서울특별시 관악구 봉천동,다가구,278.32,192,11~20,"85,260",1993,봉천로17가길
 서울특별시 관악구 봉천동,다가구,419.88,202.6,11~20,"108,750",1995,봉천로33가길
 서울특별시 관악구 봉천동,다가구,415.54,208,1~10,"90,000",1996,봉천로23다길
 서울특별시 관악구 봉천동,다가구,415.54,208,1~10,"90,000",1996,봉천로23다길
 서울특별시 관악구 봉천동,다가구,519.1,231,11~20,"107,500",1997,당곡6다길
 서울특별시 관악구 봉천동,단독,39.17,63,11~20,"20,000",1985,청림3가길
 서울특별시 관악구 봉천동,단독,106.3,91,1~10,"32,400",1971,행운1바길
 서울특별시 관악구 봉천동,단독,86.81,93,21~31,"30,000",1971,청림6길
 서울특별시 관악구 봉천동,단독,94.54,96,11~20,"33,350",1970,관악로24나길
 서울특별시 관악구 봉천동,단독,112.73,101.9,21~31,"50,000",1977,인헌1가길
 서울특별시 관악구 봉천동,단독,112.73,101.9,21~31,"50,000",1977,인헌1가길
 서울특별시 관악구 봉천동,단독,177.88,107,1~10,"50,000",1992,행운1라길
 서울특별시 관악구 봉천동,단독,147.9,126,1~10,"50,543",1974,당곡6라길
 서울특별시 관악구 봉천동,단독,130.28,126.7,21~31,"64,000",1976,관악로12길
 서울특별시 관악구 봉천동,단독,55.21,132,21~31,"31,000",1996,봉천로13길
 서울특별시 관악구 봉천동,단독,55.21,132,21~31,"31,000",1968,봉천로13길
 서울특별시 관악구 봉천동,단독,100.5,132,21~31,"41,000",1975,봉천로23다길
 서울특별시 관악구 봉천동,단독,100.5,132,21~31,"41,000",1975,봉천로23다길
 서울특별시 관악구 봉천동,단독,184.89,139,1~10,"60,700",1990,은천로9길
 서울특별시 관악구 봉천동,단독,206.79,142,1~10,"37,000",1989,당곡6나길
 서울특별시 관악구 봉천동,단독,105.69,155,21~31,"70,000",1976,행운6길
 서울특별시 관악구 봉천동,단독,105.09,159,1~10,"62,900",1973,당곡6라길
 서울특별시 관악구 봉천동,단독,188.19,159.3,21~31,"75,000",1983,남부순환로
 서울특별시 관악구 봉천동,단독,96.53,162,21~31,"58,000",1977,행운7길
 서울특별시 관악구 봉천동,단독,196.69,165,1~10,"84,900",1978,은천로25길
 서울특별시 관악구 봉천동,단독,126.58,172,21~31,"64,000",1976,봉천로23다길
 서울특별시 관악구 봉천동,단독,126.58,172,21~31,"64,000",1976,봉천로23다길
 서울특별시 관악구 봉천동,단독,125.62,175,21~31,"45,500",1978,봉천로13나길
 서울특별시 관악구 봉천동,단독,248.76,188,11~20,"78,000",1991,봉천로21길
 서울특별시 관악구 봉천동,단독,265.53,198,1~10,"84,000",1983,인헌길
 서울특별시 관악구 봉천동,단독,327,238,21~31,"139,500",1988,낙성대역16길
 서울특별시 관악구 신림동,다가구,112.47,69,21~31,"21,000",1996,양지17길
 서울특별시 관악구 신림동,다가구,144.8,89,11~20,"29,700",1992,양지10길
 서울특별시 관악구 신림동,다가구,126.15,89.9,21~31,"37,800",1990,남부순환로170길
 서울특별시 관악구 신림동,다가구,87.85,99,21~31,"31,000",1970,양산길
 서울특별시 관악구 신림동,다가구,149.9,101.3,21~31,"50,000",1984,남부순환로170길
 서울특별시 관악구 신림동,다가구,164.16,102,11~20,"33,900",1992,약수암길
 서울특별시 관악구 신림동,다가구,162.99,112,21~31,"29,500",1990,원신5길
 서울특별시 관악구 신림동,다가구,187.83,112,11~20,"47,300",1999,신림로39길
 서울특별시 관악구 신림동,다가구,258.48,113,11~20,"60,000",1992,신림로7나길
 서울특별시 관악구 신림동,다가구,173.79,116,1~10,"31,250",1989,난향길
 서울특별시 관악구 신림동,다가구,179.13,118.3,11~20,"55,000",1994,관천로23길
 서울특별시 관악구 신림동,다가구,152,121.2,21~31,"43,900",1984,문성로28가길
 서울특별시 관악구 신림동,다가구,192.3,132,21~31,"46,000",1990,난곡로35길
 서울특별시 관악구 신림동,다가구,197.64,132,1~10,"54,000",1991,남부순환로170길
 서울특별시 관악구 신림동,다가구,206.07,138.2,21~31,"62,000",1990,남부순환로163길
 서울특별시 관악구 신림동,다가구,398.74,138.5,21~31,"110,000",2004,조원중앙로2길
 서울특별시 관악구 신림동,다가구,129.23,139,21~31,"29,000",1972,난곡로26길
 서울특별시 관악구 신림동,다가구,208.64,142,11~20,"50,000",1990,대학14길
 서울특별시 관악구 신림동,다가구,211.05,142.1,21~31,"51,000",1990,관천로11길
