시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,단독,221.49,479.2,1~10,"365,000",1979,
 서울특별시 강남구 대치동,단독,235.11,218,21~30,"201,500",1978,삼성로82길
 서울특별시 강남구 세곡동,단독,129.33,369,21~30,"130,000",1984,헌릉로569길
 서울특별시 강남구 수서동,단독,199.84,221,11~20,"140,000",2006,
 서울특별시 강남구 신사동,다가구,656.53,330.5,1~10,"255,000",1995,논현로151길
 서울특별시 강남구 신사동,단독,220.02,158.9,21~30,"87,000",1989,도산대로19길
 서울특별시 강남구 역삼동,단독,283.74,285.8,1~10,"148,000",1988,봉은사로20길
 서울특별시 강남구 역삼동,단독,292.69,352.8,21~30,"180,000",1982,테헤란로19길
 서울특별시 강남구 율현동,단독,197.76,317,11~20,"118,000",1989,밤고개로23길
 서울특별시 강남구 일원동,단독,297.91,215.6,21~30,"125,000",1987,양재대로35길
 서울특별시 강남구 일원동,단독,261.87,231.4,1~10,"80,000",1987,양재대로29길
 서울특별시 강남구 자곡동,단독,198.52,312,1~10,"157,000",1989,자곡로7길
 서울특별시 강남구 청담동,단독,247.8,185.3,11~20,"120,000",1989,도산대로102길
 서울특별시 강동구 고덕동,다가구,246.15,177.7,21~30,"80,000",1989,아리수로74길
 서울특별시 강동구 고덕동,다가구,247.23,187.3,21~30,"90,000",1988,아리수로72길
 서울특별시 강동구 고덕동,단독,359.24,177.7,21~30,"111,000",1987,동남로82길
 서울특별시 강동구 길동,다가구,249.82,187.3,11~20,"63,000",1990,천중로53길
 서울특별시 강동구 길동,단독,328.89,166.3,21~30,"60,500",1989,명일로18길
 서울특별시 강동구 길동,단독,249.72,178.3,11~20,"49,000",1988,양재대로
 서울특별시 강동구 둔촌동,단독,137.43,96,21~30,"30,000",1989,진황도로61길
 서울특별시 강동구 명일동,단독,207.36,140.3,11~20,"49,500",1987,천중로51길
 서울특별시 강동구 명일동,단독,319.68,216.2,1~10,"83,000",1986,
 서울특별시 강동구 상일동,단독,249.9,215.6,11~20,"76,000",1985,상암로79가길
 서울특별시 강동구 성내동,다가구,64.53,31.3,1~10,"24,100",2004,성내로6길
 서울특별시 강동구 성내동,다가구,68.54,32.48,1~10,"19,300",2003,성안로
 서울특별시 강동구 성내동,다가구,132.07,99,1~10,"34,400",1989,천호대로158길
 서울특별시 강동구 성내동,다가구,182.16,122.1,11~20,"33,000",1986,성안로
 서울특별시 강동구 성내동,다가구,177.3,168.6,11~20,"53,000",1983,양재대로101길
 서울특별시 강동구 성내동,단독,133.16,109,1~10,"34,000",1974,천호대로158길
 서울특별시 강동구 성내동,단독,154.16,112,21~30,"44,000",1985,천호옛8길
 서울특별시 강동구 성내동,단독,187.67,126.9,11~20,"47,500",1988,풍성로57길
 서울특별시 강동구 성내동,단독,149.82,132,11~20,"45,000",1985,천호대로168라길
 서울특별시 강동구 성내동,단독,110.88,142,1~10,"72,000",1974,올림픽로
 서울특별시 강동구 암사동,다가구,198.15,118.4,11~20,"40,000",1993,상암로
 서울특별시 강동구 암사동,다가구,146.01,122.6,1~10,"29,000",1991,고덕로20길
 서울특별시 강동구 암사동,단독,175.77,116,11~20,"33,000",1986,암사길
 서울특별시 강동구 암사동,단독,155.19,123.5,21~30,"31,700",1983,구천면로47길
 서울특별시 강동구 암사동,단독,227.1,146.6,1~10,"41,000",1988,구천면로47길
 서울특별시 강동구 암사동,단독,246.24,182.3,21~30,"47,800",1984,구천면로47길
 서울특별시 강동구 천호동,다가구,132.83,102,21~30,"30,400",1991,양재대로133길
 서울특별시 강동구 천호동,다가구,159.48,102,21~30,"32,000",1992,천중로29길
 서울특별시 강동구 천호동,다가구,164.25,112,1~10,"34,000",1989,구천면로50길
 서울특별시 강동구 천호동,다가구,459.12,194.5,1~10,"94,300",1996,양재대로131길
 서울특별시 강동구 천호동,단독,23.14,53,11~20,"25,000",1968,성안로31길
 서울특별시 강동구 천호동,단독,154.96,112,1~10,"62,500",1988,올림픽로71길
 서울특별시 강동구 천호동,단독,190.98,135.4,1~10,"35,500",1985,구천면로68나길
 서울특별시 강동구 천호동,단독,39.67,139,1~10,"77,700",1964,구천면로16길
 서울특별시 강동구 천호동,단독,242.92,223,11~20,"59,000",1983,천중로35나길
 서울특별시 강북구 미아동,다가구,98.1,60.8,1~10,"13,000",1991,도봉로76가길
 서울특별시 강북구 미아동,다가구,127.68,64,11~20,"16,800",1990,솔샘로47나길
 서울특별시 강북구 미아동,다가구,139.66,83.3,11~20,"24,000",1992,도봉로53가길
 서울특별시 강북구 미아동,다가구,141.18,96,11~20,"28,750",1991,솔매로28길
 서울특별시 강북구 미아동,다가구,167.1,105.1,21~30,"28,500",1988,덕릉로30길
 서울특별시 강북구 미아동,다가구,193.12,122,21~30,"29,700",1991,솔샘로35길
 서울특별시 강북구 미아동,다가구,226.94,142.3,1~10,"43,000",1991,도봉로20나길
 서울특별시 강북구 미아동,다가구,199.43,143,1~10,"43,000",1993,삼양로16길
 서울특별시 강북구 미아동,다가구,356.07,169,21~30,"39,500",1994,오패산로58길
 서울특별시 강북구 미아동,단독,30,19,21~30,"6,300",1975,삼양로58가길
 서울특별시 강북구 미아동,단독,18.46,20,1~10,"6,000",1985,삼양로16길
 서울특별시 강북구 미아동,단독,36.36,26,11~20,"4,170",1977,
 서울특별시 강북구 미아동,단독,21.77,33,1~10,"11,000",1985,삼양로63가길
 서울특별시 강북구 미아동,단독,33.85,33,11~20,"6,980",1966,솔매로7가길
 서울특별시 강북구 미아동,단독,18.88,42,1~10,"9,000",1985,삼양로63가길
 서울특별시 강북구 미아동,단독,30.91,43,1~10,"14,000",1969,
 서울특별시 강북구 미아동,단독,41.39,43,1~10,"10,500",1968,솔샘로35가길
 서울특별시 강북구 미아동,단독,46,46,21~30,"15,900",1977,솔매로31길
 서울특별시 강북구 미아동,단독,26.88,50,11~20,"14,000",1977,
 서울특별시 강북구 미아동,단독,39.67,50,11~20,"19,800",1977,
 서울특별시 강북구 미아동,단독,34.55,51,11~20,"8,300",1966,
 서울특별시 강북구 미아동,단독,45.38,53,11~20,"24,000",1967,
 서울특별시 강북구 미아동,단독,39.41,63,11~20,"26,000",1970,
 서울특별시 강북구 미아동,단독,40.34,63,11~20,"15,000",1969,
 서울특별시 강북구 미아동,단독,21.29,66,21~30,"18,600",1966,삼양로64길
 서울특별시 강북구 미아동,단독,41.85,66,21~30,"18,000",1969,
 서울특별시 강북구 미아동,단독,44.5,76,21~30,"22,000",1969,
 서울특별시 강북구 미아동,단독,49.59,76,11~20,"18,000",1977,솔매로7나길
 서울특별시 강북구 미아동,단독,115.74,76,11~20,"19,000",1994,솔매로7가길
 서울특별시 강북구 미아동,단독,41.58,79,1~10,"19,700",1970,도봉로28가길
 서울특별시 강북구 미아동,단독,59.63,79,21~30,"32,000",1969,
 서울특별시 강북구 미아동,단독,111.21,79,21~30,"20,000",1987,솔샘로59가길
 서울특별시 강북구 미아동,단독,39.87,83,11~20,"28,000",1967,
 서울특별시 강북구 미아동,단독,51.7,83,1~10,"17,500",1970,삼양로46길
 서울특별시 강북구 미아동,단독,195.36,83,11~20,"27,500",1995,
 서울특별시 강북구 미아동,단독,81.32,90.2,11~20,"19,500",1969,도봉로63길
 서울특별시 강북구 미아동,단독,62.81,92.6,1~10,"23,500",1970,도봉로28길
 서울특별시 강북구 미아동,단독,50.94,93,21~30,"31,500",1970,
 서울특별시 강북구 미아동,단독,137.49,93,1~10,"39,300",1993,도봉로10다길
 서울특별시 강북구 미아동,단독,80.63,95.2,21~30,"20,650",1971,도봉로65길
 서울특별시 강북구 미아동,단독,42.12,96,11~20,"28,500",1967,
 서울특별시 강북구 미아동,단독,140.07,99,1~10,"25,500",1992,솔샘로59가길
 서울특별시 강북구 미아동,단독,39.67,102,21~30,"24,500",1977,삼양로35가길
 서울특별시 강북구 미아동,단독,149.76,102,11~20,"29,300",1992,오패산로32길
 서울특별시 강북구 미아동,단독,175.86,106,21~30,"30,700",1991,오현로9길
 서울특별시 강북구 미아동,단독,72.51,113,11~20,"23,120",1970,
 서울특별시 강북구 미아동,단독,172.44,119.3,11~20,"37,150",1988,도봉로50길
 서울특별시 강북구 미아동,단독,141.06,147.8,11~20,"34,500",1970,솔매로36길
 서울특별시 강북구 미아동,단독,112.83,148.4,21~30,"39,500",1970,삼양로54마길
 서울특별시 강북구 미아동,단독,163.44,168,11~20,"73,300",2003,오패산로
 서울특별시 강북구 미아동,단독,56.43,183,1~10,"45,000",1985,
 서울특별시 강북구 미아동,단독,79.74,224,21~30,"44,000",1966,솔매로7나길
 서울특별시 강북구 미아동,단독,112.2,275,1~10,"49,000",1971,솔매로10길
 서울특별시 강북구 번동,단독,146.4,93.6,11~20,"25,900",1988,덕릉로41길
 서울특별시 강북구 번동,단독,147.48,95.9,1~10,"24,000",1993,오패산로74길
 서울특별시 강북구 번동,단독,60.69,112,1~10,"22,000",1968,덕릉로40라길
 서울특별시 강북구 번동,단독,179.7,114,1~10,"34,800",1996,덕릉로41길
 서울특별시 강북구 번동,단독,264.93,117.4,11~20,"40,000",1993,한천로124나길
 서울특별시 강북구 번동,단독,238.29,127.9,11~20,"32,000",1997,한천로
 서울특별시 강북구 번동,단독,208.44,139.2,1~10,"33,300",1985,덕릉로51가길
 서울특별시 강북구 번동,단독,88.63,149.4,21~30,"35,000",1972,오패산로73길
 서울특별시 강북구 수유동,다가구,148.95,89,21~30,"20,000",1991,인수봉로72길
 서울특별시 강북구 수유동,다가구,147.55,100,1~10,"21,500",1992,인수봉로60길
 서울특별시 강북구 수유동,다가구,165.6,112,1~10,"24,100",1993,인수봉로56길
 서울특별시 강북구 수유동,다가구,201.96,115.4,1~10,"40,000",2002,삼양로74다길
 서울특별시 강북구 수유동,다가구,201.69,139,21~30,"32,600",1989,노해로9길
 서울특별시 강북구 수유동,다가구,310.2,145,21~30,"40,600",1998,삼양로117길
 서울특별시 강북구 수유동,다가구,224.34,152,11~20,"32,200",1983,노해로9길
 서울특별시 강북구 수유동,단독,121.24,55,21~30,"17,500",1971,삼양로79길
 서울특별시 강북구 수유동,단독,63.98,81.3,21~30,"17,500",1970,삼각산로34길
 서울특별시 강북구 수유동,단독,148.73,102,1~10,"19,000",1990,인수봉로56길
 서울특별시 강북구 수유동,단독,47.63,106,1~10,"12,000",1967,
 서울특별시 강북구 수유동,단독,39.67,106.1,21~30,"16,000",1966,한천로140가길
 서울특별시 강북구 수유동,단독,66.28,112,11~20,"22,000",1968,삼양로83길
 서울특별시 강북구 수유동,단독,56.19,116,1~10,"17,000",1967,노해로
 서울특별시 강북구 수유동,단독,176.7,116,21~30,"25,000",1986,노해로29길
 서울특별시 강북구 수유동,단독,118.11,134.5,11~20,"27,000",1971,노해로9가길
 서울특별시 강북구 수유동,단독,166.44,136,21~30,"28,500",1984,한천로162길
 서울특별시 강북구 수유동,단독,146.31,144.3,1~10,"26,000",1980,노해로35길
 서울특별시 강북구 수유동,단독,223.71,148.4,21~30,"37,000",1987,노해로9길
 서울특별시 강북구 수유동,단독,78.78,149,11~20,"31,500",1973,인수봉로55길
 서울특별시 강북구 수유동,단독,313.47,286,1~10,"57,000",1992,4.19로11길
 서울특별시 강북구 수유동,단독,115.44,291,21~30,"41,000",1977,4.19로21길
 서울특별시 강북구 수유동,단독,222.22,294,1~10,"60,000",1964,한천로161길
 서울특별시 강서구 가양동,다가구,46.64,132,21~30,"30,800",1970,양천로49길
 서울특별시 강서구 내발산동,단독,341.19,239.1,21~30,"70,000",1983,강서로47다길
 서울특별시 강서구 등촌동,단독,299.2,160.3,1~10,"94,800",1994,등촌로55길
