시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,단독,286.79,203,11~20,"98,000",1988,언주로122길
 서울특별시 강남구 논현동,단독,200.98,221.4,21~31,"105,000",1978,선릉로135길
 서울특별시 강남구 논현동,단독,201.66,251.4,11~20,"110,000",1974,선릉로125길
 서울특별시 강남구 논현동,단독,322.43,516.3,1~10,"268,000",1989,언주로126길
 서울특별시 강남구 대치동,다가구,298.96,169,1~10,"80,000",1996,선릉로72길
 서울특별시 강남구 삼성동,단독,151.14,175.5,11~20,"68,000",1975,삼성로107길
 서울특별시 강남구 삼성동,단독,161.74,522.2,11~20,"371,300",1993,봉은사로109길
 서울특별시 강남구 신사동,단독,170.68,217.4,11~20,"160,000",1975,논현로159길
 서울특별시 강남구 역삼동,다가구,153.87,109.1,21~31,"38,000",2003,테헤란로13길
 서울특별시 강남구 역삼동,단독,314.87,241.6,11~20,"167,900",1983,언주로93길
 서울특별시 강남구 일원동,다가구,249.87,193.6,11~20,"112,000",1987,개포로128길
 서울특별시 강남구 자곡동,단독,516.76,309,1~10,"150,000",2005,자곡로7길
 서울특별시 강남구 청담동,단독,528.53,205,11~20,"240,000",1992,
 서울특별시 강동구 길동,다가구,144.96,96.9,1~10,"23,700",1988,진황도로47길
 서울특별시 강동구 길동,다가구,480.48,228,11~20,"75,000",1998,명일로
 서울특별시 강동구 길동,단독,257.4,202.6,11~20,"57,500",1993,천중로53길
 서울특별시 강동구 길동,단독,285.88,234.6,11~20,"100,000",1978,양재대로110길
 서울특별시 강동구 둔촌동,다가구,780.25,391,1~10,"230,000",2006,천호대로188길
 서울특별시 강동구 성내동,다가구,237.76,120.7,21~31,"59,000",1986,양재대로87길
 서울특별시 강동구 성내동,다가구,223.4,194.1,21~31,"43,000",1980,성안로
 서울특별시 강동구 성내동,다가구,672.21,291.3,11~20,"165,000",2004,양재대로87길
 서울특별시 강동구 성내동,단독,177.48,119,21~31,"31,000",1987,천호옛10길
 서울특별시 강동구 성내동,단독,81.52,142,11~20,"21,500",1975,풍성로37길
 서울특별시 강동구 성내동,단독,177.66,166.6,21~31,"32,400",1983,
 서울특별시 강동구 성내동,단독,124.96,170,21~31,"41,820",1978,풍성로41길
 서울특별시 강동구 성내동,단독,305.66,207.3,21~31,"61,200",2004,풍성로52길
 서울특별시 강동구 암사동,다가구,228.23,260.6,11~20,"44,000",1986,고덕로20가길
 서울특별시 강동구 암사동,단독,149.94,103.4,21~31,"20,400",1988,암사13길
 서울특별시 강동구 암사동,단독,170.73,159.5,11~20,"30,000",1983,고덕로14가길
 서울특별시 강동구 암사동,단독,281.36,177.2,21~31,"35,500",1992,암사11길
 서울특별시 강동구 암사동,단독,168.3,226.6,21~31,"37,800",1978,고덕로20마길
 서울특별시 강동구 암사동,단독,132.01,279,11~20,"59,000",1981,아리수로25길
 서울특별시 강동구 천호동,다가구,221.55,148,1~10,"34,300",1985,구천면로48길
 서울특별시 강동구 천호동,다가구,381.84,169.6,11~20,"58,000",1994,천중로
 서울특별시 강동구 천호동,다가구,263.34,171.5,21~31,"44,000",1993,천중로17길
 서울특별시 강동구 천호동,단독,52.13,85,1~10,"35,000",1969,올림픽로72길
 서울특별시 강동구 천호동,단독,133.41,90,1~10,"36,450",1989,구천면로25길
 서울특별시 강동구 천호동,단독,148.48,116,11~20,"45,000",1985,구천면로33길
 서울특별시 강동구 천호동,단독,184.57,121,21~31,"46,000",1988,구천면로33길
 서울특별시 강동구 천호동,단독,159.21,122,11~20,"29,500",1976,구천면로52길
 서울특별시 강동구 천호동,단독,218.88,126,11~20,"27,700",1990,구천면로52길
 서울특별시 강동구 천호동,단독,198.55,131,1~10,"30,000",1991,천중로35나길
 서울특별시 강동구 천호동,단독,149.34,132,21~31,"33,000",1992,구천면로30길
 서울특별시 강동구 천호동,단독,464.89,224.8,21~31,"72,000",1994,천중로17길
 서울특별시 강북구 미아동,다가구,117.3,63,1~10,"15,300",1996,삼양로46길
