시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,436.64,223.7,1~10,"95,000",1995,강남대로120길
 서울특별시 강남구 논현동,다가구,513.18,238,11~20,"112,000",1995,언주로114길
 서울특별시 강남구 논현동,단독,304.95,234.6,1~10,"102,000",1984,논현로117길
 서울특별시 강남구 도곡동,다가구,689.85,263.6,1~10,"236,000",2002,남부순환로355길
 서울특별시 강남구 삼성동,다가구,438.12,215.1,21~31,"99,000",1995,삼성로107길
 서울특별시 강남구 삼성동,다가구,658.76,370.6,1~10,"167,500",1998,봉은사로63길
 서울특별시 강남구 삼성동,단독,235.37,298.5,21~31,"153,000",1975,봉은사로82길
 서울특별시 강남구 신사동,다가구,490.05,249.5,11~20,"120,000",1997,도산대로17길
 서울특별시 강남구 신사동,단독,178.72,248,1~10,"228,000",1976,도산대로51길
 서울특별시 강남구 신사동,단독,323.24,309.1,21~31,"220,000",1981,압구정로12길
 서울특별시 강남구 역삼동,다가구,305.04,121.8,1~10,"135,000",1987,논현로63길
 서울특별시 강남구 역삼동,다가구,299.76,185.1,21~31,"75,000",1997,논현로102길
 서울특별시 강남구 역삼동,다가구,429.62,198.1,21~31,"100,000",1996,언주로98길
 서울특별시 강남구 역삼동,다가구,407.64,198.8,21~31,"85,000",1996,강남대로66길
 서울특별시 강남구 역삼동,다가구,493.92,223.2,11~20,"94,000",1994,논현로71길
 서울특별시 강남구 역삼동,다가구,519.91,231.9,1~10,"126,000",1995,테헤란로51길
 서울특별시 강남구 역삼동,다가구,657.82,240.9,21~31,"190,000",2000,테헤란로6길
 서울특별시 강남구 역삼동,다가구,541.57,251.2,1~10,"118,000",2003,테헤란로22길
 서울특별시 강남구 역삼동,단독,291.47,432,11~20,"220,000",1990,테헤란로32길
 서울특별시 강남구 역삼동,단독,421.56,549.6,21~31,"300,000",1991,
 서울특별시 강남구 율현동,단독,198.36,317,21~31,"134,400",1987,밤고개로24길
 서울특별시 강남구 일원동,다가구,266.94,203.8,1~10,"110,000",1986,일원로5길
 서울특별시 강남구 일원동,단독,279.6,192,1~10,"106,000",1986,개포로120길
 서울특별시 강남구 자곡동,단독,199.57,323,1~10,"115,000",1988,자곡로7길
 서울특별시 강동구 고덕동,단독,246.69,186.1,1~10,"75,000",1989,아리수로72길
 서울특별시 강동구 길동,다가구,378.56,169.5,11~20,"76,500",1997,양재대로110길
 서울특별시 강동구 길동,단독,168.42,112.8,11~20,"29,000",1990,천중로
 서울특별시 강동구 길동,단독,201.69,142,21~31,"41,200",1989,
 서울특별시 강동구 길동,단독,142.04,153.3,11~20,"29,200",2002,양재대로110길
 서울특별시 강동구 길동,단독,295.65,171.2,1~10,"56,400",1994,양재대로124길
 서울특별시 강동구 둔촌동,단독,196.6,128,11~20,"30,800",1989,명일로10가길
 서울특별시 강동구 명일동,단독,153.63,105.8,11~20,"26,300",1987,천중로51길
 서울특별시 강동구 명일동,단독,248.58,216.2,21~31,"82,000",1984,동남로65길
