시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,단독,160.77,233.9,21~30,"162,725",1975,
 서울특별시 강남구 대치동,다가구,542.69,295.1,21~30,"213,500",1994,역삼로
 서울특별시 강남구 삼성동,단독,263.61,215.2,11~20,"210,000",1986,봉은사로55길
 서울특별시 강남구 신사동,다가구,393.36,192.6,21~30,"192,000",2000,도산대로23길
 서울특별시 강남구 역삼동,다가구,486.04,246.4,1~10,"178,000",1993,언주로69길
 서울특별시 강남구 역삼동,다가구,519.48,253.4,11~20,"260,000",1994,강남대로78길
 서울특별시 강남구 역삼동,다가구,615.05,277.2,1~10,"326,000",1995,테헤란로6길
 서울특별시 강남구 역삼동,다가구,462.81,309.9,1~10,"252,000",1995,봉은사로18길
 서울특별시 강남구 역삼동,단독,206.91,158.4,1~10,"127,000",1987,
 서울특별시 강남구 역삼동,단독,192.4,214.8,1~10,"183,000",1982,
 서울특별시 강남구 일원동,단독,400.64,198.9,1~10,"134,000",1986,일원로3길
 서울특별시 강동구 고덕동,단독,249.84,222.2,1~10,"87,000",1988,아리수로
 서울특별시 강동구 고덕동,단독,304.15,223,11~20,"89,000",1988,
 서울특별시 강동구 둔촌동,다가구,407.78,228.2,11~20,"129,000",1997,풍성로63길
 서울특별시 강동구 명일동,다가구,319.68,216.2,21~30,"86,000",1986,
 서울특별시 강동구 성내동,다가구,248.68,190.4,11~20,"97,000",1984,
 서울특별시 강동구 성내동,단독,104.67,86,1~10,"39,000",1988,천호대로162길
 서울특별시 강동구 성내동,단독,56.76,109,21~30,"29,000",1974,천호대로168다길
 서울특별시 강동구 성내동,단독,192.09,126.5,21~30,"45,000",1987,양재대로91가길
 서울특별시 강동구 성내동,단독,193.38,129,21~30,"39,000",1989,천호대로168다길
 서울특별시 강동구 성내동,단독,215.58,139,11~20,"55,300",1991,천호대로168라길
 서울특별시 강동구 성내동,단독,248.97,191.3,1~10,"89,500",1989,성안로9길
 서울특별시 강동구 성내동,단독,288.63,193.7,1~10,"109,000",1989,천호대로176길
 서울특별시 강동구 성내동,단독,482.34,201.6,1~10,"143,000",1986,
 서울특별시 강동구 암사동,다가구,141.27,94.7,1~10,"30,500",1991,구천면로53가길
 서울특별시 강동구 암사동,다가구,250.58,110.4,1~10,"53,000",1997,고덕로20길
 서울특별시 강동구 천호동,단독,56,126,11~20,"40,000",1967,선사로6길
 서울특별시 강동구 천호동,단독,89.68,132,11~20,"40,000",1976,천중로
 서울특별시 강동구 천호동,단독,172.43,136,21~30,"57,400",1976,구천면로14길
 서울특별시 강동구 천호동,단독,176.3,165.1,21~30,"93,750",1983,올림픽로89길
 서울특별시 강동구 천호동,단독,202.05,189,1~10,"56,000",1990,성안로31라길
 서울특별시 강북구 미아동,다가구,120.99,79,1~10,"29,500",1992,삼양로38다길
 서울특별시 강북구 미아동,다가구,132.56,81.3,11~20,"33,320",1994,솔샘로59길
 서울특별시 강북구 미아동,다가구,187.56,94,1~10,"30,800",1991,삼양로44길
 서울특별시 강북구 미아동,다가구,197.7,97.9,1~10,"41,500",1992,도봉로23나길
