시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,다가구,153.74,279.1,11~20,"195,000",1999,논현로16길
 서울특별시 강남구 논현동,다가구,419.34,207.3,1~10,"175,000",1995,도산대로4길
 서울특별시 강남구 대치동,다가구,1167.68,350.8,1~10,"340,000",2001,삼성로76길
 서울특별시 강남구 도곡동,다가구,529.44,282.5,11~20,"195,000",1996,남부순환로351길
 서울특별시 강남구 율현동,단독,195.32,321,11~20,"107,000",1987,밤고개로23길
 서울특별시 강동구 둔촌동,단독,230.94,199,21~30,"70,000",1998,진황도로68길
 서울특별시 강동구 명일동,다가구,301.07,216.9,1~10,"87,000",1988,동남로65길
 서울특별시 강동구 성내동,다가구,233.7,161,11~20,"81,500",1997,풍성로41길
 서울특별시 강동구 성내동,다가구,323.9,171.9,11~20,"158,000",2014,성안로
 서울특별시 강동구 성내동,단독,210.06,139,1~10,"70,300",1988,천호옛10길
 서울특별시 강동구 성내동,단독,222.3,152,21~30,"57,500",1988,풍성로41길
 서울특별시 강동구 성내동,단독,434.51,172.7,21~30,"129,400",1988,양재대로97길
 서울특별시 강동구 성내동,단독,117.54,175.8,11~20,"95,200",1978,천호대로170길
 서울특별시 강동구 성내동,단독,246.96,179.6,21~30,"76,600",1988,양재대로97길
 서울특별시 강동구 성내동,단독,549,196,21~30,"108,000",2002,천호대로168길
 서울특별시 강동구 성내동,단독,324.66,233.5,11~20,"126,900",1983,풍성로51길
 서울특별시 강동구 암사동,다가구,421.54,177.5,11~20,"104,500",1991,상암로
 서울특별시 강동구 암사동,단독,165.66,108.4,1~10,"43,500",1988,상암로
 서울특별시 강동구 암사동,단독,182.85,122.3,21~30,"47,000",1985,고덕로20마길
 서울특별시 강동구 암사동,단독,215.43,145.4,21~30,"59,800",1988,구천면로53길
 서울특별시 강동구 암사동,단독,197.37,149.5,21~30,"56,000",1983,구천면로53길
 서울특별시 강동구 암사동,단독,93.49,178.9,21~30,"68,200",1974,구천면로47길
 서울특별시 강동구 암사동,단독,245.16,192.3,21~30,"72,000",1988,구천면로47길
 서울특별시 강동구 암사동,단독,434.26,215,21~30,"85,000",1994,올림픽로98가길
 서울특별시 강동구 천호동,다가구,136.38,86,1~10,"35,000",1990,올림픽로80길
 서울특별시 강동구 천호동,단독,196.56,119,1~10,"47,900",1992,양재대로133길
 서울특별시 강동구 천호동,단독,193.86,120,1~10,"52,500",1994,올림픽로80길
 서울특별시 강동구 천호동,단독,246.78,202,1~10,"83,000",1986,구천면로48길
 서울특별시 강동구 천호동,단독,224.52,218,1~10,"109,800",1977,구천면로42길
 서울특별시 강북구 미아동,다가구,55.44,46,21~30,"12,000",1994,삼양로46길
 서울특별시 강북구 미아동,다가구,162.98,99,1~10,"38,900",2006,월계로7길
 서울특별시 강북구 미아동,다가구,149.64,106.8,11~20,"41,000",1993,도봉로45길
 서울특별시 강북구 미아동,다가구,195.63,109,21~30,"48,800",1993,도봉로10다길
 서울특별시 강북구 미아동,다가구,226.66,143.8,21~30,"75,560",1992,도봉로57길
