시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 논현동,다가구,490.42,244.2,1~10,"147,500",1995,강남대로114길
 서울특별시 강남구 도곡동,단독,128.5,119,21~31,"288,000",1983,
 서울특별시 강남구 청담동,다가구,654.17,422.9,21~31,"265,000",1996,선릉로146길
 서울특별시 강남구 청담동,단독,302.93,198.1,21~31,"160,000",1989,선릉로146길
 서울특별시 강동구 고덕동,다가구,401.03,184.9,21~31,"91,000",1996,상일로25길
 서울특별시 강동구 고덕동,다가구,334.12,185.7,11~20,"101,000",1986,아리수로76길
 서울특별시 강동구 고덕동,다가구,330.74,186.6,21~31,"91,000",1988,아리수로
 서울특별시 강동구 길동,다가구,432.01,171.6,1~10,"101,000",1997,명일로18길
 서울특별시 강동구 길동,다가구,359.67,207.4,21~31,"86,000",1997,천중로56길
 서울특별시 강동구 길동,다가구,629.01,228.2,1~10,"127,000",1991,진황도로47길
 서울특별시 강동구 길동,단독,177.57,128.5,21~31,"40,000",1988,천중로
 서울특별시 강동구 둔촌동,단독,253.74,189,1~10,"48,000",1984,명일로10길
 서울특별시 강동구 성내동,다가구,188.1,133,11~20,"35,050",1978,천호대로168길
 서울특별시 강동구 성내동,다가구,298.32,205,11~20,"100,000",2004,풍성로52길
 서울특별시 강동구 성내동,단독,197.02,122,1~10,"39,000",1989,올림픽로58길
 서울특별시 강동구 성내동,단독,247.93,171,1~10,"73,000",1990,풍성로41길
 서울특별시 강동구 암사동,단독,192.24,150.8,11~20,"45,000",1989,상암로23길
 서울특별시 강동구 천호동,다가구,426.46,223,1~10,"105,000",1995,구천면로28길
 서울특별시 강동구 천호동,단독,144.6,93,1~10,"36,500",1993,상암로
 서울특별시 강동구 천호동,단독,145.92,99,1~10,"38,600",1983,상암로27길
 서울특별시 강동구 천호동,단독,37.16,102,11~20,"50,000",1967,천중로26길
 서울특별시 강동구 천호동,단독,261.62,149,21~31,"203,406",1968,
 서울특별시 강동구 천호동,단독,303.58,165.9,21~31,"78,000",2000,양재대로135길
 서울특별시 강북구 미아동,다가구,173.9,99,11~20,"32,000",1995,솔샘로43길
 서울특별시 강북구 미아동,단독,26.45,36,1~10,"7,000",1978,도봉로67가길
 서울특별시 강북구 미아동,단독,33.66,66,1~10,"20,000",1985,인수봉로20길
 서울특별시 강북구 미아동,단독,40.3,70,21~31,"11,500",1971,솔매로
 서울특별시 강북구 미아동,단독,60.6,79,21~31,"23,000",1985,솔샘로
 서울특별시 강북구 미아동,단독,51.51,96,21~31,"25,000",1966,솔매로
 서울특별시 강북구 미아동,단독,133.68,112,1~10,"42,300",1973,솔샘로60길
 서울특별시 강북구 미아동,단독,272.37,119,11~20,"60,000",2004,삼양로67길
 서울특별시 강북구 미아동,단독,88.39,122,11~20,"25,000",1975,월계로21나길
 서울특별시 강북구 미아동,단독,52.89,129,21~31,"36,000",1978,
 서울특별시 강북구 미아동,단독,184.46,168,11~20,"52,500",1978,오패산로
 서울특별시 강북구 미아동,단독,83.51,225,21~31,"67,373",1966,
 서울특별시 강북구 미아동,단독,211.6,291,21~31,"95,627",1985,
 서울특별시 강북구 번동,단독,107.29,95.5,1~10,"25,000",1974,덕릉로51길
 서울특별시 강북구 수유동,다가구,138.57,92.2,1~10,"29,300",1986,한천로140길
 서울특별시 강북구 수유동,다가구,148,109,1~10,"30,500",1994,노해로29길
 서울특별시 강북구 수유동,다가구,172.93,131,21~31,"35,700",1990,인수봉로60가길
 서울특별시 강북구 수유동,다가구,222.46,145,11~20,"38,000",1994,인수봉로
 서울특별시 강북구 수유동,다가구,98.4,193,1~10,"58,200",1977,인수봉로81길
 서울특별시 강북구 수유동,단독,46.6,79,11~20,"25,000",1973,
 서울특별시 강북구 수유동,단독,69.98,89,21~31,"25,500",1971,화계사1나길
 서울특별시 강북구 수유동,단독,53.78,102,11~20,"28,500",1971,덕릉로8길
 서울특별시 강북구 수유동,단독,78.58,112.7,21~31,"33,000",1971,
 서울특별시 강북구 수유동,단독,147.3,126,1~10,"40,000",1974,삼양로74길
 서울특별시 강북구 수유동,단독,52.79,129,11~20,"30,400",1968,4.19로12길
 서울특별시 강북구 수유동,단독,149.85,129.6,1~10,"42,000",1993,도봉로95길
 서울특별시 강북구 수유동,단독,159.18,132,11~20,"48,000",2006,한천로
 서울특별시 강북구 수유동,단독,46.28,159,21~31,"30,000",1968,4.19로17길
 서울특별시 강서구 공항동,단독,485.64,172.7,1~10,"110,000",2002,방화대로8길
 서울특별시 강서구 공항동,단독,249.57,397,1~10,"96,000",1989,송정로6길
 서울특별시 강서구 내발산동,다가구,315.6,290,11~20,"120,000",1976,강서로47마길
 서울특별시 강서구 등촌동,단독,118.8,81,1~10,"36,000",1984,공항대로51길
 서울특별시 강서구 등촌동,단독,100.17,91,21~31,"37,000",1979,
 서울특별시 강서구 마곡동,단독,50.19,94,21~31,"20,009",1981,
 서울특별시 강서구 방화동,다가구,385.63,162,11~20,"68,700",2001,양천로24길
 서울특별시 강서구 방화동,다가구,327.84,215,21~31,"90,000",2002,방화대로35길
 서울특별시 강서구 화곡동,다가구,249.57,246.8,21~31,"65,000",1990,화곡로13나길
 서울특별시 강서구 화곡동,다가구,539.32,254,21~31,"102,000",1995,화곡로34길
 서울특별시 강서구 화곡동,단독,69.59,146.1,11~20,"37,000",1974,월정로18길
 서울특별시 강서구 화곡동,단독,82.08,168.6,1~10,"52,530",1975,가로공원로78길
 서울특별시 강서구 화곡동,단독,82.08,168.6,1~10,"49,470",1975,가로공원로78길
 서울특별시 강서구 화곡동,단독,149.25,168.9,21~31,"54,500",1993,곰달래로52길
 서울특별시 강서구 화곡동,단독,249.24,195,11~20,"64,000",1989,초록마을로30길
 서울특별시 강서구 화곡동,단독,269.37,355.4,21~31,"161,250",1983,우장산로
 서울특별시 관악구 남현동,다가구,433.92,196,11~20,"80,000",1998,남현2길
 서울특별시 관악구 봉천동,다가구,159.04,92.9,21~31,"29,500",1983,청룡5길
 서울특별시 관악구 봉천동,다가구,345.06,152.8,1~10,"107,000",1985,남부순환로247다길
 서울특별시 관악구 봉천동,단독,105.23,66,1~10,"31,000",1972,행운1다길
 서울특별시 관악구 봉천동,단독,114.71,116.3,21~31,"43,000",1977,청룡16길
 서울특별시 관악구 봉천동,단독,61.29,129,21~31,"32,000",1969,은천로39길
 서울특별시 관악구 봉천동,단독,85.52,132,11~20,"45,700",1970,은천로35다길
 서울특별시 관악구 봉천동,단독,187.69,172,11~20,"59,300",1974,은천로35다길
 서울특별시 관악구 신림동,다가구,198,122,11~20,"33,300",1994,난곡로11가길
 서울특별시 관악구 신림동,다가구,108.1,162.2,11~20,"57,000",1977,난곡로64가길
 서울특별시 관악구 신림동,다가구,271.35,179.2,1~10,"82,000",1993,남부순환로151길
 서울특별시 관악구 신림동,다가구,321.06,186,21~31,"65,700",1993,난곡로34나길
 서울특별시 관악구 신림동,다가구,484.11,215,1~10,"135,000",2001,남부순환로182길
 서울특별시 관악구 신림동,단독,21.49,37.32,21~31,"13,100",1976,밤골길
 서울특별시 관악구 신림동,단독,164.29,106,11~20,"37,800",1991,미성3길
 서울특별시 관악구 신림동,단독,76.63,115,1~10,"27,000",1977,남부순환로155길
 서울특별시 관악구 신림동,단독,214.43,146,1~10,"44,000",1989,쑥고개로2가길
 서울특별시 관악구 신림동,단독,280.78,198,1~10,"55,800",1997,난곡로11가길
 서울특별시 관악구 신림동,단독,127.06,206.6,21~31,"80,000",1973,조원로12길
 서울특별시 광진구 구의동,다가구,249.3,142.1,21~31,"60,000",1986,아차산로53길
 서울특별시 광진구 구의동,다가구,329.17,165,1~10,"87,000",2003,자양로37가길
 서울특별시 광진구 구의동,단독,149.37,100,21~31,"44,000",1988,자양로26길
 서울특별시 광진구 구의동,단독,164.23,202,21~31,"75,000",1974,광나루로30다길
 서울특별시 광진구 군자동,다가구,149.31,89.3,21~31,"36,000",1996,능동로31길
 서울특별시 광진구 군자동,다가구,268.54,136.5,1~10,"60,500",1990,동일로58길
 서울특별시 광진구 자양동,다가구,382.5,165,1~10,"171,000",1996,뚝섬로31길
 서울특별시 광진구 자양동,단독,198.9,119,1~10,"64,500",1990,뚝섬로45길
 서울특별시 광진구 중곡동,다가구,177.31,112.4,1~10,"45,000",1989,용마산로4길
 서울특별시 광진구 중곡동,다가구,284.94,124.3,11~20,"45,500",1994,영화사로9길
 서울특별시 광진구 중곡동,다가구,312.59,131.6,11~20,"58,000",1993,영화사로9길
 서울특별시 광진구 중곡동,다가구,223.24,136.2,21~31,"64,000",2002,천호대로113길
 서울특별시 광진구 중곡동,다가구,475.7,205.6,11~20,"70,400",1995,용마산로30길
 서울특별시 광진구 중곡동,단독,53.62,99.2,11~20,"50,100",1972,능동로38길
 서울특별시 광진구 중곡동,단독,109.82,109.8,21~31,"36,000",1971,동일로78길
 서울특별시 광진구 중곡동,단독,95.93,114.7,11~20,"36,000",1974,자양로53길
 서울특별시 광진구 중곡동,단독,199.17,134.9,1~10,"57,500",1991,긴고랑로20길
 서울특별시 광진구 중곡동,단독,128.6,235.7,1~10,"66,000",1978,영화사로9길
 서울특별시 광진구 화양동,다가구,132.95,109.8,11~20,"65,500",1974,동일로24길
 서울특별시 광진구 화양동,다가구,161.86,157,1~10,"110,000",1970,군자로3길
 서울특별시 구로구 개봉동,다가구,249.36,149.8,11~20,"49,000",1990,개봉로15길
 서울특별시 구로구 개봉동,다가구,93.89,165.3,1~10,"44,000",1975,서해안로34길
 서울특별시 구로구 개봉동,다가구,253.47,168.3,11~20,"56,000",2002,개봉로12길
 서울특별시 구로구 개봉동,다가구,185.39,175.5,11~20,"58,300",1974,개봉로11길
 서울특별시 구로구 개봉동,단독,81.98,145.5,1~10,"30,000",1978,개봉로17아길
 서울특별시 구로구 개봉동,단독,97.16,173.2,1~10,"46,800",1974,개봉로11길
 서울특별시 구로구 고척동,다가구,214.92,129,1~10,"40,000",1992,고척로47길
 서울특별시 구로구 구로동,다가구,22.15,50,21~31,"25,000",1985,구로동로9길
 서울특별시 구로구 구로동,단독,220.2,100,1~10,"45,000",1997,구로중앙로15길
 서울특별시 구로구 오류동,다가구,463.77,239,21~31,"83,000",1999,경인로15길
 서울특별시 구로구 오류동,단독,163.89,136,1~10,"52,500",1994,오류로8마길
 서울특별시 구로구 온수동,단독,497.76,255,21~31,"53,000",1992,부일로1다길
 서울특별시 금천구 독산동,다가구,548.5,192.1,21~31,"94,000",1992,시흥대로136길
 서울특별시 금천구 독산동,단독,190.51,170.9,1~10,"52,000",1973,시흥대로123길
 서울특별시 금천구 시흥동,단독,190.35,128.1,21~31,"34,000",1990,시흥대로74길
 서울특별시 노원구 공릉동,단독,173.7,136,11~20,"41,000",1989,공릉로41길
 서울특별시 노원구 공릉동,단독,262,138.8,1~10,"70,000",2005,동일로173가길
 서울특별시 노원구 상계동,단독,390.46,195,1~10,"74,500",1995,한글비석로46가길
 서울특별시 노원구 월계동,다가구,164.88,134,11~20,"37,000",1990,월계로44나길
 서울특별시 노원구 월계동,단독,53.62,79,11~20,"11,500",1970,광운로6길
 서울특별시 도봉구 방학동,다가구,150.21,88.8,21~31,"26,500",1990,도봉로147길
 서울특별시 도봉구 방학동,다가구,196.73,140.6,11~20,"37,000",1993,도봉로147길
 서울특별시 도봉구 방학동,다가구,217.76,172.3,21~31,"50,000",1995,시루봉로
 서울특별시 도봉구 방학동,단독,282.7,169,21~31,"26,000",1994,시루봉로
 서울특별시 도봉구 쌍문동,단독,130.32,86,1~10,"31,000",1980,우이천로48길
 서울특별시 도봉구 쌍문동,단독,139.03,94.9,1~10,"33,000",1990,노해로38길
 서울특별시 도봉구 쌍문동,단독,64.86,103.5,11~20,"23,800",1973,도봉로117길
 서울특별시 도봉구 창동,단독,68.56,92.9,11~20,"35,000",1975,
 서울특별시 도봉구 창동,단독,82.81,101,1~10,"17,000",1978,덕릉로60길
 서울특별시 도봉구 창동,단독,179.73,119,11~20,"40,000",1997,덕릉로60다길
 서울특별시 도봉구 창동,단독,246.95,130.2,1~10,"51,500",1990,덕릉로53길
 서울특별시 동대문구 답십리동,다가구,51.37,102,21~31,"30,100",1961,답십리로51길
 서울특별시 동대문구 답십리동,다가구,122.12,131.9,11~20,"53,000",1974,사가정로2길
 서울특별시 동대문구 답십리동,단독,42.13,63,1~10,"11,300",1985,답십리로52길
 서울특별시 동대문구 답십리동,단독,99.99,68.4,1~10,"27,000",1992,사가정로2길
 서울특별시 동대문구 답십리동,단독,133.33,155,11~20,"62,000",1969,
 서울특별시 동대문구 용두동,다가구,326.85,210.1,21~31,"76,200",1984,무학로18길
 서울특별시 동대문구 용두동,단독,177.64,111.7,1~10,"50,000",1976,천호대로45나길
 서울특별시 동대문구 이문동,다가구,223.75,110,11~20,"42,000",1995,휘경로17길
 서울특별시 동대문구 이문동,단독,44.07,66,21~31,"26,500",1967,이문로35라길
 서울특별시 동대문구 이문동,단독,42.41,76,11~20,"28,500",1965,이문로34나길
 서울특별시 동대문구 이문동,단독,262.32,238,1~10,"128,000",1978,천장산로9길
 서울특별시 동대문구 전농동,다가구,146.19,96,21~31,"48,000",1993,
 서울특별시 동대문구 전농동,다가구,202.39,129,21~31,"57,500",1991,
 서울특별시 동대문구 전농동,다가구,144.3,132,11~20,"50,000",1993,서울시립대로16길
 서울특별시 동대문구 전농동,다가구,426,245,11~20,"96,200",1990,답십리로23나길
 서울특별시 동대문구 전농동,단독,52.9,139,1~10,"62,000",1980,
 서울특별시 동대문구 제기동,다가구,208.32,159,1~10,"59,000",1990,약령시로2길
 서울특별시 동대문구 제기동,단독,44.79,3.83,21~31,"1,100",1966,
 서울특별시 동대문구 제기동,단독,54.22,68.56,11~20,"28,540",1959,
 서울특별시 동대문구 회기동,다가구,115.8,73,21~31,"27,300",1993,회기로25길
 서울특별시 동대문구 회기동,다가구,117.45,79,21~31,"30,000",1992,회기로12나길
 서울특별시 동대문구 회기동,단독,194.67,93,21~31,"41,913",1992,
 서울특별시 동대문구 휘경동,단독,35.5,79,11~20,"26,000",1965,휘경로14가길
 서울특별시 동대문구 휘경동,단독,26.45,85,11~20,"10,800",1970,망우로10가길
 서울특별시 동작구 동작동,단독,220.5,340,11~20,"154,000",1978,동작대로41길
 서울특별시 동작구 본동,단독,28.69,112.7,21~31,"67,000",1995,노량진로26길
 서울특별시 동작구 사당동,다가구,364.16,136,11~20,"85,000",2000,동작대로35사길
 서울특별시 동작구 사당동,단독,126.45,116,1~10,"46,000",1973,동작대로29다길
 서울특별시 동작구 사당동,단독,166.89,136,1~10,"70,000",1975,사당로23길
 서울특별시 동작구 사당동,단독,229.77,155,1~10,"58,000",1990,남부순환로255마길
 서울특별시 동작구 사당동,단독,229.74,156,1~10,"64,100",1989,남부순환로255마길
 서울특별시 동작구 사당동,단독,236.49,169,21~31,"48,200",1987,사당로2가길
 서울특별시 동작구 사당동,단독,102.88,201.1,21~31,"85,000",1974,남부순환로263길
 서울특별시 동작구 상도1동,단독,568.4,201.7,1~10,"134,000",1998,상도로47길
 서울특별시 동작구 상도동,다가구,288.99,159,21~31,"76,000",1985,상도로47사길
 서울특별시 동작구 상도동,단독,189.7,126,1~10,"48,300",1995,양녕로23길
 서울특별시 동작구 상도동,단독,258.56,165,1~10,"69,000",1995,성대로37길
