시군구,주택유형,연면적(m2),대지면적(m2),계약일,거래금액(만원),건축년도,도로명
 서울특별시 강남구 개포동,다가구,480.84,188.7,21~31,"140,200",1989,
 서울특별시 강남구 개포동,단독,319.87,248,1~10,"159,000",1988,논현로12길
 서울특별시 강남구 논현동,다가구,377.04,183.9,21~31,"173,000",1994,도산대로4길
 서울특별시 강남구 삼성동,단독,215.28,200.7,21~31,"240,000",1978,봉은사로68길
 서울특별시 강남구 신사동,다가구,326.66,310.6,11~20,"215,000",1989,도산대로19길
 서울특별시 강남구 역삼동,다가구,299.62,173.1,21~31,"144,000",1996,역삼로19길
 서울특별시 강남구 일원동,단독,290.37,200.7,1~10,"124,500",1985,양재대로43길
 서울특별시 강남구 청담동,단독,164,271.7,1~10,"190,000",1973,학동로59길
 서울특별시 강동구 고덕동,다가구,351.92,184.7,1~10,"93,000",1987,동남로82길
 서울특별시 강동구 고덕동,단독,247.02,185.4,11~20,"83,000",1987,아리수로72길
 서울특별시 강동구 고덕동,단독,246,187.2,11~20,"86,500",1988,동남로82길
 서울특별시 강동구 길동,단독,334.72,168.5,21~31,"104,000",2004,양재대로110길
 서울특별시 강동구 명일동,단독,388.8,167,11~20,"112,000",1997,상암로49길
 서울특별시 강동구 명일동,단독,482.94,215.4,21~31,"99,000",1986,상암로63길
 서울특별시 강동구 성내동,다가구,215.17,172.1,1~10,"74,500",1980,성안로9길
 서울특별시 강동구 성내동,단독,249.72,175.6,21~31,"87,000",1986,
 서울특별시 강동구 성내동,단독,249.48,216.6,21~31,"87,000",1991,천호대로174길
 서울특별시 강동구 암사동,다가구,175.49,105.9,21~31,"39,926",1991,상암로
 서울특별시 강동구 암사동,단독,142.11,132.2,1~10,"48,000",1983,고덕로27길
 서울특별시 강동구 암사동,단독,173.88,166.5,21~31,"40,000",1983,아리수로
 서울특별시 강동구 암사동,단독,398.35,200.3,1~10,"130,000",1987,고덕로27길
 서울특별시 강동구 암사동,단독,205.57,207.9,1~10,"100,480",1983,고덕로27길
 서울특별시 강동구 암사동,단독,216.96,208.1,1~10,"135,000",1983,고덕로27길
 서울특별시 강동구 암사동,단독,315.18,220.3,11~20,"136,600",1989,상암로3길
